Gene,XGB_Score
ACAP3,0.6590253710746765
WNT3A,0.6581957936286926
KLHL42,0.6568565368652344
AURKAIP1,0.6564257144927979
MSS51,0.6561505198478699
TNS1,0.6557092070579529
PPRC1,0.6555295586585999
DNM3,0.6554808020591736
HOXC4,0.6548829674720764
CCDC30,0.6546421051025391
SENP7,0.6542327404022217
PHC2,0.6538524627685547
C1QTNF4,0.6535422801971436
NT5DC2,0.653399646282196
HEXIM2,0.6531605124473572
LCORL,0.6530374884605408
CLN8,0.6524275541305542
POM121C,0.6519277691841125
LIMD1,0.6513789892196655
HLA-U,0.651090681552887
ULK3,0.6509597897529602
SKA2,0.6506420969963074
TMEM44,0.6503958702087402
SPIB,0.6500058770179749
GIMAP4,0.6495001316070557
ZNF408,0.6495001316070557
PDGFRL,0.6494975686073303
HIC1,0.6486080884933472
FBN2,0.6482270956039429
DGKB,0.6482270956039429
NRBF2,0.6479371190071106
SCAND2P,0.6474851965904236
GPR157,0.6465945839881897
PLIN2,0.6459242105484009
SLC26A4,0.6455525159835815
TPSP2,0.6453388929367065
USP36,0.6449266076087952
FAM129B,0.6446565985679626
CCDC157,0.6446391940116882
SH3BGR,0.6439947485923767
DNAJC9,0.643821120262146
STAG3L2,0.642650306224823
OGN,0.6417039632797241
FMNL3,0.6416203379631042
AXDND1,0.6413657069206238
DNAJC12,0.6412463188171387
SSPN,0.6410091519355774
RYK,0.6402284502983093
TTC18,0.6399915814399719
ADK,0.639352560043335
CCM2,0.6389411687850952
BNC2,0.6384161710739136
C6orf89,0.6376109719276428
TTC28,0.6367449760437012
OBFC1,0.636628270149231
S1PR2,0.6360858082771301
HIST1H2AC,0.6357335448265076
NEURL3,0.6351108551025391
AP1G1,0.6347378492355347
EEF1E1-BLOC1S5,0.634623646736145
TMX2-CTNND1,0.634623646736145
SMYD5,0.634623646736145
AHCTF1P1,0.634623646736145
CD46,0.6341677308082581
BTBD3,0.6333670616149902
PIDD,0.633361279964447
HOMEZ,0.6326829791069031
POP4,0.6320088505744934
NPPA-AS1,0.629819929599762
KLHL38,0.629813551902771
WDPCP,0.62864750623703
RP11-33B1.1,0.6283231377601624
CYP21A1P,0.6280255913734436
GPAT2,0.6276701092720032
LCA5L,0.6269235610961914
TRAF1,0.6263741850852966
ASTN2,0.6260131001472473
LY6G6F,0.6257065534591675
C17orf82,0.6252622008323669
FRMD8,0.6248151063919067
EPM2AIP1,0.6248151063919067
LRRC8C,0.624774694442749
KLB,0.6247450709342957
CLN6,0.6246475577354431
RAPSN,0.6239698529243469
KANK1,0.6225773692131042
SWAP70,0.6224495768547058
JMJD7,0.6222968101501465
BAG3,0.6213125586509705
ZNF100,0.6208945512771606
ZNF502,0.6202001571655273
EFHB,0.6192739009857178
LUZP1,0.6190199255943298
PRRT1,0.6185548305511475
NAA60,0.617919921875
HOXB3,0.6169140338897705
ARHGAP42,0.6166759133338928
CDH16,0.6157950758934021
TFAP2D,0.6157816052436829
C1orf172,0.6153358817100525
PLXDC2,0.6148473024368286
RP11-241I20.1,0.613744854927063
RP11-33B1.2,0.613744854927063
AC018720.10,0.613744854927063
AC019100.3,0.613744854927063
RP11-107P7.5,0.613744854927063
RP11-107P7.4,0.613744854927063
AC022431.1,0.613744854927063
RP11-89M16.1,0.613744854927063
CTD-2349B8.1,0.613744854927063
CTD-3064M3.1,0.613744854927063
RP11-758M4.1,0.613744854927063
DKFZP779L1853,0.613744854927063
RP3-323P13.2,0.613744854927063
RP11-1072C15.3,0.613744854927063
RP11-332H18.4,0.613744854927063
ZNRD1-AS1,0.613744854927063
RP4-710M3.1,0.613744854927063
RP11-1055B8.6,0.613744854927063
RP1-62O9.3,0.613744854927063
RP11-77K12.1,0.613744854927063
RP11-345K20.2,0.613744854927063
RP11-23D24.2,0.613744854927063
RP11-470E16.1,0.613744854927063
RP11-400F19.8,0.613744854927063
RP11-227P3.1,0.613744854927063
RP11-259G18.2,0.613744854927063
RP11-420K14.3,0.613744854927063
RP11-366O20.5,0.613744854927063
RP11-434I12.2,0.613744854927063
RP11-443K8.2,0.613744854927063
RP11-599B13.6,0.613744854927063
RP11-752L20.1,0.613744854927063
RP11-61G23.1,0.613744854927063
RP11-626A1.1,0.613744854927063
AC016727.3,0.613744854927063
RP11-359M6.3,0.613744854927063
RP11-127H5.1,0.613744854927063
RP11-125B21.2,0.613744854927063
RP11-112H10.4,0.613744854927063
RP5-890O3.3,0.613744854927063
AC098831.4,0.613744854927063
RP11-321F6.1,0.613744854927063
PCSK7,0.613744854927063
AC073072.6,0.613744854927063
AC074091.13,0.613744854927063
C10orf32-ASMT,0.613744854927063
AC079767.3,0.613744854927063
STK19P,0.613744854927063
AP000320.7,0.613744854927063
AC074008.1,0.613744854927063
AC069368.3,0.613744854927063
AL645922.1,0.613744854927063
CCDC79,0.613744854927063
AC091948.1,0.613744854927063
RP11-302M6.4,0.613744854927063
AC093106.7,0.613744854927063
LA16c-306E5.3,0.613744854927063
TMEM194B,0.613744854927063
KB-1507C5.2,0.613744854927063
AC022431.2,0.613744854927063
AC097495.2,0.613744854927063
XXbac-BPG32J3.20,0.613744854927063
ZBTB7A,0.6136812567710876
SEMA4A,0.6133636832237244
PDCD11,0.6128807663917542
TTLL6,0.6123847365379333
FCN3,0.6123034358024597
ZNF341,0.6113576292991638
ODF2,0.6108375191688538
MYBPH,0.6105595827102661
CYP2W1,0.6103941202163696
HTRA1,0.6102647185325623
CCDC181,0.6100543737411499
FAHD2CP,0.609893798828125
SLC39A12,0.6092044115066528
DNAJC9-AS1,0.6086288690567017
PPP2R2D,0.6080061197280884
LEPREL4,0.6065671443939209
RSBN1L,0.606247067451477
TBR1,0.6059706807136536
MRPS31,0.6057074069976807
CCDC104,0.6055872440338135
RP11-69E11.4,0.6051041483879089
ATP10A,0.6047837734222412
ADCY9,0.6047137379646301
FOXO3,0.6039552688598633
DNAJA3,0.6037271022796631
SMIM4,0.6034022569656372
NOLC1,0.6033222079277039
HSPA1B,0.6025585532188416
SLC25A15,0.6025438904762268
RHOC,0.6011633276939392
PFN1P11,0.5988841652870178
RPL24,0.5985240340232849
KLF16,0.5981568098068237
NOV,0.5979688763618469
RELT,0.5972274541854858
FAM222B,0.5969638228416443
CALML4,0.5968602299690247
HIST1H2BK,0.596776008605957
TMEM69,0.5963189005851746
SPIRE1,0.5957960486412048
PLD3,0.5946584939956665
CFDP1,0.5937744379043579
FAM46B,0.5935239195823669
ASCC2,0.593072235584259
TPD52L2,0.5914994478225708
ZCCHC2,0.5914759039878845
CISD2,0.5887495279312134
RPL17P50,0.5887092351913452
FAM92A1P1,0.588009774684906
SLC25A22,0.5877535343170166
TSKU,0.5876916646957397
RP11-158M2.4,0.5876147747039795
MTCH2,0.5868517160415649
TM6SF1,0.5867083072662354
NDRG4,0.5866853594779968
TTC39A,0.5863010883331299
GAB2,0.5862651467323303
OR51E1,0.5854929089546204
HIST1H4C,0.5848655104637146
ZNF641,0.5826408863067627
SCAMP2,0.5824017524719238
SUGCT,0.5815049409866333
MYBPC2,0.580767035484314
NPW,0.5805267095565796
CTD-2184C24.2,0.5789123773574829
AQP11,0.5777003169059753
GPBP1L1,0.5775830149650574
PCDHA7,0.5766340494155884
TMBIM6,0.5754150748252869
EVA1C,0.5751528739929199
GPI,0.5742595195770264
OMD,0.5736565589904785
HIBADH,0.5731632113456726
RPL24P7,0.5727766752243042
CELA2A,0.5725004076957703
STEAP1,0.5700657963752747
RP11-61N20.3,0.5696024894714355
ZFP36L1,0.5692204833030701
SLC45A4,0.569077730178833
HHIPL1,0.5676307678222656
SNX31,0.5673425793647766
ADAMTS8,0.566787838935852
ATP8B3,0.566567599773407
PPP1R1C,0.5665245652198792
ELP5,0.5664163827896118
TDRD5,0.5648796558380127
HIVEP3,0.5646950602531433
KIF26A,0.564561665058136
SPTBN4,0.5643993020057678
RRAGA,0.5629710555076599
G6PC2,0.5626123547554016
MRPL38,0.5622650980949402
COX5A,0.5622473359107971
FAM208B,0.5616051554679871
RP11-166N17.1,0.5603958368301392
PSMD5-AS1,0.5587090849876404
SYNPO2L,0.5574367642402649
LRP4,0.5564143061637878
UQCR10,0.5558499097824097
NPHS2,0.5553998351097107
MLTK,0.5551938414573669
DFNA5,0.5549037456512451
REEP3,0.5520234704017639
NAA40,0.5520131587982178
AC007969.5,0.5515312552452087
FAM219B,0.5509312152862549
CTD-2260A17.2,0.5504291653633118
RP11-373N22.3,0.5489826202392578
RP11-513G19.1,0.5486785173416138
B9D1,0.5478695034980774
HLA-DQB1,0.5475901961326599
MFAP4,0.5475854873657227
DNAJC27,0.5474968552589417
ZNF208,0.547129213809967
MAP3K19,0.547129213809967
AFAP1,0.5453715324401855
RP11-455F5.3,0.5441010594367981
AHSA2,0.5440263152122498
CYBRD1,0.5434738993644714
RP11-180C16.1,0.5414239764213562
FAM174B,0.5407882928848267
CDKL1,0.5384140014648438
MANEAL,0.5371622443199158
C1orf122,0.5367640256881714
NME9,0.5364500284194946
NACA,0.5363472104072571
RNF13,0.5343127846717834
RP11-407N17.3,0.5335633754730225
CD160,0.5333844423294067
SUMF2,0.532383143901825
PP2D1,0.5315736532211304
CARF,0.5310859084129333
CCNL2,0.5309751033782959
FBXO36,0.5306177139282227
ZNF775,0.5283182263374329
AP000692.10,0.5270571112632751
UBXN2A,0.5270194411277771
LY6G5B,0.5267698764801025
TMEM229B,0.5264973044395447
HSF2BP,0.5257251858711243
RP11-981P6.1,0.5249605178833008
RHOT2,0.5237747430801392
PRSS50,0.5236092805862427
FAM213A,0.5198867321014404
ARL17B,0.5193860530853271
CRIP3,0.5193065404891968
C10orf107,0.5177950859069824
REXO1,0.5174335837364197
RP4-584D14.5,0.516748309135437
DLEU2,0.5164187550544739
CSPG5,0.5162757635116577
CREB3L1,0.5151557922363281
WBP1LP2,0.5149164795875549
PROCR,0.5141867399215698
C6orf48,0.5136841535568237
C10orf76,0.5108608603477478
PPAP2B,0.5108423829078674
GPD1,0.5102695822715759
RP11-82K18.2,0.509272575378418
ZC3H11B,0.5080744028091431
KIAA1143,0.5074912905693054
PMFBP1,0.5071065425872803
FAM186B,0.5071065425872803
WHSC1L1,0.5038580298423767
AGMAT,0.5021398067474365
RNF115,0.5017367601394653
PMS2P3,0.5017367601394653
FRMD3,0.5008151531219482
ARL15,0.498513787984848
PCDHA3,0.49742576479911804
ZNF318,0.49629977345466614
C11orf30,0.4938832223415375
BCAP29,0.4932742714881897
KLHL2P1,0.49201202392578125
LINC01006,0.4919789135456085
TDRD15,0.49095121026039124
MIEF2,0.48968908190727234
TUBBP2,0.48967573046684265
NXPE3,0.489310622215271
RILPL2,0.48808908462524414
RP11-355B11.2,0.4878719449043274
SLC39A13,0.48780640959739685
DLEU1,0.48576560616493225
RP4-605O3.4,0.48543184995651245
GPR146,0.48485082387924194
TMEM107,0.4847021698951721
NASP,0.4846949279308319
SEPT9,0.4840930700302124
ATP12A,0.48339590430259705
CEP68,0.4831729233264923
SETD8,0.482273668050766
HDGFRP3,0.482273668050766
DNAJC27-AS1,0.4820890426635742
PPP2R4,0.48077449202537537
GLTPD1,0.47859764099121094
CLIC1,0.47749239206314087
ANKRD36C,0.47696298360824585
HRCT1,0.4762348532676697
BCL7C,0.47585031390190125
RGS17,0.47550275921821594
HOXA6,0.47457730770111084
AC093388.3,0.4743700921535492
RIMKLA,0.47389209270477295
RP1-178F10.1,0.4729456603527069
NRG4,0.47253236174583435
CPXM1,0.47166863083839417
MPDU1,0.47044259309768677
NME2P1,0.4686165750026703
PLEKHJ1,0.46711665391921997
DKFZP761J1410,0.4658653736114502
PPAPDC1B,0.46568071842193604
CPLX3,0.4652443826198578
BDNF-AS,0.4646974503993988
RNASEH2C,0.4646429121494293
AKAP2,0.4635413587093353
C17orf104,0.4614870250225067
CTBP1-AS2,0.459373414516449
SLC35E2,0.45846793055534363
HIST1H2AG,0.4583493769168854
CELA2B,0.45726248621940613
SMEK2,0.45649558305740356
RP11-351I24.1,0.45468518137931824
SSPO,0.45433956384658813
MGEA5,0.4533402621746063
RP11-282O18.3,0.45167189836502075
CR1L,0.45125702023506165
RP11-27I1.6,0.4510542154312134
CCDC65,0.45069023966789246
CCBL2,0.4504791498184204
ASB13,0.44638726115226746
PTPMT1,0.44589659571647644
PI15,0.4452159106731415
NICN1,0.4441545009613037
TMX2,0.44372379779815674
C1QTNF7,0.44255271553993225
AC021218.2,0.4414176940917969
LPXN,0.44070133566856384
ZNRD1,0.4403655529022217
RP3-512B11.3,0.44013381004333496
TMSB4XP1,0.43956321477890015
BMP8A,0.4386487901210785
MRPL23-AS1,0.4383015036582947
TPTE2P5,0.4383015036582947
AC010504.2,0.4383015036582947
PRADC1P1,0.43737176060676575
RP1-140A9.1,0.43685224652290344
KIAA1462,0.43684691190719604
HSD17B6,0.43626466393470764
LRRC69,0.43414899706840515
ZNF831,0.43279191851615906
APOM,0.43166929483413696
THAP3,0.4311528503894806
TMEM91,0.43007200956344604
GPR128,0.42683127522468567
FAM188B,0.42683127522468567
CYR61,0.4265332818031311
CCDC141,0.42651405930519104
C12orf65,0.42644599080085754
COX4I2,0.4263749122619629
MLF1,0.426260381937027
ENSA,0.42336365580558777
RP11-750H9.5,0.4222140610218048
C11orf31,0.42188742756843567
MXRA7,0.4198644161224365
RP11-800A3.7,0.41900527477264404
PRSS16,0.41698190569877625
FAM186A,0.4169560670852661
AC006369.2,0.4156223237514496
HM13-AS1,0.4152975380420685
LRRC61,0.4150264859199524
RP11-600F24.7,0.4140535593032837
RP11-779O18.3,0.4135259985923767
LSP1,0.4133632779121399
MRPL40P1,0.413054883480072
AC002117.1,0.4116051197052002
CTAGE5,0.4114835858345032
KLLN,0.4108524024486542
UFSP1,0.4095514118671417
RP11-339B21.8,0.40883687138557434
RP11-432I5.2,0.40883687138557434
MRPL10,0.4086580276489258
TRHR,0.4086224138736725
RP11-379F4.4,0.4083062410354614
ABO,0.4083062410354614
LMO1,0.40652719140052795
KCNRG,0.4061362147331238
ZSCAN2,0.40535879135131836
RP11-464F9.20,0.4049190580844879
TMEM42,0.4048583209514618
ADAMTS9-AS2,0.4046742618083954
RP11-216B9.6,0.4032142460346222
UHRF1,0.40265053510665894
HCG23,0.40255001187324524
MRPL35,0.4007381498813629
RNF39,0.3995288014411926
EFR3B,0.39945873618125916
AL022341.3,0.397195041179657
S100A3,0.39625468850135803
BANK1,0.3961021304130554
RP11-21L23.4,0.39487412571907043
C1orf132,0.3940475583076477
DPY19L2P4,0.39390093088150024
NOL12,0.39241501688957214
LRRC10,0.38852033019065857
HYI-AS1,0.3879983425140381
LXN,0.3861192464828491
LLPH,0.3846820294857025
ZNF257,0.3843262195587158
RP11-1055B8.7,0.3842247724533081
RP11-81K2.1,0.381079763174057
COX14,0.3788946568965912
TET1,0.37870997190475464
CCNT2-AS1,0.3782743811607361
NCR3LG1,0.37696096301078796
RP5-890E16.2,0.37696096301078796
RP1-92O14.3,0.37696096301078796
ARL6IP6,0.37649405002593994
SLC9B1,0.3729359805583954
YRDC,0.37228330969810486
C1orf116,0.3716799318790436
FBXL19-AS1,0.37103408575057983
TMEM44-AS1,0.3695535361766815
RP1-239B22.5,0.3684754967689514
GATSL3,0.36800217628479004
SLC16A1-AS1,0.3655831217765808
C5orf56,0.364637553691864
NMB,0.364637553691864
AC156455.1,0.3645437955856323
C6orf1,0.3624003827571869
LETM2,0.3609037399291992
FAM46A,0.3569815456867218
RP11-192H23.4,0.3567734360694885
ARHGEF26-AS1,0.35361966490745544
RP11-694I15.7,0.35066741704940796
AC053503.11,0.3506496548652649
H1FNT,0.3491484820842743
C12orf54,0.3491484820842743
RP11-372E1.4,0.3466449975967407
RP4-758J18.2,0.34617894887924194
RP11-1074O12.1,0.3433586657047272
PLEKHO2,0.34297505021095276
C15orf40,0.34260961413383484
LRRC10B,0.34211239218711853
FAM171A2,0.34129151701927185
RPS4XP18,0.3325354754924774
CFL1P2,0.33073940873146057
C9orf66,0.32917436957359314
RPL12P8,0.32838281989097595
SRD5A3-AS1,0.3272269070148468
ASTL,0.32147297263145447
HOXA-AS2,0.3205881416797638
MALRD1,0.3199257552623749
JMJD1C-AS1,0.3187599182128906
ATP5B,0.31556931138038635
NR2F2-AS1,0.31085312366485596
SLC26A4-AS1,0.3101760149002075
KRT18P16,0.30908671021461487
PDDC1,0.30637508630752563
C6orf25,0.3039051592350006
CCDC36,0.30098772048950195
USMG5,0.2993817627429962
C6orf10,0.29922741651535034
GPR20,0.29736295342445374
PCDHA4,0.28999757766723633
MYEOV,0.28890493512153625
HIST1H1T,0.2839113771915436
C2orf43,0.2830856740474701
C7orf50,0.2816481292247772
C9orf37,0.278676301240921
EFCAB4A,0.278676301240921
RP11-284M14.1,0.2778744101524353
TMEM72-AS1,0.2711963951587677
RP11-638I2.4,0.26726382970809937
HOXB-AS3,0.2668449580669403
RP11-332H18.5,0.26556992530822754
MILR1,0.264396995306015
PCDHA1,0.2587675452232361
SUMO2P1,0.25870025157928467
SPINK7,0.2571375072002411
RP11-247A12.2,0.25695472955703735
MAMSTR,0.25111424922943115
AC018890.6,0.2510879337787628
PRDM6,0.2495804727077484
ZBED1P1,0.24539127945899963
ANKUB1,0.24539127945899963
STEAP2-AS1,0.24533243477344513
MAS1L,0.24399301409721375
CTD-2383M3.1,0.2435709834098816
FAM180B,0.2408488690853119
BTNL2,0.2357480674982071
RP11-111M22.2,0.23505860567092896
PCDHA5,0.23445940017700195
RP11-779O18.2,0.22414728999137878
XXbac-BPG154L12.4,0.22172434628009796
RNASEH2B-AS1,0.22145457565784454
H19,0.21889586746692657
PCDHA2,0.21792830526828766
RP11-779O18.1,0.21645250916481018
NEXN-AS1,0.21645250916481018
PCDHA6,0.2150518149137497
OR5T3,0.20910252630710602
OR5T1,0.20910252630710602
LINC00521,0.20540109276771545
FER1L5,0.2007385790348053
PCDHA8,0.19824887812137604
CCDC33,0.19824887812137604
OR10AD1,0.18889759480953217
AC005592.2,0.18733671307563782
C1orf167,0.1854080706834793
OR5D13,0.18272580206394196
OR5D16,0.18272580206394196
OR8H3,0.18272580206394196
OR8K5,0.18272580206394196
RP11-382A20.7,0.17067083716392517
CHST6,0.16842281818389893
ZNF501,0.16813606023788452
TRIM48,0.1659228652715683
OR4C13,0.1659228652715683
OR4C15,0.1659228652715683
SULT1C3,0.1659228652715683
OR4C46,0.16251254081726074
OR4X2,0.16251254081726074
IL25,0.1612931191921234
OR5T2,0.16073858737945557
GML,0.15888085961341858
OR5J2,0.15608026087284088
OR8I2,0.15608026087284088
OR8H1,0.15608026087284088
S100A5,0.15608026087284088
OR8K3,0.15608026087284088
OR8S1,0.15243428945541382
OR4C11,0.15243428945541382
OR10AG1,0.15243428945541382
OR4C6,0.15243428945541382
C22orf31,0.15243428945541382
OR4A16,0.15243428945541382
TRIM51,0.15243428945541382
C20orf141,0.15243428945541382
TRIM49B,0.15243428945541382
OR4X1,0.15243428945541382
RP11-370I10.6,0.14706239104270935
RPS27P25,0.14622724056243896
C12orf71,0.14373983442783356
OR5B21,0.14344507455825806
RP11-464F9.21,0.13791075348854065
ICA1L,0.13525356352329254
UFL1-AS1,0.13452060520648956
GRIFIN,0.13452060520648956
GDF5OS,0.13452060520648956
DMRTA2,0.1250176876783371
KRT8P26,0.124287448823452
CTD-2501B8.5,0.124287448823452
RP11-23P13.4,0.12342547625303268
AC099535.4,0.12157687544822693
RP11-259G18.3,0.12157687544822693
RPS20P2,0.12157687544822693
AL672294.1,0.11866098642349243
Y_RNA,0.11866098642349243
RP11-775B15.2,0.11866098642349243
RP11-109P14.2,0.11866098642349243
RP11-788M5.3,0.11866098642349243
RP11-382A20.6,0.11866098642349243
AC007563.5,0.11866098642349243
CTD-2562J15.6,0.11866098642349243
OR8T1P,0.11866098642349243
OR4A40P,0.11866098642349243
AC007796.1,0.11866098642349243
RP11-370I10.4,0.11866098642349243
LRP4-AS1,0.11753261089324951
RP11-599B13.8,0.11753261089324951
CTD-2218G20.1,0.11753261089324951
RP1-159A19.4,0.11676688492298126
RP11-630I5.1,0.11266235262155533
AC073072.5,0.11105344444513321
LEF1-AS1,0.11105344444513321
OR5L2,0.10771636664867401
OR5B3,0.10771636664867401
OR5D14,0.10771636664867401
OR8H2,0.10771636664867401
RP11-793I11.1,0.10512010753154755
RPS23P2,0.10512010753154755
OR5B2,0.10512010753154755
CYCSP55,0.10512010753154755
OR8J3,0.10512010753154755
RP11-1029M24.1,0.10512010753154755
OR5F1,0.10512010753154755
OR11A1,0.10512010753154755
RP11-283G6.4,0.10512010753154755
CD164L2,0.10512010753154755
OR5W2,0.10512010753154755
ANP32D,0.10512010753154755
OR8K1,0.10512010753154755
UQCRHP1,0.10512010753154755
OR4S2,0.10479087382555008
ST13P13,0.10386909544467926
UBTFL7,0.10219461470842361
RP3-522D1.2,0.10219461470842361
OR4A11P,0.10219461470842361
RP11-722P11.4,0.10219461470842361
RP11-707M1.1,0.10219461470842361
OR2H1,0.10219461470842361
RP11-72M10.4,0.10219461470842361
RP11-131J4.12,0.10219461470842361
RP11-734C14.2,0.10219461470842361
AP1B1P1,0.10219461470842361
RP11-1072C15.7,0.10219461470842361
RP11-707M1.7,0.10219461470842361
RP11-79J24.1,0.10219461470842361
RP11-107P7.6,0.10219461470842361
RP11-99J16__A.2,0.10219461470842361
RP11-738O11.9,0.10219461470842361
OR10AK1P,0.10219461470842361
AP000593.6,0.10219461470842361
OR10AF1P,0.10219461470842361
RP11-90P5.2,0.10219461470842361
RP11-758M4.4,0.10219461470842361
RP11-107P7.1,0.10219461470842361
RP11-107P7.2,0.10219461470842361
NOTO,0.10219461470842361
VN1R11P,0.10219461470842361
ACTBP13,0.10219461470842361
RP11-805L22.1,0.10219461470842361
RP11-79M21.3,0.10219461470842361
RP11-805L22.2,0.10219461470842361
LACTBL1,0.10219461470842361
RP11-62C3.6,0.10219461470842361
AC009480.4,0.10219461470842361
RP11-480G3.1,0.10219461470842361
RP11-20D14.4,0.10219461470842361
RP11-454H13.1,0.10219461470842361
RP11-453O22.1,0.10219461470842361
RP11-444K7.8,0.10219461470842361
RP11-227G15.6,0.10219461470842361
LSM6P2,0.10219461470842361
AC012462.1,0.10219461470842361
RP11-382A20.5,0.10219461470842361
RP11-382A20.4,0.10219461470842361
RP11-359B20.5,0.10219461470842361
RP11-139G7.1,0.10219461470842361
MAS1LP1,0.10219461470842361
AC005609.2,0.10219461470842361
MARK2P10,0.10219461470842361
RP11-355B11.1,0.10219461470842361
AC004920.2,0.10219461470842361
MARK2P11,0.10219461470842361
RP11-351O1.3,0.10219461470842361
RP11-347H15.2,0.10219461470842361
ZNF92P2,0.10219461470842361
RP11-285G1.2,0.10219461470842361
RP11-492A10.1,0.10219461470842361
RP11-510D21.2,0.10219461470842361
AC023347.2,0.10219461470842361
MPPE1P1,0.10219461470842361
RP11-145M9.2,0.10219461470842361
KRT18P67,0.10219461470842361
KRT18P9,0.10219461470842361
RP11-163O19.1,0.10219461470842361
RP11-5P18.3,0.10219461470842361
XXbac-BPGBPG24O18.1,0.10219461470842361
RP11-163O19.11,0.10219461470842361
OR4A14P,0.10219461470842361
AC093106.4,0.10219461470842361
MTCO3P1,0.10219461470842361
RP11-582E3.5,0.10219461470842361
RP11-574M7.2,0.10219461470842361
RP11-574M7.1,0.10219461470842361
MRPL50P2,0.10219461470842361
RP11-56P9.8,0.10219461470842361
RP11-56P9.5,0.10219461470842361
RP11-56P9.4,0.10219461470842361
RP11-56P9.11,0.10219461470842361
RP11-56P9.10,0.10219461470842361
RP11-515C16.7,0.10219461470842361
RP11-163O19.3,0.10219461470842361
OR4A13P,0.10219461470842361
OR4A44P,0.10219461470842361
OR4A15,0.10219461470842361
CTD-2026G22.1,0.10219461470842361
FAM8A2P,0.10219461470842361
OR5D15P,0.10219461470842361
RAC1P3,0.10219461470842361
CTB-31O20.6,0.10219461470842361
OR5BS1P,0.10219461470842361
CTB-47B8.4,0.10219461470842361
CTBP2P2,0.10219461470842361
OR5BN2P,0.10219461470842361
OR5BN1P,0.10219461470842361
CTC-209H22.3,0.10219461470842361
OR5BE1P,0.10219461470842361
FCF1P6,0.10219461470842361
OR5BA1P,0.10219461470842361
CTD-2132H18.3,0.10219461470842361
OR5AZ1P,0.10219461470842361
OR5AQ1P,0.10219461470842361
UBDP1,0.10219461470842361
EIF2AP4,0.10219461470842361
OR4V1P,0.10219461470842361
OR4S1,0.10219461470842361
OR4R1P,0.10219461470842361
OR4P1P,0.10219461470842361
PRPS1P1,0.10219461470842361
OR5D17P,0.10219461470842361
OR4C9P,0.10219461470842361
HOTTIP,0.10219461470842361
OR8I1P,0.10219461470842361
OR8K2P,0.10219461470842361
RP11-288G3.4,0.10219461470842361
OR7E5P,0.10219461470842361
OR8K4P,0.10219461470842361
STARD6,0.10219461470842361
OR5V1,0.10219461470842361
OR8V1P,0.10219461470842361
OR9M1P,0.10219461470842361
HOXA13,0.10219461470842361
OR5J7P,0.10219461470842361
OR5D2P,0.10219461470842361
SNRPGP16,0.10219461470842361
SNORA67,0.10219461470842361
HNRNPFP1,0.10219461470842361
HMGB1P48,0.10219461470842361
OR5J1P,0.10219461470842361
C4orf51,0.10219461470842361
OR5F2P,0.10219461470842361
C1orf64,0.10219461470842361
C1orf185,0.10219461470842361
GAPDHP29,0.10219461470842361
TMEM239,0.10219461470842361
OR4X7P,0.10219461470842361
CTD-2552K11.2,0.10219461470842361
RPL21P42,0.10219461470842361
TRIM51FP,0.10219461470842361
TRIM51GP,0.10219461470842361
TRIM51HP,0.10219461470842361
BEND3P2,0.10219461470842361
TRIM64C,0.10219461470842361
RPL35P2,0.10219461470842361
RPL31P57,0.10219461470842361
OR4A9P,0.10219461470842361
OR4A7P,0.10219461470842361
OR4A6P,0.10219461470842361
OR4A50P,0.10219461470842361
OR4A5,0.10219461470842361
RP1-186E20.1,0.10219461470842361
OR4A48P,0.10219461470842361
OR4A45P,0.10219461470842361
OR8I4P,0.10219461470842361
OR4A43P,0.10219461470842361
RPL17P12,0.10219461470842361
OR4A42P,0.10219461470842361
OR4A41P,0.10219461470842361
TYRL,0.10219461470842361
OR4A2P,0.10219461470842361
OR4A17P,0.10219461470842361
RP11-103J8.1,0.10219461470842361
TRIM51CP,0.10219461470842361
TRIM53CP,0.10219461470842361
DIRC1,0.10219461470842361
OR4C3,0.10219461470842361
OR4B1,0.10219461470842361
OR4C50P,0.10219461470842361
OR4C7P,0.10219461470842361
RP1-144C9.2,0.10219461470842361
CTF2P,0.10219461470842361
BANF1P5,0.10219461470842361
OR4C5,0.10219461470842361
OR4C4P,0.10219461470842361
OR4C2P,0.10219461470842361
OR4C16,0.10219461470842361
OR4C14P,0.10219461470842361
OR4C10P,0.10219461470842361
OR4B2P,0.10219461470842361
RPS17P1,0.10219461470842361
CTD-3137H5.1,0.10219461470842361
OR4A46P,0.10202048718929291
C10orf32,0.0999799519777298
LSMD1,0.0999799519777298
RP11-315D16.2,0.0999799519777298
RP11-436D10.3,0.09949588775634766
KLF14,0.09910459816455841
RP11-283G6.5,0.09624728560447693
SPINK9,0.0826382264494896
OR5B12,0.08129482716321945
OR5AS1,0.08129482716321945
OR5I1,0.08129482716321945
YBX1P6,0.08033634722232819
RP11-1079K10.2,0.07667980343103409
RP11-363D14.1,0.051761627197265625
AP000721.4,0.05102478712797165
CCDC163P,0.05102478712797165
HLA-DRB9,0.04928812384605408
CTD-2033A16.3,0.03999421000480652
FAM172BP,0.03902028873562813
AC073072.7,0.03779210150241852
AC083949.1,-0.015847522765398026
