,Heart - Left Ventricle_GTExTPM,Kidney - Cortex_GTExTPM,Liver_GTExTPM,Lung_GTExTPM,Nerve - Tibial_GTExTPM,Ovary_GTExTPM,Pancreas_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Testis_GTExTPM,Whole Blood_GTExTPM,humanScore_Exomiser,mouseScore_Exomiser,fishScore_Exomiser,ppiScore_Exomiser,Pituitary_GTExTPM,Adrenal Gland_GTExTPM,Brain - Amygdala_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,HIPred,pLI_ExAC,SDI,GDI_Score,RVIS_Score,SignalValue_H3k4me1_median,CNVs_ExAC,SignalValue_H3k4me3_median,label_encoded
541,8.58102,15.6496,111.89,29.4442,38.4117,33.5961,13.0261,31.0967,11.9576,12.7915,54.5059,4.57015,0.0,0.0,0.0,0.0,57.7129,25.7866,12.9239,12.7614,30.7426,0.712133169,0.367752727517099,4.95015483,1834.19835,0.84,7.27135,1.0,21.0272,2
542,5.61396,8.86376,6.23842,10.3544,20.8252,15.9532,7.30935,13.0844,8.91911,9.19418,33.5403,2.0224,0.471404521,0.0,0.0,0.0,18.3434,23.3003,14.4712,15.2465,20.1057,0.390338778,0.010463632475946,2.37441801,144.47811,-0.27,9.20275,4.0,13.3947,2
543,1.91616,3.94749,3.6067,6.41964,6.54088,6.15766,2.54451,6.39687,9.03487,6.55887,3.67475,1.78087,0.471404521,0.0,0.0,0.0,7.39641,6.07572,4.95177,12.4466,8.24285,0.503743052,0.43597330189852,2.37441801,66.90477,1.13,8.12655,5.57,16.9215,2
544,6.57764,7.88308,3.94589,7.98191,11.1839,9.58183,8.11324,16.1732,6.22385,5.12209,20.5176,1.0136,0.471404521,0.0,0.0,0.0,10.3362,18.7576,5.41143,10.1774,9.92293,0.334683508,6.86128307466037e-08,3.56865513,28.2424,0.01,8.89681,2.0,20.6344,2
545,4.80444,12.2566,7.81135,26.9247,27.4691,23.3068,8.5919,20.1076,20.956,32.3082,10.5635,14.1435,0.0,0.0,0.0,0.0,14.7718,23.291,6.93725,35.5093,14.3891,0.123297259,1.76757700990619e-05,1.68890334,74.21424,-0.05,5.19451,11.0,33.9354,2
546,9.70679,12.6482,20.5722,33.6904,39.8943,34.7465,10.4488,39.0475,29.4744,34.4659,48.6221,10.4275,0.0,0.0,0.0,0.0,30.8938,25.98,9.50552,38.4888,36.4137,0.27013588,0.948919011202068,0.0,1335.14975,-1.58,7.67662,4.0,19.834,2
547,59.8744,53.6628,102.395,24.6042,29.663,41.0259,14.4429,17.3104,27.0856,14.7697,25.2771,2.64522,0.471404521,0.0,0.0,0.0,29.5728,69.4521,12.9967,9.97847,28.7453,0.37720111,1.80976025439547e-05,2.70023042,487.77985,0.62,8.81782,1.0,16.8842,2
548,5.90263,10.8299,5.98747,33.141,31.1665,23.9603,6.66444,15.9309,15.1316,14.2683,26.4571,1.77305,0.427016488,0.0,0.0,0.0,19.8755,16.4647,9.63056,17.7096,27.4349,0.705665529,0.14870309003261,9.80485868,815.51268,-1.48,9.42374,10.0,38.3872,2
549,15.5008,9.09721,23.9519,45.0457,154.417,42.912,4.59343,35.3215,29.1498,29.7364,9.37332,8.65284,0.0,0.0,0.0,0.0,11.8219,12.8125,21.193,21.3043,35.8538,0.684573174,0.998240487886569,9.84985249,2135.01489,-0.76,9.1455,1.0,1.80652,2
550,20.8659,32.4513,22.9805,73.6859,80.4159,56.7583,19.5762,94.434,71.676,61.2074,71.8804,35.2071,0.0,0.0,0.0,0.0,62.251,52.0491,41.0676,61.8732,68.6996,0.774626613,0.929437924643375,3.81821764,3.74906,-0.3,8.4121,8.0,9.04987,2
551,14.4364,28.4985,7.73923,34.0515,35.4896,7.34991,7.28235,8.59469,33.8633,44.8118,21.0176,39.6506,0.0,0.0,0.0,0.0,58.1212,26.5562,27.938,34.6755,17.4117,0.756127596,0.722090613819786,10.74482564,187.24709,-1.01,7.88885,5.0,13.8462,2
552,0.652625,0.109142,0.0,0.121011,0.0537254,0.0355253,0.0,0.0370005,0.0,0.0404081,2.35032,0.0,0.0,0.0,0.0,0.0,0.0765775,0.0572422,0.0804959,0.0,0.315608,0.735812962,0.768360298132641,1.99158422,13.31894,-0.2642999999999998,10.0403,8.77,9.79149,2
553,0.0161702,0.0232709,0.0252681,2.51533,0.128605,0.117041,1.05822,0.0843021,2.44742,0.101672,2.17426,0.0,0.0,0.0,0.0,0.0,0.0819654,0.0211639,0.0782916,0.0737523,0.0336567,0.123297259,0.0217477326167779,1.70705006,1.2578,0.4085999999999999,11.99585,12.87,17.017112099999995,2
554,14.9502,21.8768,8.53088,22.1102,14.6685,12.1623,3.47361,14.7938,7.82868,25.3317,18.6579,4.4464,0.0,0.0,0.0,0.0,16.2253,11.927,5.75434,7.39671,19.4276,0.562885344,0.658429999883026,6.89117126,25.15947,-0.34,10.7825,1.0,21.8497,2
556,0.0,0.0123842,0.021624,0.197654,0.0281209,0.0331668,0.0,0.0201446,1.45339,3.72559,0.0859026,0.0373807,0.0,0.0,0.0,0.0,0.0333151,0.0,0.0101356,0.114395,0.0,0.123297259,0.0001776827966008,0.0,199.72449,1.1,7.09854,2.0,26.379865349999985,2
557,0.0070391,0.365639,0.0,2.94279,0.0389516,0.0131731,0.0106409,19.7506,0.181286,0.0,1.37912,0.0,0.0,0.0,0.0,0.0,0.203486,0.0,0.0441986,0.0,0.0123345,0.111908376,1.13934377005578e-08,4.96585624,5106.25546,1.29,7.63841,1.0,9.15248,2
558,3.80639,21.2487,7.35857,17.887,33.508,43.1657,8.91139,23.3482,17.7248,25.8367,71.6639,9.82567,0.384907461,0.0,0.0,0.0,27.8838,25.1794,9.17697,14.8813,6.63299,0.253572762,2.66040412130891e-08,4.95183118,148.63297,-1.59,8.33352,21.0,8.83886,2
559,1.04141,14.6671,4.09056,11.6952,7.14867,1.68787,1.39683,4.28053,13.6035,37.4142,2.68975,25.5777,0.0,0.0,0.0,0.0,1.14914,2.38453,0.978327,95.902,0.202496,0.75617367,0.999993046683293,2.99084118,692.66245,-0.6,9.97294,11.0,12.5979,2
560,5.50953,10.8153,8.24753,35.675,50.4615,50.1099,9.43472,52.7137,19.2236,24.6568,10.474,8.1602,0.0,0.0,0.0,0.0,22.1072,12.2009,11.9391,9.60907,21.0368,0.621132791,8.12711920535035e-14,3.92874734,4758.80464,0.41,4.79794,18.0,8.42485,2
562,10.6947,16.0032,9.44599,38.4824,45.3776,60.649,9.38965,93.9116,44.8235,39.0853,61.3392,73.6078,0.0,0.0,0.0,0.0,10.812,78.6853,10.1963,83.6366,265.005,0.314050645,1.2373923055107e-08,7.44610728,119.09857,-0.22,10.7196,2.0,21.004,2
563,74.2623,5.06439,55.3809,6.50445,27.8204,32.2035,11.5754,7.79641,5.4794,7.30227,5.89187,17.8081,0.0,0.0,0.0,0.0,6.75496,2.07552,6.25362,0.661045,0.795687,0.146139458,1.65846988023811e-12,3.86001616,9818.87991,5.99,7.90105,4.0,13.594330899999996,2
564,23.2948,14.2411,80.886,10.6008,4.43059,115.526,38.6892,3.7999,2.7575,7.86833,3.93606,23.0533,0.0,0.0,0.0,0.0,20.3303,4.21942,6.18524,0.129214,0.0807868,0.179693475,1.3236836849853e-07,3.52341718,727.10313,0.2934999999999999,4.50336,9.0,13.514230150000005,2
568,0.276126,1.10386,0.0600702,0.446648,1.9461,0.993806,39.9879,5.49466,0.499324,1.20895,0.407108,0.148405,0.0,0.0,0.0,0.0,0.393025,0.130335,0.0872937,0.0424158,0.129005,0.227266595,1.2677029896065902e-09,0.0,8308.67037,1.33,7.63115,1.0,11.7366,2
570,0.256965,0.159271,0.0984337,0.161928,382.394,0.199799,0.104559,0.435902,0.346482,0.11,0.250948,0.0564295,0.0,0.0,0.0,0.0,0.196608,0.224204,186.582,0.0648387,0.0259289,0.310480386,0.0339817010706723,2.96212582,145.44199,0.55,7.792523249999999,3.0,15.495320299999992,2
571,0.242337,1.20623,2.54437,0.847238,0.49285,3.67766,31393.0,0.58417,2.57946,3.5764,2.48994,0.0522852,0.745355992,0.0,0.0,0.0,2.6718,2.80548,0.0379089,2.14835,0.405378,0.349767208,0.0093544710884268,1.70705006,67.11451,-0.69,8.191816999999997,0.0,13.565324899999997,2
572,0.0364104,0.13207,0.298152,0.11073,3.45266,0.601535,4113.22,0.130561,14.178,0.485516,1.19365,0.0,0.0,0.0,0.0,0.0,0.279006,0.319838,0.0394929,0.13926,0.0599196,0.138881207,2.8556336614904e-05,1.70705006,680.0856826999998,0.6470999999999998,8.495250550000002,16.2,13.381522949999994,2
573,0.0138333,0.487397,0.0167196,0.34588,0.215228,0.102656,0.0199793,21.3355,0.402264,0.806892,1.53979,2.84881,0.0,0.0,0.0,0.0,0.0992479,0.143811,0.0350393,0.0171104,0.0266493,0.209607884,0.0004652003508647,2.95412667,2449.55631,1.27,9.55072,1.0,13.0852,2
574,0.0163841,0.855187,18.8998,1.12575,0.555229,0.642805,0.0277404,8.23789,0.478403,0.47714,0.427593,0.0108312,0.0,0.0,0.0,0.0,0.130721,0.17791,0.20727,0.139222,4.97733,0.178924084,0.0001038592161049,4.94353253,2656.01989,0.85,9.87839,11.0,37.3485,2
575,0.0,0.0,0.00979788,0.0,0.0,0.0188004,0.0,1.48147,0.0,0.0,0.105733,0.0,0.0,0.0,0.0,0.0,0.971278,0.0,0.307106,0.0228378,0.0,0.179693475,9.38341355316044e-07,3.80509669,1541.98025,0.58,7.019355200000002,4.0,22.532008,2
577,0.0601081,0.0757034,137.432,0.48894,0.280339,1.6998,0.124361,0.365146,0.139727,0.0476586,0.957567,0.0,0.0,0.0,0.0,0.0,1.98055,3.65585,0.742863,0.0,0.0163715,0.2410703,0.0022088441733079,6.59461168,1431.12238,0.75,3.16056,10.0,11.8242,2
579,0.580206,0.617486,120.63,11.3489,3.899,28.0626,4.68854,10.1163,3.07356,0.831286,18.7911,0.0,0.0,0.0,0.0,0.0,41.1801,1.80964,1.58556,0.0385385,0.183922,0.183795229,0.002536783112813,3.88958164,216.51685,0.64,10.6927,12.68,13.4021,2
580,14.9143,24.4067,149.252,67.1974,42.0855,61.0796,11.1798,41.5919,44.266,51.4964,40.4849,62.3571,0.530680145,0.0,0.0,0.0,83.998,164.176,12.4638,19.8634,36.2847,0.492040008,4.33906087150102e-05,5.79303803,858.3166588999993,-1.52,9.85886,4.0,20.0925,2
581,7.88929,10.1003,21.6444,5.62421,9.75906,11.6628,3.51902,7.42806,11.8461,4.77092,1.87334,0.710477,0.0,0.0,0.0,0.0,4.56213,8.06799,4.20322,7.39506,8.84077,0.824708164,0.463829864293015,2.43786208,2065.11731,-0.36,8.33411,3.0,12.5843,2
582,8.55021,17.3748,12.6602,44.7564,40.83,53.0281,6.54214,39.9246,37.4783,44.8964,29.8192,12.0568,0.0,0.0,0.0,0.0,37.9508,22.119,21.7767,17.1677,46.2248,0.824708164,0.966868134632325,3.37735601,9.44199,-0.58,11.0092,0.0,3.98327,2
584,3.57668,0.478646,0.918141,5.05347,1.14833,1.25585,0.504736,4.26355,5.23809,1.99368,0.946519,0.261185,0.0,0.0,0.0,0.0,1.05814,0.747291,0.84669,8.39049,0.69374,0.593552351,0.934054614318936,3.24363985,2264.36762,1.06,9.56631,2.0,16.5917,2
586,0.0315616,0.0809627,0.0681162,0.151437,0.117541,0.121857,0.0518954,0.170757,0.103582,0.151914,0.07976,0.0538108,0.0,0.0,0.0,0.0,0.0912555,0.117318,0.0834127,0.399222,0.345388,0.24612235124,0.0397578630057454,1.74326765,299.5388101000001,0.0856999999999999,7.873985349999999,5.05,12.684200249999998,3
587,5.98405,10.0956,9.86713,18.0107,25.4471,28.8153,6.22097,16.4862,15.444,20.3029,25.581,3.31247,0.0,0.0,0.0,0.0,23.8676,15.7922,10.0433,37.7324,29.9686,0.61459893,0.549646605195737,0.0,1031.16024,0.28,9.00208,0.0,38.4737,2
590,7.8009,22.0675,15.0452,34.7349,40.878,46.7098,13.4881,30.2767,33.3467,77.9705,131.946,23.1282,0.0,0.0,0.0,0.0,41.0001,35.1296,9.78759,44.3727,24.8787,0.180262446,0.0019834874945385,2.9497148480999984,1230.8528414000004,0.4342999999999999,8.345611550000005,1.0,26.9506997,2
591,50.1728,8.09025,86.9608,14.7127,9.30443,10.5353,10.4812,11.9777,3.98019,4.47847,4.07432,0.166895,0.0,0.0,0.0,0.0,6.99568,15.9505,31.6276,0.486146,34.9942,0.753885806,0.0368811778240755,0.0,94.15749,0.08,5.39261,1.0,15.7439,2
592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2541842718299998,0.4059237624192507,0.5447484761,846.7401033999998,0.1902999999999998,7.425905150000001,6.3,18.12690209999999,3
593,39.86392900000001,51.748176,176.30595479999994,105.71983699999998,95.176699,94.2999698,37.367964500000014,79.172539,73.00231100000002,68.58359999999999,92.685984,58.2045664,0.0,0.0,0.0,0.0,86.30825499999999,94.3809444,34.8122827,59.66483889999998,92.16331150000002,0.25535503,0.617146896404532,2.2399965366,227.64603780000004,-0.1307999999999999,8.162691400000003,11.18,27.92274240000001,3
594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589966274599998,0.4595001673798412,0.7228350162000001,705.7643732,0.2087999999999998,7.490385299999999,6.21,18.342258299999997,3
595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3412018263099998,0.6128243851008771,0.8204270315000001,738.0836897999997,0.2583,7.663485050000002,5.43,18.037404299999995,3
598,15.3276,5.57459,0.366925,2.81582,6.1774,2.8698,1.28631,0.759445,0.821295,1.64777,1.97538,0.0128825,0.0,0.0,0.0,0.0,3.00659,0.933041,1.83831,0.0216459,1.64798,0.584785461,1.44261719898224e-05,10.68009724,54.24264,-0.67,9.03726,3.0,15.4267,2
600,5.74541,18.0713,4.29394,73.4126,35.4608,21.4751,12.9948,48.4763,50.858,82.5745,37.6903,133.745,0.427016488,0.0,0.0,0.0,12.9895,69.0249,9.20631,106.415,26.7534,0.831385493,0.997593706576692,11.6873338,38.38258,-1.04,7.76019,2.0,8.441955,2
601,3.86875,1.66782,0.434588,12.6792,4.62886,4.50249,0.675358,1.27623,3.18573,1.27814,3.004,0.0374357,0.0,0.0,0.0,0.0,2.40139,8.38974,1.74742,0.0500017,8.73318,0.813755631,0.999743687068331,3.659344,316.60592,-0.8,7.58854,9.0,13.4198,2
603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3412018263099998,0.6128243851008771,0.8204270315000001,738.0836897999997,0.2583,7.663485050000002,5.43,18.037404299999995,3
604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3412018263099998,0.6128243851008771,0.8204270315000001,738.0836897999997,0.2583,7.663485050000002,5.43,18.037404299999995,3
605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3412018263099998,0.6128243851008771,0.8204270315000001,738.0836897999997,0.2583,7.663485050000002,5.43,18.037404299999995,3
606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3412018263099998,0.6128243851008771,0.8204270315000001,738.0836897999997,0.2583,7.663485050000002,5.43,18.037404299999995,3
607,0.0618141,0.803034,2.34054,0.2567,0.176374,0.303852,1853.34,35.6323,31.5503,0.289608,5.91345,0.125783,0.0,0.0,0.0,0.0,0.322485,0.371641,10.5101,0.136922,5.01938,0.327103734,4.79797626819515e-10,2.92435912,1149.53078,-0.14,8.31778,6.0,12.6843,2
608,2.95522,0.172969,0.346915,0.528736,1.10311,0.274473,0.3191,0.461129,9.05991,0.393248,0.803307,0.536898,0.0,0.0,0.0,0.0,0.662165,0.0615901,2.4327,0.142983,0.52423,0.3236835,0.184110369283718,3.84421099,165.3637,0.0126999999999999,5.10301,5.9,9.60629315,2
609,1.18663,6.28935,0.309735,10.4284,25.0688,3.26215,0.752501,51.9919,11.609,3.56976,38.5448,2.01705,0.0,0.0,0.0,0.0,2.42693,1.42439,2.2805,0.119734,56.7627,0.390232295,0.624659346812814,5.900984,48.12052,0.37,7.73499,7.0,16.2872,2
610,42.1238,78.073,68.3244,156.356,168.664,252.365,49.8421,122.466,115.055,117.173,140.452,56.6392,0.0,0.0,0.0,0.0,124.461,96.4406,82.2452,292.246,180.922,0.824708164,0.871365849855667,7.74742911,30.97993,0.19,8.0914,1.0,41.3663,2
611,4.62543,9.75802,4.45888,55.8592,8.28572,1.90416,2.60345,4.34866,6.03756,11.2743,0.42582,3.86995,0.0,0.0,0.0,0.0,2.27484,6.45686,0.252104,13.2152,18.5545,0.439287335,0.0013602016479724,2.89354086,374.53887,0.0215999999999999,7.18566,0.0,4.53825,2
613,18.8018,16.8045,16.738,45.5861,68.8926,31.7735,10.6946,34.7426,28.0494,17.988,19.1026,3.80322,0.0,0.0,0.0,0.0,27.916,33.071,58.6034,61.6838,111.383,0.782960892,0.999877230878678,5.63261331,19.44641,-0.43,8.53037,1.0,30.4669,2
614,11.9025,23.4304,15.197,50.1883,69.1771,66.3524,18.3167,53.2699,37.7497,49.2461,51.8298,13.8586,0.0,0.0,0.0,0.0,82.4165,39.4653,16.2256,30.6984,41.7877,0.636561334,0.647596781106679,8.59372912,1113.07486,-1.33,10.9877,3.0,7.4242,2
615,0.695971,1.59059,3.72937,4.01802,3.45344,4.07605,1.48192,2.55166,3.60739,3.16259,3.86447,1.09528,0.0,0.0,0.0,0.0,4.03024,2.80451,0.996665,8.46539,5.27044,0.291848779,5.26981477460816e-10,3.8115332311,145.53333,-0.49,7.93143,8.0,76.0513,2
616,0.364808,0.152075,7.40167,1.44243,0.636069,0.19463,0.0439121,0.11211,0.198605,1.07631,5.11144,0.0411472,0.0,0.0,0.0,0.0,0.256035,0.149567,0.145972,0.00749002,0.0,0.21480003,1.35183771709263e-21,2.86756497,6488.1693,0.26,10.3833,21.19,3.02282,2
617,1.94375,7.13391,1.51268,4.67572,3.31838,1.20943,3.18357,2.96516,4.96986,2.50466,19.9486,0.927145,0.0,0.0,0.0,0.0,9.25013,3.8014,8.02564,5.18274,0.785378,0.368839502,0.0167529426994785,3.91319229,110.62696,-0.49,10.1621,3.0,14.2622,2
619,8.11384,33.3865,0.958315,16.8205,30.9604,60.4091,2.04201,9.68639,9.45511,22.3159,5.62748,0.407519,0.0,0.0,0.0,0.0,8.7247,2.68503,15.1999,0.587364,0.991659,0.536456764,2.0974108088557002e-15,7.86342672,3668.6445,-0.28,5.95818,3.0,16.0292,2
620,5.73705,101.165,542.191,309.115,353.531,536.294,172.606,34.2008,104.505,93.633,20.4237,0.445115,0.0,0.0,0.0,0.0,75.5025,1285.71,25.6492,1.59709,17.0655,0.179693475,0.0029544531250159,3.78452337,42.34707,-0.01,8.235460699999999,13.0,16.563554000000003,2
621,5.3102,5.42144,3.10495,35.6715,56.3738,13.2591,6.71467,18.9964,25.1273,36.4058,13.532,21.6636,0.0,0.0,0.0,0.0,26.5985,4.46669,13.9755,25.9641,55.1953,0.603037536,0.0004339586448827,1.99615832,205.03169,-1.66,11.4971,38.0,7.80435,2
622,4.97772,3.00597,1.11662,12.9352,19.1253,5.75992,1.86961,8.78611,3.86065,3.47794,8.79194,0.0499477,0.0,0.0,0.0,0.0,9.0606,3.44505,2.55819,0.0996603,14.8788,0.461525708,0.226449659060918,0.0,121.37364,-2.1,6.85327,2.0,10.5015,2
623,7.67698,8.81644,6.34217,44.9383,51.6817,39.3054,10.0847,31.5444,27.1712,25.8964,23.4692,28.3354,0.0,0.0,0.0,0.0,18.8333,16.0923,13.2772,47.263,39.2314,0.824708164,0.999929168569422,6.76160557,32.41043,-0.52,7.46561,2.0,31.3309,2
624,8.99281,23.557,27.7959,51.9175,68.7102,72.9881,5.89708,21.3133,42.3274,75.5197,24.7122,24.2863,0.0,0.0,0.0,0.0,26.4589,29.4181,3.90491,0.889941,436.498,0.290747881,1.7772644544723702e-09,1.42899426,1267.2461,0.86,8.53998,4.0,8.325,2
625,5.65456,9.71179,10.4111,23.1619,28.0933,34.8776,15.5145,20.2092,16.9293,19.1827,17.2162,4.1454,0.0,0.0,0.0,0.0,24.3563,24.2489,8.29591,49.1134,30.7446,0.635341704,0.17548740360959,5.70424988,218.37005,-0.95,8.22261,28.0,40.9852,2
627,1.62074,4.05647,1.59485,2.73885,3.89389,4.68162,1.0929,5.46578,4.7078,1.99786,12.8788,0.726643,0.0,0.0,0.0,0.0,19.019,7.32105,17.5721,1.29094,2.0563,0.728550792,0.494734021596252,1.98343236,31.87192,-0.09,7.705645,2.0,11.5088,2
628,78.8139,60.0477,34.9576,107.002,127.608,96.3643,30.6891,82.175,65.3504,90.7488,132.21,266.519,0.0,0.0,0.0,0.0,91.1485,94.0422,43.8412,68.8514,88.7574,0.426189721,0.502963048424231,1.86907763,106.93114,-0.6,9.64606,2.0,23.6945,2
629,2.23576,3.13973,8.16102,13.8764,5.75089,12.7538,4.70959,81.7977,8.32304,6.49762,9.81985,1.8119,0.0,0.0,0.0,0.0,8.49479,30.5754,2.43845,7.6883,5.04454,0.757881999,0.953196549708048,1.61745951,20.08791,-0.96,8.53112,12.0,1.35412,2
630,29.192398,41.955692000000006,35.17466619999999,92.679772,93.01871699999998,92.82641999999998,28.28310670000001,73.581314,64.25731799999998,62.18818799999995,71.16727399999999,37.688861799999984,0.01379044937,0.0,0.0,0.0,84.08965900000003,82.86768000000001,32.5444914,55.52976819999998,82.05938600000002,0.6086514094200004,0.5726585508787183,4.7629488242,157.69682440000005,-0.2324,8.6539055,5.76,22.116036949999994,3
631,29.192398,41.955692000000006,35.17466619999999,92.679772,93.01871699999998,92.82641999999998,28.28310670000001,73.581314,64.25731799999998,62.18818799999995,71.16727399999999,37.688861799999984,0.01379044937,0.0,0.0,0.0,84.08965900000003,82.86768000000001,32.5444914,55.52976819999998,82.05938600000002,0.6086514094200004,0.5726585508787183,4.7629488242,157.69682440000005,-0.2324,8.6539055,5.76,22.116036949999994,3
632,102.723,86.3436,24.2801,315.063,404.822,135.383,18.0255,78.485,100.966,148.284,73.6649,22.6715,0.0,0.0,0.0,0.0,43.3526,73.1026,23.9517,16.6109,227.074,0.755676985,0.287257428796457,3.97827177,49.3267,0.24,8.04072,1.0,16.8356,2
633,2.29506,2.96916,2.64053,12.2611,12.856,17.6279,4.5607,10.6916,9.74986,9.97099,11.8235,8.52494,0.0,0.0,0.0,0.0,10.1031,6.18392,3.33219,14.6136,7.29802,0.575333595,0.805139687607845,0.0,38.26495,-0.84,8.71608,1.0,27.5567,2
634,81.19918025000001,98.92664599999998,2811.8059255999983,159.20929757100004,145.96820399999993,220.849791,154.78024660000003,137.90429200000003,140.91565858799996,119.194313494,126.30190599999996,68.51439952000001,0.0,0.0,0.0,0.0,122.455371,237.41594740000008,62.880964000000034,210.89780059000023,194.05156799999995,0.146139458,1.4572097447573e-08,3.97184633,1729.18109,1.07,6.46751,0.0,29.906050900000004,2
635,0.0,0.0,0.0,0.029261,0.0684934,0.0,0.0,0.0,0.0,0.0145069,0.524613,0.0497954,0.0,0.0,0.0,0.0,0.0,0.243699,0.0156475,0.0,0.0411932,0.279577017,2.94175840947603e-08,3.81588039,1150.99694,-0.18,9.00283,8.0,13.7495,2
636,22.6833,30.993,28.4198,70.7022,92.7734,89.3233,26.2404,53.8601,59.0367,82.1366,57.1742,36.1376,0.0,0.0,0.0,0.0,82.372,50.7221,22.4953,41.1682,51.1707,0.784873009,0.99759435069672,1.61745951,88.56715,-0.12,9.25692,1.0,43.8899,2
637,1.02895,2.93455,8842.0,44.3184,56.5737,2.27818,5.44435,48.2671,12.5129,5.88244,1.62619,1.26801,0.0,0.0,0.0,0.0,13.2824,25.4975,0.327796,0.886098,71.2734,0.163881958,0.181814610902195,5.90888772,286.88113,0.1,8.503102550000005,14.0,13.0096406,2
639,9.12831,7.57037,27.9525,15.7248,17.6131,12.7153,8.4102,14.3244,17.8663,13.8755,15.046,3.08128,0.569486935,0.0,0.0,0.0,24.368,22.3599,10.2293,13.7932,17.0669,0.291848779,0.0063004160528377,6.42211358,11.40907,-0.23,10.5862,14.0,30.7882,1
640,6.43509,13.4574,72.6854,24.4859,24.5083,21.5312,8.39201,19.6991,17.9613,7.72463,18.5408,2.64378,0.764777585,0.0,0.0,0.0,26.3779,28.1072,21.0526,36.1578,26.4324,0.550719023,0.103132834566042,2.93997125,15.07852,-0.2331999999999999,7.93186,2.0,32.4511,2
641,3.44474,4.72164,102.083,17.3163,36.7798,96.0348,4.65972,30.2516,15.2541,15.31,35.4907,2.46448,0.0,0.0,0.0,0.0,23.4556,654.82,16.5058,90.2217,12.3926,0.703963399,0.0772244034409674,8.88790045,1095.25197,-0.16,6.888,9.0,11.641,1
642,2.33485,6.04018,159.619,75.1637,182.7,67.9377,5.05419,26.8321,27.4948,18.0181,75.554,2.99751,0.0,0.0,0.0,0.0,15.9336,172.78,392.868,165.259,105.061,0.73661226,0.887398175951616,4.90402894,303.58245,-0.1,5.96074,1.0,20.3687,2
643,0.141028,0.29563,0.521607,4.23136,1.15762,0.633293,0.227189,0.180431,4.66054,34.7778,0.467828,9.74512,0.0,0.0,0.0,0.0,0.639475,1.37592,0.158399,66.0679,0.0873511,0.146139458,0.0125753435020966,5.5688057,10.11893,-0.16,7.72013,12.0,6.21926,2
644,1.75983,2.81807,0.0754046,1.13046,5.17181,1.03285,0.0892812,0.531781,0.375746,0.289992,3.13166,0.0650245,0.0,0.0,0.0,0.0,3.38665,3.16041,0.473643,0.206774,6.4621,0.764511526,0.9999837065276,2.94688584,216.97195,-0.22,7.50362,0.0,9.93754,2
650,0.0297524,0.020296,0.445037,0.0612499,0.112088,0.218982,0.0281288,291.042,0.0395406,0.0368315,0.211036,0.0476946,0.0,0.0,0.0,0.0,0.0205111,0.030046,0.0210541,0.0854644,0.0411106,0.123297259,7.46593117503427e-06,1.99804604,125.40993,1.42,7.074146000000001,23.0,16.630319499999995,2
652,1.10178,59.6703,103.949,0.914377,23.3704,36.7544,54.6538,2.26328,3.26268,123.701,496.123,0.0636088,0.0,0.0,0.0,0.0,3.23805,491.123,0.287187,0.0645173,2.47212,0.212742656,0.0526385833218062,18.14666466,1998.56973,0.62,6.03792,24.0,14.6928822,2
653,11.6923,22.3354,59.1489,269.965,23.9404,77.2643,11.7494,14.2954,12.588,10.5612,9.43392,1.85678,0.397530716,0.0,0.0,0.0,10.0319,36.2359,1.17014,1.81126,2500.42,0.774626613,0.219519976967254,5.90014353,478.10918,-0.27,8.53995,8.0,34.0181,2
654,4.61758,4.9548,6.91249,18.9307,22.312,16.0409,3.22353,29.4888,13.4965,24.2397,16.8575,7.02275,0.0,0.0,0.0,0.0,6.77112,6.70341,2.78733,30.4102,29.4574,0.598731279,0.736975237127184,3.66240179,22.87026,-0.51,9.86462,3.0,27.4839,2
