wgEncodeBroadHmmHuvecHMM.count,IPA_BP_annotation,IPA_Activity,GDI_Score,betamax,Fallopian Tube_GTExTPM,Heart - Atrial Appendage_GTExTPM,Pituitary_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,humanscore_Exomiser,mousescore_Exomiser,fishscore_Exomiser,HIPred,pLI_ExAC,SDI
104.0,0.0,0.0,264.70005,0.3519,213.26239,72.0839791,112.1226228,63.748351547,0.00894080968,0.01989327792,0.0,0.146139458,0.15946756,4.334464919699999
98.0,0.0,0.0,722.18127,0.2755,70.316153,65.65532819999997,49.997785999999984,52.16470881,0.01851508076,0.01268616987,0.0,0.5994530709399999,0.38085622542500014,5.638254304599994
465.0,0.0,0.0,611.7661,-0.3,67.61236099999999,72.19253399999998,52.9303725,56.234203472000026,0.03728801395,0.0,0.0,0.6260385177000001,0.4229800051504001,6.886820475199994
48.0,0.0,0.0,21.642979999999998,0.4095,70.25268299999998,73.92578219999997,58.102043,85.8198708,0.0,0.03512907109,0.0,0.60290713431,0.4059886177952001,5.674329862799996
159.0,0.0,0.0,1286.8759699999998,-0.4258,69.41103500000001,64.83295629999996,53.03460649999998,54.39807,0.0,0.03467198551,0.0,0.6495970183500002,0.5659468635464006,6.836221404999999
56.0,0.0,0.0,169.84402,0.6414,69.50224300000002,68.48814609999998,51.52348849999999,60.511621997000006,0.0,0.00955764802,0.0,0.237914741,0.17274564399999998,4.686388430199999
27.0,0.0,0.0,11.5284,0.2613,70.12939399999996,72.91957819999998,54.93118599999998,78.69561840000001,0.05522742567999999,0.0,0.0,0.6821338473299998,0.5011284639130001,8.847670885799996
122.0,0.0,0.0,94.57913,-0.3108,1.9837799999999999,0.313994,13.5439,0.23048400000000002,0.0,0.0,0.0,0.21963588899999997,4.89547e-05,1.70705006
105.0,1.0,2.0,100.43916999999999,0.4266,5.04825,2.0908,0.612412,0.126609,0.0,0.363622861,0.0,0.824394882,0.45489101600000004,4.92982383
14.0,0.0,0.0,13.905829999999998,-0.2705,66.2225162,62.14873189999997,51.79958749999998,67.28890611700001,0.0,0.0,0.0,0.179693475,0.028983163,4.578158222899998
147.0,0.0,0.0,235.23311390000006,0.4225,65.950815,66.82548719999996,48.604041499999994,60.82972618999998,0.0,0.016999980690000003,0.0,0.6233890377699999,0.5083327575076005,5.647612441199995
26.0,1.0,1.0,1533.8745199999998,0.3577,111.936,91.3071,103.448,2.69857,0.0,0.578384088,0.0,0.460647643,0.034533583,25.5898132
49.0,1.0,0.0,3332.8913,0.5474,436.279,110.294,27.6952,0.975289,0.0,0.557884944,0.0,0.13934290400000002,0.049925638,14.629165200000001
17.0,0.0,0.0,2588.6288,0.3004,0.38702800000000004,0.039397,0.901954,0.0,0.0,0.0,0.0,0.146139458,0.039182646,1.99024055
516.0,0.0,0.0,2305.0631,-0.5586,13.7899,10.2855,36.2916,0.796268,0.919866211,0.0,0.0,0.713784814,8.218389999999999e-07,5.85157295
229.0,0.0,0.0,162.29015,0.327,13.8663,18.9868,12.5933,2.02104,0.0,0.0,0.0,0.30087763100000003,5.09138e-07,0.0
53.0,1.0,0.0,35.43011,-0.4331,13.6358,4.43631,16.7378,38.9581,0.0,0.0,0.0,0.767620981,0.999997542,11.67800063
256.0,0.0,0.0,7.942539999999999,-0.3397,0.0,0.068652,0.07147289999999999,0.0855784,0.0,0.0,0.0,0.11190837599999999,0.166948561,2.8044120197000013
34.0,0.0,0.0,463.55580999999995,0.3715,12.8761,1.9780799999999998,5.81123,49.6889,0.0,0.35893075700000004,0.0,0.79961127,0.337855764,12.578549699999998
14.0,1.0,0.0,2261.17843,0.2663,0.23561700000000002,0.0856405,1.20793,0.056441899999999996,0.0,0.0,0.0,0.7969835999999999,0.9467193079999999,9.78859286
49.0,0.0,0.0,1171.2211622000004,-0.1845,70.87752920000005,60.33221819999998,50.34295999999999,58.448675306999995,0.06358171230000001,0.0,0.0,0.17792584,4.99768e-06,5.254810865699997
202.0,0.0,0.0,287.6027934,0.5132,66.84190800000002,71.88623319999995,51.95002849999999,65.52717808999999,0.00957427108,0.01911529604,0.0,0.6145746639999998,0.5284109135652005,5.976149057799994
241.0,0.0,0.0,1375.3578812999995,-0.3624,66.42194800000001,63.66254307999996,51.313988,58.75766164,0.028722813239999995,0.016126231629999998,0.0,0.6271407243399999,0.4744227681208002,7.461778359099996
528.0,1.0,1.0,5.07717,0.3445,0.059361800000000006,0.0275618,0.14941500000000002,0.0,0.0,0.0,0.0,0.8366215229999999,0.775375974,0.0
22.0,1.0,0.0,257.23512,1.2559,6.48269,11.0358,8.294139999999999,0.031055400000000004,0.0,0.49943406700000004,0.0,0.693781972,0.999998433,6.87689431
662.0,1.0,1.0,728.73949,0.5555,4.7984599999999995,0.5470189999999999,11.1441,0.730862,0.9005028829999999,0.49080455,0.0,0.6933863159999999,1.0,3.74177141
64.0,1.0,1.0,590.52071,-0.4331,3.49425,8.652999999999999,16.2288,0.12676800000000002,0.0,0.512173321,0.0,0.622939706,0.999693297,1.90066426
1.0,1.0,1.0,766.55161,0.07044800000000001,13.9779,8.75035,23.9603,1.7634900000000002,0.0,0.5706635320000001,0.0,0.602114379,0.001820338,3.49140794
65.0,1.0,1.0,22.57919,0.2241,0.5717439999999999,0.162043,2.22282,3.22076,0.0,0.0,0.0,0.638582647,0.011363581999999999,3.8518008999999997
21.0,0.0,0.0,1301.92267,0.3745,0.275553,28.8645,54.1038,0.183398,0.0,0.431381082,0.0,0.736296356,0.468620194,9.88779187
149.0,0.0,0.0,1917.4811399999999,-0.3541,24.9937,5.49164,28.27,5.59133,0.0,0.396248826,0.0,0.669261694,0.003193956,5.52376604
109.0,0.0,0.0,804.1747799999999,0.4873,63.4628,74.99,39.0108,39.3169,0.0,0.0,0.0,0.429466158,1.55576e-06,2.93496915
155.0,1.0,0.0,11.5877,0.1871,264.664,126.37799999999999,6.35668,3.8993900000000004,0.869202136,0.788155246,0.0,0.7691657540000001,0.018707972,23.41984427
41.0,1.0,1.0,1294.94009,-0.4295,13.4,1.6606599999999998,42.1044,16.0634,0.0,0.0,0.0,0.186891869,1.16806e-05,4.1548043711
211.0,0.0,0.0,435.38052000000005,-0.4933,0.143568,0.025012200000000002,1.0724,0.0,0.0,0.5283317679999999,0.0,0.42101231200000006,9.67009e-05,1.98266541
1166.0,0.0,0.0,11.550999999999998,0.467,19.865,27.3795,40.9923,5.42097,0.957427108,0.0,0.0,0.830946863,0.23818636199999998,8.79295894
15.0,0.0,0.0,19.37612,-0.2075,0.453172,0.164609,0.22978800000000002,1.87789,0.0,0.0,0.0,0.11190837599999999,0.000639118,1.98266541
81.0,0.0,0.0,656.55651,0.373,9.05461,2.63192,5.2693900000000005,12.3475,0.0,0.0,0.0,0.48830753600000004,0.577650481,4.70997211
30.0,0.0,0.0,899.40808,0.3491,250.708,74.7343,127.376,228.96900000000002,0.0,0.0,0.0,0.581228554,0.027202551000000002,8.44786072
280.0,0.0,0.0,36.30666,0.5709,20.2885,7.9695,24.9136,23.6826,0.0,0.0,0.0,0.72829324,0.7870881470000001,0.0
18.0,1.0,1.0,371.5394,0.3012,27.3258,10.8362,35.3001,18.5344,0.0,0.0,0.0,0.575333595,0.163974191,2.93429059
1.0,1.0,1.0,1257.0747199999998,-0.06925400000000004,1.28977,0.45387299999999997,29.3917,0.32816999999999996,0.0,0.853179975,0.0,0.13934290400000002,2.74928e-14,2.89489364
61.0,0.0,0.0,702.63417,-0.5387,11.4287,4.89891,10.7832,6.25185,0.0,0.5040940970000001,0.0,0.757599056,0.9984796509999999,6.46145605
8.0,0.0,0.0,13.65731,0.1981,2.02509,0.6608649999999999,1.2370700000000001,0.537801,0.0,0.0,0.0,0.28995356,0.34722931700000004,1.96195718
66.0,0.0,0.0,215.89597999999998,-0.2298,1.94545,0.52079,0.8398049999999999,1.44676,0.0,0.0,0.0,0.26269474600000003,0.000349252,3.94830677
84.0,0.0,0.0,1311.19681,-0.175,0.07495,0.0,0.027005599999999998,0.0,0.00957427108,0.02894663106,0.0,0.17362220401000006,0.010072658550736526,2.6182658365999987
1.0,0.0,0.0,840.47456,0.10285,351.910455494,916.39097703,161.19919880000015,73.69617721000002,0.28546363296000005,0.00395367293,0.0,0.5047359306100003,0.3221729992687999,6.341760910099996
62.0,0.0,0.0,179.81605,-0.1597,63.03086199999999,65.50733999999997,48.63711899999999,64.38209741999998,0.0076088591,0.00873249694,0.0,0.6015103645999998,0.4125963275676001,5.250433676399997
1.0,0.0,0.0,5.42256,0.042083999999999976,25.38,12.0586,8.88177,0.465871,0.0,0.0,0.0,0.39625853299999997,0.138254694,1.70705006
65.0,0.0,0.0,10.253639999999999,-0.5576,161.934,54.2835,82.0465,72.8449,0.0,0.38962596200000005,0.0,0.7829608920000001,0.99981275,37.57141285
55.0,1.0,0.0,350.77826,-0.5502,0.536007,0.054849800000000004,0.265705,0.0788225,0.957427108,0.9306270059999999,0.0,0.132359073,0.0014339320000000002,1.6697435
17.0,0.0,0.0,295.69785,-0.3979,0.0,0.0,0.0,0.0,0.957427108,0.826392613,0.0,0.11190837599999999,3.9271799999999997e-13,1.6697435
606.0,0.0,0.0,8.73654,0.4083,2.2445,0.325463,0.9242549999999999,0.120849,0.957427108,0.0,0.0,0.30910086600000003,0.035030608,3.92083295
2317.0,0.0,0.0,141.56503,-0.7345,0.039560000000000005,0.0,0.014306799999999998,0.0593256,0.0,0.0,0.0,0.11190837599999999,3.28541e-10,2.89366853
224.0,0.0,0.0,2760.21963,-0.324,3.22191,0.49144399999999994,2.44539,0.0880692,0.957427108,0.0,0.0,0.506795704,0.6723067309999999,1.96359409
212.0,0.0,0.0,378.83872,0.3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,2.53769e-10,3.8669160000000002
282.0,0.0,0.0,21.66294,-0.28300000000000003,32.1368,8.80305,43.4933,26.3634,0.0,0.0,0.0,0.17792584,1.8481400000000002e-05,3.9369450189999977
109.0,1.0,0.0,637.88987,0.3188,1.0097399999999999,0.514072,2.61192,0.06870989999999999,0.651169479,0.0,0.0,0.390099078,2.54161e-06,12.63081829
1.0,1.0,1.0,77.4528,0.12077599999999995,19.2484,5.08619,18.5242,0.2433,0.0,0.8876880629999999,0.0,0.591572225,0.16827687300000002,1.99992492
48.0,0.0,0.0,8.97171,0.7071,0.0,0.0,0.0,0.0,0.01218919694,0.014696840490000002,0.0,0.123297259,0.157398012,1.5699432832999989
74.0,0.0,0.0,139.19509,-0.45899999999999996,63.89021399999997,63.491984299999984,48.64983049999999,65.767704788,0.0,0.034592550109999995,0.0,0.6577122640799999,0.5727734172600006,6.868824825299997
1396.0,0.0,0.0,796.35554,-0.5314,68.903933,64.86943759999997,56.71390449999996,49.158860578000024,0.15281272830999992,0.05961766795,0.0,0.60922560243,0.5711846071796003,8.162160566499999
30.0,0.0,0.0,0.63842,0.3811,1.08495,0.43038699999999996,1.29128,1.03867,0.0,0.0,0.0,0.4377788557600001,0.19357089958681925,2.8219534666
672.0,0.0,0.0,499.50349000000006,-0.7297,1.42652,0.153521,0.582014,0.0657459,0.0,0.0,0.0,0.146139458,0.00013649299999999998,8.91291128
2.0,0.0,0.0,4755.6075200000005,-0.1857,9.40431,47.0164,14.7673,0.295742,0.0,0.528793336,0.0,0.7471313479999999,0.999901543,12.88289324
192.0,1.0,1.0,218.27707,-0.3435,922.405,314.747,564.847,8.24415,0.0,0.913254607,0.0,0.8485682609999999,0.020500202,1.86907763
765.0,1.0,0.0,747.20557,0.638,17.5142,5.8782,2.08775,10.8395,0.0,0.8876880629999999,0.0,0.44980269700000003,0.081020067,6.87802251
94.0,1.0,1.0,6.5613600000000005,0.2822,43.6706,19.5755,4.52835,0.108652,0.0,0.0,0.0,0.8000363109999999,0.986016088,1.74820254
14.0,0.0,0.0,250.99535,-0.7151,7.240639999999999,4.39174,8.65442,11.9262,0.0,0.0,0.0,0.743839204,0.062109871,10.79296239
234.0,0.0,0.0,741.13732,0.5378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13179692250000005,0.08846219222283314,0.0
257.0,1.0,0.0,148.46268999999998,-0.4592,43.2436,0.715569,5.81573,0.112573,0.0,0.514240382,0.0,0.762403488,0.987167021,11.79347495
108.0,0.0,0.0,15.970479999999998,0.1941,0.15137,2.52412,1.47278,0.00470666,0.0,0.513919247,0.0,0.824708164,0.93661121,0.0
108.0,1.0,0.0,1350.01732,0.4863,0.11964000000000001,0.0563038,0.161261,0.0281983,0.0,0.494209116,0.0,0.6347865460000001,0.959943188,7.86340488
71.0,0.0,0.0,107.00426999999999,-0.5613,32.0732,10.6607,7.791910000000001,8.62371,0.0,0.46519266200000003,0.0,0.705665529,2.7739e-05,6.70564693
20.0,0.0,0.0,265.4958,0.2923,0.0365695,0.0,0.052650999999999996,0.00537177,0.0,0.0,0.0,0.69255507,4.31893e-05,2.89203741
10.0,0.0,0.0,70.2485,0.3287,38.967,16.2783,26.7214,79.6665,0.0,0.0,0.0,0.715512335,0.600789667,1.12427871
358.0,0.0,0.0,1.92553,0.4922,73.78832300000003,86.23184099999997,63.45160199999997,94.2699712,0.00957427108,0.023068968970000003,0.0,0.6650084432699999,0.6259307359200005,15.634780621600006
81.0,0.0,0.0,98.07425,0.2472,8.019260000000001,3.3008,8.28389,4.71884,0.0,0.0,0.0,0.38356629,0.011344576,2.19615612
61.0,0.0,0.0,1567.59549,-0.8276,132.658,32.829,75.8852,4.09661,0.0,0.0,0.0,0.630912066,0.9999699009999999,8.84810219
184.0,0.0,0.0,2249.29606,-0.235,57.4669,7.589519999999999,14.4716,0.0550476,0.0,0.5646668979999999,0.0,0.836875796,0.97976209,2.75424746
147.0,0.0,0.0,9.29304,0.2265,1.1012899999999999,3.1227099999999997,34.5013,0.04291180000000001,0.0,0.0,0.0,0.7484053970000001,0.204306173,2.80882657
26.0,1.0,2.0,58.06389,0.5164,0.0,0.0554232,0.0,0.0,0.609459847,0.0,0.0,0.295108467,0.086007141,3.85244898
247.0,0.0,0.0,415.38531,-0.4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123297259,0.162839345,4.95013216
17.0,0.0,0.0,1766.0938600000002,-0.1996,5.26264,9.32876,0.5927899999999999,23.7693,0.0,0.0,0.0,0.238498077,2.54083e-22,1.98266541
187.0,0.0,0.0,29.873240000000003,-0.8326,53.373000000000005,48.5423,39.9564,0.356516,0.9005028829999999,0.5706635320000001,0.0,0.833060265,0.21554685,24.59899632
29.0,1.0,2.0,290.01884,0.2409,210.185,194.798,1324.37,234.50099999999998,0.957427108,0.0,0.0,0.7039938570000001,0.999540082,5.98324176
1.0,0.0,0.0,114.40031,0.04286400000000001,1.9219700000000002,2.9436400000000003,5.89264,0.5616680000000001,0.0,0.0,0.0,0.458951801,0.020935797,1.97547522
297.0,1.0,1.0,41.837990000000005,-0.8064,0.021329499999999998,0.00550971,0.05927919999999999,0.00334462,0.0,0.0,0.0,0.778094649,0.9999948959999999,10.67917885
467.0,0.0,0.0,199.89032,0.3888,8.405339999999999,8.44484,5.6100900000000005,2.24228,0.10383850507000002,0.08112239818999999,0.0,0.593201816,1.41369e-06,4.6311287273
155.0,0.0,0.0,41.67691,0.4123,16.8543,8.702580000000001,9.7685,14.9786,0.00957427108,0.03690425449,0.0,0.636561334,0.0009166339999999999,5.2434131303
12.0,0.0,0.0,13.11329,-0.2142,281.3178010000002,83.62489789999998,116.69225359999999,71.23869915700001,0.0,0.0,0.0,0.146139458,0.026229492000000004,0.0
49.0,0.0,0.0,796.87118,0.2219,5.67733,2.2451,1.3168,2.41589,0.0,0.0,0.0,0.146511853,8.49697e-07,12.72102078
10.0,0.0,0.0,16291.104180000002,0.2636,1503.69,513.8430000000001,721.047,5071.19,0.869202136,0.0,0.0,0.328141659,0.002664635,10.54543118
75.0,1.0,2.0,16622.23863,0.2096,13.2878,3.10347,9.84807,456.036,0.0,0.0,0.0,0.186891869,0.16662533,12.35448238
194.0,0.0,0.0,116.32725,0.4063,337.884,87.9334,159.89700000000002,4319.57,0.0,0.0,0.0,0.356269389,0.70016489,14.48467393
286.0,1.0,1.0,91.19341999999999,0.5011,7.32477,0.645733,0.5753159999999999,0.0173163,0.0,0.0,0.0,0.19659511699999999,0.001561168,3.93670914
311.0,0.0,0.0,1907.06868,-0.3337,78.6648,94.008,108.38799999999999,10.9321,0.0,0.0,0.0,0.6253213098400001,0.4444270841203881,21.50009141
2063.0,0.0,0.0,2435.22546,0.3317,4.93633,1.05091,3.45595,2.32603,0.0,0.0,0.0,0.39679274,2.19041e-06,6.86005273
43.0,0.0,0.0,307.12317,0.4035,46.2009,27.4802,50.8541,106.24,0.0,0.0,0.0,0.852899194,0.999958226,2.97639148
227.0,0.0,0.0,120.59948999999999,0.5009,0.126865,0.020687900000000002,0.283548,0.0314624,0.0,0.0,0.0,0.49458882200000004,0.813006425,2.91372116
109.0,0.0,0.0,168.09506000000002,0.4371,0.0818392,0.8498319999999999,0.8584370000000001,0.00949186,0.0,0.0,0.0,0.72905165,0.6487875129999999,5.91668299
178.0,0.0,0.0,40.46933,0.5471,45.8872,103.698,26.7542,186.00599999999997,0.0,0.0,0.0,0.6853213909999999,0.376558105,4.60912048
30.0,1.0,0.0,98.37812,0.4175,13.6169,4.8623400000000006,0.591827,14.241,0.0,0.8308635740000001,0.0,0.804062724,0.46952349600000004,6.8125021
26.0,0.0,0.0,2102.84042,0.2496,198.138,117.531,103.351,0.353955,0.0,0.0,0.0,0.79961127,0.362251902,5.7405052
1210.0,1.0,2.0,133.86335,0.4516,13.581,5.28138,5.7234,0.24794699999999997,0.0,0.549225289,0.0,0.401833534,0.289669117,3.9639913
39.0,1.0,1.0,971.5298,-0.3997,20.7015,12.0884,40.47,0.46357600000000004,0.0,0.742183659,0.0,0.5926139689800002,0.2726803557755369,2.98297969
181.0,0.0,0.0,3832.6979100000003,-0.389,4.7763,1.6813900000000002,5.29016,0.196568,0.0,0.472965166,0.0,0.7233242990000001,4.0738499999999996e-05,7.94127642
17.0,0.0,0.0,1818.8962800000002,0.3241,50.9151,46.2352,31.1453,1.02111,0.0,0.0,0.0,0.705665529,0.00048001900000000004,7.90802953
167.0,0.0,0.0,537.31129,-0.4961,57.4689,17.3389,12.3037,5.94623,0.0,0.494209116,0.0,0.824708164,0.999999616,5.85644216
24.0,0.0,0.0,123.58507,0.1733,7.486910000000001,0.23503200000000002,3.86749,0.0342439,0.0,0.0,0.0,0.7285507920000001,0.98258787,11.69182943
521.0,0.0,0.0,913.1814400000001,-0.4321,3.74621,0.792808,53.5812,0.871866,0.0,0.44203407100000003,0.0,0.714798927,0.999889995,3.81588039
32.0,0.0,0.0,71.76069,0.2634,0.48408100000000004,0.125635,0.543503,0.585553,0.0,0.0,0.0,0.7743014690000001,0.9999787509999999,3.75626441
61.0,1.0,0.0,173.55232,0.4484,0.790484,7.86672,10.7255,0.300937,0.0,0.8553976209999999,0.0,0.714407027,0.31472413,14.76606971
39.0,0.0,0.0,532.76648,-0.2262,6.15963,1.31272,4.0018400000000005,0.0113507,0.0,0.0,0.0,0.36942371700000004,0.10684794199999999,1.74820254
1000.0,1.0,0.0,11.36951,-0.2937,7.77762,10.9598,12.9208,0.0314508,0.615881762,0.0,0.0,0.4907643229900001,0.3131580298123726,2.92856602
113.0,1.0,1.0,5.61975,0.5171,0.0808569,0.0167476,1.21034,0.05908340000000001,0.0,0.0,0.0,0.565498233,0.126993746,2.92012308
53.0,0.0,0.0,200.0252,-0.2653,0.19302,0.10389300000000001,0.203706,12.3533,0.0,0.0,0.0,0.7169443959999999,0.999535087,4.77313532
61.0,0.0,0.0,22.584220000000002,0.3521,76.3724,20.851999999999997,78.1255,96.3996,0.0,0.0,0.0,0.745582581,0.991027965,6.70370701
958.0,0.0,0.0,5734.22375,-0.4264,32.6971,13.0445,40.1291,25.2173,0.0,0.0,0.0,0.571837127,0.999994425,3.35283215
32.0,0.0,0.0,2694.09373,-0.19399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,0.017072106,1.98841355
88.0,0.0,0.0,50.28346,0.3964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123297259,0.023274211,1.98717466
101.0,0.0,0.0,160.69859,-0.2458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123297259,0.5328569120000001,1.98717466
170.0,0.0,0.0,370.17865,0.3065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,0.00547083,1.98841355
28.0,1.0,0.0,654.0999400000001,-0.4081,49.6503,12.7385,9.28987,31.6294,0.957427108,0.0,0.0,0.485596061,2.59266e-16,20.630263
27.0,0.0,0.0,1102.81114,-0.2385,226.70676499999996,71.336838,106.3431744,45.319409548000024,0.0,0.0,0.0,0.132359073,0.0029253509999999996,4.52859362
46.0,0.0,0.0,175.30019,-0.272,13.2231,6.0925400000000005,21.9637,57.5145,0.76088591,0.0,0.0,0.824708164,0.990896287,6.91609969
6437.0,0.0,0.0,7952.876940000001,0.6727,80.3908,88.5586,33.3311,52.8438,0.0,0.0,0.0,0.273053437,0.998848724,9.68123578
51.0,0.0,0.0,121.12066999999999,0.5027,36.7942,8.60647,19.0578,10.6448,0.0,0.477882401,0.0,0.654942453,0.232913565,4.52819492
862.0,0.0,0.0,48.85088,-0.5253,27.1536,20.1719,17.0492,64.1688,0.0,0.46594482299999995,0.0,0.824708164,0.9997365979999999,6.61160851
325.0,0.0,0.0,4302.22642,0.4471,1.79092,2.8254,51.9157,0.104208,0.0,0.0,0.0,0.565020561,4.6826499999999996e-05,27.47563542
34.0,1.0,0.0,40.92143,-0.3182,237.898,97.9472,143.494,246.511,0.0,0.0,0.0,0.700975537,0.950092967,9.69401325
1167.0,0.0,0.0,4.23961,0.6824,147.746,10.1845,223.19099999999997,3.7517300000000002,0.0,0.0,0.0,0.7671471240000001,0.022432784,2.93755893
50.0,0.0,0.0,3.5306800000000003,-0.6337,77.07714999999997,68.01605199999996,53.33746699999997,76.60410012000003,0.07278037441,0.10250011384999999,0.0,0.6555905824,0.6159981869900006,17.6790110761
45.0,0.0,0.0,1715.16552,-0.3807,27.3257,18.0085,33.385999999999996,48.5219,0.0,0.0,0.0,0.6505452389999999,0.7395783109999999,8.26567547
