,wgEncodeBroadHmmHuvecHMM.count,IPA_BP_annotation,IPA_Activity,GDI_Score,betamax,Fallopian Tube_GTExTPM,Heart - Atrial Appendage_GTExTPM,Kidney - Cortex_GTExTPM,Liver_GTExTPM,Pituitary_GTExTPM,Testis_GTExTPM,Adrenal Gland_GTExTPM,Brain - Amygdala_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,humanscore_Exomiser,mousescore_Exomiser,fishscore_Exomiser,HIPred,pLI_ExAC,SDI,BPlabel_encoded
122,286.0,1.0,1.0,91.19341999999999,0.5011,7.32477,0.645733,0.931263,0.06285489999999999,0.5753159999999999,0.9539549999999999,0.612625,2.35501,0.0173163,0.0,0.0,0.0,0.19659511699999999,0.001561168,3.93670914,2
123,311.0,0.0,0.0,1907.06868,-0.3337,78.6648,94.008,127.645,119.11399999999999,108.38799999999999,42.5554,43.4277,44.8875,10.9321,0.0,0.0,0.0,0.6253213098400001,0.4444270841203881,21.50009141,2
124,2063.0,0.0,0.0,2435.22546,0.3317,4.93633,1.05091,1.09584,0.71549,3.45595,164.327,2.1787900000000002,2.48279,2.32603,0.0,0.0,0.0,0.39679274,2.19041e-06,6.86005273,2
125,43.0,0.0,0.0,307.12317,0.4035,46.2009,27.4802,20.2703,17.3389,50.8541,92.3215,49.9197,23.0904,106.24,0.0,0.0,0.0,0.852899194,0.999958226,2.97639148,1
126,227.0,0.0,0.0,120.59948999999999,0.5009,0.126865,0.020687900000000002,0.0122753,0.0,0.283548,0.648295,0.017507599999999998,0.567062,0.0314624,0.0,0.0,0.0,0.49458882200000004,0.813006425,2.91372116,2
127,109.0,0.0,0.0,168.09506000000002,0.4371,0.0818392,0.8498319999999999,0.00601563,0.0171578,0.8584370000000001,0.071949,0.202978,0.06627310000000002,0.00949186,0.0,0.0,0.0,0.72905165,0.6487875129999999,5.91668299,2
128,178.0,0.0,0.0,40.46933,0.5471,45.8872,103.698,126.928,184.72299999999998,26.7542,8.38843,10.718,59.8587,186.00599999999997,0.0,0.0,0.0,0.6853213909999999,0.376558105,4.60912048,2
129,30.0,1.0,0.0,98.37812,0.4175,13.6169,4.8623400000000006,0.6354449999999999,13.8385,0.591827,4.86163,3.3679699999999997,0.23938099999999998,14.241,0.0,0.8308635740000001,0.0,0.804062724,0.46952349600000004,6.8125021,2
130,26.0,0.0,0.0,2102.84042,0.2496,198.138,117.531,25.7585,143.431,103.351,10.23,5.46672,4.47816,0.353955,0.0,0.0,0.0,0.79961127,0.362251902,5.7405052,2
131,1210.0,1.0,2.0,133.86335,0.4516,13.581,5.28138,1.0078200000000002,0.22321999999999997,5.7234,0.625845,1.13151,0.614841,0.24794699999999997,0.0,0.549225289,0.0,0.401833534,0.289669117,3.9639913,2
132,39.0,1.0,1.0,971.5298,-0.3997,20.7015,12.0884,3.30873,14.8659,40.47,8.06532,24.9679,11.2399,0.46357600000000004,0.0,0.742183659,0.0,0.5926139689800002,0.2726803557755369,2.98297969,2
134,17.0,0.0,0.0,1818.8962800000002,0.3241,50.9151,46.2352,39.4403,28.863000000000003,31.1453,19.041,32.6503,11.5828,1.02111,0.0,0.0,0.0,0.705665529,0.00048001900000000004,7.90802953,1
139,61.0,1.0,0.0,173.55232,0.4484,0.790484,7.86672,1.7699,0.604791,10.7255,1.1366399999999999,0.593442,3.50589,0.300937,0.0,0.8553976209999999,0.0,0.714407027,0.31472413,14.76606971,1
148,101.0,0.0,0.0,160.69859,-0.2458,0.0,0.0,0.0,0.0,0.0,0.10370599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.123297259,0.5328569120000001,1.98717466,3
149,170.0,0.0,0.0,370.17865,0.3065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,0.00547083,1.98841355,3
150,28.0,1.0,0.0,654.0999400000001,-0.4081,49.6503,12.7385,8.65821,22.6645,9.28987,7.04122,91.7779,3.56167,31.6294,0.957427108,0.0,0.0,0.485596061,2.59266e-16,20.630263,1
151,27.0,0.0,0.0,1102.81114,-0.2385,226.70676499999996,71.336838,55.95247900000005,50.966783119000006,106.3431744,70.55697060000003,56.893859000000006,31.618659348,45.319409548000024,0.0,0.0,0.0,0.132359073,0.0029253509999999996,4.52859362,3
157,34.0,1.0,0.0,40.92143,-0.3182,237.898,97.9472,82.7396,108.978,143.494,89.6183,153.66,43.0531,246.511,0.0,0.0,0.0,0.700975537,0.950092967,9.69401325,2
158,1167.0,0.0,0.0,4.23961,0.6824,147.746,10.1845,6.28383,1.80633,223.19099999999997,16.9054,47.2146,7.44232,3.7517300000000002,0.0,0.0,0.0,0.7671471240000001,0.022432784,2.93755893,2
159,50.0,0.0,0.0,3.5306800000000003,-0.6337,77.07714999999997,68.01605199999996,63.10925000000003,69.01279121999994,53.33746699999997,61.02339259999998,66.68444700000005,49.2728645,76.60410012000003,0.07278037441,0.10250011384999999,0.0,0.6555905824,0.6159981869900006,17.6790110761,3
160,45.0,0.0,0.0,1715.16552,-0.3807,27.3257,18.0085,9.690339999999999,9.20037,33.385999999999996,44.4973,18.9527,9.24029,48.5219,0.0,0.0,0.0,0.6505452389999999,0.7395783109999999,8.26567547,2
161,1040.0,1.0,0.0,140.44703,-0.3382,1.57504,0.573395,37.7336,5.8127,0.501727,0.9214129999999999,0.206853,0.0896445,0.0780681,0.0,0.0,0.0,0.743839204,2.19309e-08,12.90950108,1
162,712.0,0.0,0.0,264.93653,-0.2642,0.34928200000000004,0.20618499999999998,0.10445399999999999,0.0398599,0.28517600000000004,1.47414,0.11920599999999999,0.174319,0.0381268,0.8940809679999999,0.39536729299999995,0.0,0.597733259,1.43928e-06,5.8717989,2
163,1.0,1.0,0.0,4524.99996,-0.017437999999999995,14.8533,14.7015,8.27033,4.96152,20.1781,15.5602,9.64992,4.17946,8.690389999999999,0.0,0.0,0.0,0.37917918,2.45516e-07,1.99733796,2
164,21.0,1.0,2.0,324.5184,-0.1934,0.0,0.0,0.0,0.0,0.0,0.658488,0.0,0.00904824,0.0,0.0,0.0,0.0,0.5017508860000001,0.00870273,1.74820254,2
165,58.0,0.0,0.0,1618.50988,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0930855,0.0,0.0,0.0,0.0,0.0,0.14306968463000005,0.02589163951118921,1.99932516,3
166,57.0,0.0,0.0,4.81382,-0.4319,0.0888322,0.161113,0.180673,0.10104400000000001,0.08124400000000001,0.131827,0.153384,0.481583,0.07650219999999999,0.0,0.0,0.0,0.34817164037,0.17897137754195033,1.9940426,3
167,1.0,1.0,0.0,5098.77916,0.059747999999999975,0.0888147,4609.46,0.175347,0.169688,5.64919,0.42880799999999997,0.300026,0.322459,0.483849,0.0,0.5585722710000001,0.0,0.495365709,1.27599e-17,7.02337534,2
168,1.0,0.0,0.0,108.56923,0.15958799999999995,0.18153,592.177,0.34738,0.49636199999999997,3.03324,2.69373,0.672952,1.40899,1.02557,0.957427108,0.0,0.0,0.631864309,0.000145766,5.87436508,2
169,31.0,0.0,0.0,2287.01575,-0.17800000000000002,2.9403200000000003,49.4178,0.987793,0.619648,4.1206,32.7457,0.611083,4.141780000000001,0.410157,0.0,0.0,0.0,0.7815916540000001,1.33081e-23,2.98610432,2
170,40.0,0.0,0.0,547.26349,-0.3687,39.4992,15.9081,10.2196,11.9914,26.0401,81.3088,29.945,13.4555,105.09200000000001,0.0,0.0,0.0,0.7920728920000001,0.999998877,7.54165982,1
171,784.0,0.0,0.0,3780.70014,0.5874,0.0,0.0,0.0,0.0,0.292167,1.5169700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,0.087453851,0.0,3
172,37.0,0.0,0.0,11.36697,-0.4375,50.4535,46.4213,52.028999999999996,39.1901,61.6546,79.8628,70.5451,44.6516,83.4268,0.0,0.0,0.0,0.432313383,0.339536516,2.00140612,2
173,256.0,0.0,0.0,27.098679999999998,-0.4045,37.3734,41.2143,36.7924,28.5577,54.4568,48.6447,54.8533,41.1691,62.5508,0.0,0.0,0.0,0.32070040699999997,0.047137034,5.62602042,2
174,102.0,1.0,1.0,42.022220000000004,0.3845,2.24275,5.9425,12.514000000000001,2.45612,16.2123,4.1627,5.594530000000001,5.34008,3.8322,0.0,0.899703515,0.0,0.824708164,0.999966646,7.68047773,1
175,656.0,0.0,0.0,133.06333,-0.5093,0.0,0.0,0.0,0.0,15.6431,1.11565,0.00887582,0.0,0.0,0.0,0.0,0.0,0.444330692,0.14055261900000002,0.0,3
176,32.0,1.0,0.0,363.12652,0.2836,13.4901,8.83257,5.7630099999999995,1.8293,8.49258,13.1943,4.97365,2.08454,0.235102,0.957427108,0.882196062,0.0,0.636561334,2.21161e-05,9.79939448,2
177,52.0,0.0,0.0,203.86765,0.3503,3.40164,0.758369,1.1754200000000001,1.0965200000000002,2.14771,4.39466,0.829499,0.8842479999999999,1.4108,0.0,0.0,0.0,0.3352532886000001,0.01572879784235106,1.99992573,3
178,1.0,1.0,0.0,1308.42229,0.12928599999999996,2.0292,28754.0,1.1989100000000001,1.3644,5.93242,13.3073,1.8096700000000001,2.71046,2.2944400000000003,0.0,0.89609491,0.0,0.244530007,0.016931635,6.90823393,1
179,1.0,1.0,2.0,41.12591,-0.0028600000000000075,0.14807,1639.56,0.113773,0.114646,0.514502,0.583287,0.158882,0.22417399999999998,0.120796,0.0,0.0,0.0,0.181705475,0.00038006,2.83811816,1
180,45.0,1.0,0.0,1510.90255,0.2257,90.994,16.8415,36.43,2.39363,8.673639999999999,3.86741,14.0193,0.802801,3.70879,0.0,0.9328006059999999,0.0,0.711480618,0.00017250900000000002,3.98295932,1
181,39.0,1.0,0.0,1772.5294399999998,0.5137,2.5228099999999998,5.50333,11.0834,1.30813,0.339425,0.9981399999999999,2.84903,0.223057,0.046516699999999994,0.0,0.853179975,0.0,0.622939706,0.0030992629999999997,3.99033126,1
182,305.0,0.0,0.0,3330.1141399999997,-0.3613,13.5656,7.329460000000001,30.3739,0.755957,7.11795,4.84516,57.0004,17.1414,17.1921,0.0,0.0,0.0,0.575230479,4.52405e-11,3.8377306000000004,2
183,257.0,0.0,0.0,7029.68062,-0.4635,0.30180999999999997,0.442168,1.19746,1.00514,2.24661,2.34743,0.19831400000000002,0.358242,0.00389043,0.0,0.5457224070000001,0.0,0.653915465,0.947798762,10.93726445,2
184,74.0,0.0,0.0,1330.90849,-0.1726,13.6071,3.6744800000000004,3.9266099999999997,5.17312,4.7245,7.69615,10.4093,1.71615,5.46974,0.0,0.0,0.0,0.762403488,0.991172158,4.62651381,2
185,80.0,0.0,0.0,602.6159299999999,-0.3719,39.2225,11.4747,13.3721,7.496689999999999,31.1934,44.0492,24.128,10.4022,39.088,0.0,0.0,0.0,0.638582647,0.052197863,0.0,2
186,650.0,1.0,0.0,4347.97507,-0.2948,19.77,13.3981,4.43272,6.780810000000001,36.0331,29.5574,10.2877,4.551419999999999,8.55087,0.0,0.431381082,0.0,0.22998991600000002,8.589880000000001e-08,7.6323214,2
187,71.0,0.0,0.0,8.43166,-0.3434,1.97616,0.9647690000000001,0.406641,0.524384,1.8037,1.47809,0.9626610000000001,0.143568,2.10745,0.0,0.0,0.0,0.146139458,0.017329038999999997,2.893063354300001,3
188,19.0,1.0,0.0,2304.1461,0.2505,0.00719869,0.0,0.0,0.0,0.014081,2.53345,0.0,0.0319983,0.0,0.0,0.0,0.0,0.45271197,4.20778e-05,14.75014718,2
189,998.0,0.0,0.0,1919.7932600000001,-0.5045,0.0,0.0,0.0,0.0,0.0,0.028390600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,0.007138451999999999,0.0,3
190,19.0,0.0,0.0,1835.21965,-0.2854,0.0,0.0,0.0,0.0,0.0,16.648,0.0,0.0,0.0,0.0,0.0,0.0,0.17012570800000001,1.5923e-08,1.74820254,3
191,110.0,0.0,0.0,10099.652409999999,-0.4135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146139458,0.044375650999999995,0.0,3
192,1.0,0.0,0.0,2713.21922,-0.061789,0.0,0.0,0.0,0.0,0.0,0.0654694,0.0,0.0,0.0,0.0,0.0,0.0,0.25535503,0.712159403,0.0,3
193,95.0,0.0,0.0,118.03568,0.3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123297259,0.015283314,0.0,3
194,19.0,0.0,0.0,650.65007,-0.1345,0.0720918,0.0,0.0,0.0,0.11156700000000001,2.02284,0.0,0.12545499999999998,0.0,0.0,0.0,0.0,0.11190837599999999,0.0018677479999999998,0.0,3
195,178.0,0.0,0.0,2290.4589899999996,0.5922,0.056192599999999995,0.0,0.0,0.0,0.196918,0.11006400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,6.39177e-05,0.0,3
196,46.0,0.0,0.0,239.02977,0.3589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146139458,6.75518e-05,0.0,3
197,53.0,0.0,0.0,2179.0808899999997,0.3499,2.05628,0.354944,0.43626400000000004,0.134019,0.883201,0.9581430000000001,0.203837,0.130576,1.74091,0.0,0.0,0.0,0.146139458,3.29465e-05,1.98266541,3
198,272.0,0.0,0.0,4882.5213,-0.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045759100000000004,0.0,0.0,0.0,0.11190837599999999,0.001920531,1.98266541,3
199,187.0,0.0,0.0,4489.110229999999,-0.3416,0.0,0.0,0.0,0.0,0.0,0.0910709,0.0,0.0,0.0644526,0.0,0.0,0.0,0.11190837599999999,9.27165e-07,1.98266541,3
200,92.0,0.0,0.0,2006.35393,-0.4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144167379,0.017981897,0.0,3
201,149.0,0.0,0.0,235.93422999999999,0.4266,10.1449,5.99989,6.23906,4.52536,16.347,24.6983,5.95188,6.83737,24.9875,0.0,0.0,0.0,0.579714477,0.9886424840000001,3.8630770531,2
202,68.0,0.0,0.0,41.402190000000004,0.359,0.885336,0.494738,3.09043,0.17297300000000002,0.9609219999999999,0.496205,0.8499200000000001,0.298815,0.0643215,0.0,0.49733194799999997,0.0,0.455463469,4.6383499999999997e-07,3.27505451,2
203,82.0,0.0,0.0,216.58312999999998,-0.3275,0.0,0.0,0.0,0.0,0.0216121,0.907013,0.0358099,0.0258759,0.0,0.0,0.0,0.0,0.22862041,0.0018812420000000002,2.99226437,3
204,1529.0,0.0,0.0,1247.40878,0.5461,0.0,0.0,0.0,0.0,0.0629701,0.0,0.0,0.0141248,0.0,0.0,0.0,0.0,0.146139458,0.007572397,1.86907763,3
205,96.0,1.0,1.0,48.90667,-0.5545,4.644909999999999,0.965037,2.10473,0.149176,4.02766,4.75542,0.758606,0.905014,0.012197399999999999,0.0,0.0,0.0,0.80871886,0.9984853509999999,2.99056035,2
206,166.0,1.0,1.0,1086.9460800000002,-0.2903,0.16086,0.0398338,0.308359,1.43363,1.5748799999999998,1.75341,0.18208,0.43783599999999995,0.0101761,0.957427108,0.0,0.0,0.527515531,4.16725e-31,0.0,2
207,745.0,0.0,0.0,40.97898,-0.5346,11.0839,4.139390000000001,7.70252,0.721368,1.64713,18.0719,2.37502,7.51243,0.0230582,0.0,0.0,0.0,0.54646343,0.730656355,2.96331746,1
208,597.0,1.0,0.0,1899.16799,-0.4488,9.08769,22.7791,2.2324599999999997,0.732066,2.5975599999999996,0.91261,0.6626569999999999,1.3928,0.0277649,0.957427108,0.0,0.0,0.7462295290000001,0.10661209599999999,1.99962367,2
209,41.0,1.0,1.0,426.62285999999995,-0.4491,22.3949,3.38444,1.8988,0.44053000000000003,3.72276,7.18509,4.4193,1.06959,0.47075500000000003,0.0,0.0,0.0,0.640711069,0.003390906,0.0,2
210,244.0,1.0,1.0,317.57217,0.3022,30.8388,12.51,19.7374,20.1172,24.7527,30.096999999999998,34.6952,17.389,28.6723,0.0,0.0,0.0,0.650558949,0.7134770570000001,1.99992492,2
211,36.0,0.0,0.0,16.87911,-0.4523,21.6651,2.9645099999999998,4.87935,4.2196,3.82562,4.24083,13.9994,2.6086400000000003,0.033056300000000004,0.0,0.0,0.0,0.737545311,0.969061049,8.90483434,2
212,129.0,1.0,1.0,599.71226,-0.3671,89.1068,21.9757,9.55813,4.4370400000000005,5.3129599999999995,12.3471,20.4762,16.7691,0.109071,0.0,0.494209116,0.0,0.852899194,0.99987673,10.79929478,2
213,14.0,0.0,0.0,289.79879,0.6378,247.283,65.0445,46.0841,40.5436,156.28,67.348,60.331,15.1948,21.8478,0.0,0.0,0.0,0.693781972,0.8757489620000001,3.66240179,2
214,783.0,1.0,2.0,1363.72417,-0.4597,45.1429,2.41109,0.861067,0.108455,1.64211,2.14859,1.6983400000000002,0.263372,0.00860162,0.0,0.477894065,0.0,0.833875239,0.884782623,2.94475488,1
215,609.0,0.0,0.0,15.565570000000001,-0.5123,1.8136400000000001,1.86135,0.9600790000000001,0.245544,4.074330000000001,1.83402,0.440724,7.676589999999999,19.0303,0.0,0.0,0.0,0.209607884,0.664117315,3.97250131,2
216,35.0,0.0,0.0,76.83464000000001,0.2222,17.0934,12.3672,6.14034,1.15447,11.9708,43.0607,11.9342,6.81515,13.2168,0.0,0.0,0.0,0.71511656,1.4058600000000001e-06,1.99990361,2
217,47.0,0.0,0.0,1053.2052084,-0.312,0.221323,0.270404,0.0549654,0.5701609999999999,1.0015,1.39554,0.128442,0.0230773,0.0173583,0.07653074203,0.03697165614,0.0,0.2836383169700001,0.013158916727468294,5.95345819,2
218,35.0,0.0,0.0,3481.9058299999997,-0.2666,0.0469471,0.00961757,0.18166600000000002,0.19178900000000002,0.0874236,4.34285,0.058538099999999996,0.058825,0.029756,0.0,0.0,0.0,0.25091123600000004,6.57114e-17,9.90845216,1
219,56.0,0.0,0.0,22.08097,0.4133,3.03872,0.266072,1.15093,1.61753,3.77906,6.811539999999999,5.62176,0.22479200000000002,0.825902,0.0,0.0,0.0,0.34804943200000005,3.64893e-11,4.93580207,2
220,19.0,0.0,0.0,81.7627,-0.3874,17.8625,16.4122,6.11369,0.6283770000000001,9.05755,19.3525,40.4021,20.2114,0.579364,0.0,0.0,0.0,0.275690168,0.00014329700000000002,2.87341017,1
221,18.0,0.0,0.0,134.29607,0.2175,0.0,0.0,0.0,0.0,0.24724200000000002,0.0867021,0.0684337,0.0,0.0,0.0,0.0,0.0,0.3623242196800001,0.2135355419362099,4.81544009,3
222,35.0,0.0,0.0,15.564070000000001,-0.3834,18.1338,9.567260000000001,7.373419999999999,7.342160000000001,14.9695,30.8434,8.78881,7.992439999999999,28.6974,0.0,0.514240382,0.0,0.7944912909999999,0.9854495609999999,4.90475214,2
223,651.0,0.0,0.0,6.37885,0.4462,19.3728,7.3242,5.36276,5.15203,14.8009,11.763,20.3513,39.9393,14.0476,0.0,0.0,0.0,0.824708164,0.998148789,8.79676704,2
224,36.0,1.0,1.0,21.403679999999998,0.3955,49.3274,18.5275,11.2124,6.634530000000001,39.5826,28.35,25.5312,26.471999999999998,35.7591,0.0,0.479453267,0.0,0.794239461,0.9997036490000001,6.7860231,2
225,1084.0,0.0,0.0,173.2434,-0.4041,0.0,0.0,0.0,0.0,0.0,0.548622,0.0,0.0,0.0,0.0,0.0,0.0,0.25535503,0.09810516400000001,2.4141913799,3
226,220.0,0.0,0.0,451.59604,-0.3102,0.0,0.0,0.0,0.0,0.0,0.225733,0.0,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,3.89693e-06,2.027579528300001,3
227,13.0,0.0,0.0,9600.77696,-0.3759,132.062,48.0168,44.9495,23.0327,127.525,268.744,68.8635,57.743,149.21,0.0,0.0,0.0,0.3721928,1.0,4.97086711,2
228,52.0,0.0,0.0,1699.4683100000002,0.2376,399.01599999999996,167.826,195.581,183.23,336.457,168.093,330.871,153.686,509.32199999999995,0.0,0.0,0.0,0.71101737,0.398813285,7.43867349,2
229,260.0,0.0,0.0,0.9687,-0.28,140.593,96.4865,60.8859,66.6153,90.3624,153.472,99.2389,89.8726,155.60399999999998,0.0,0.0,0.0,0.7829608920000001,0.979199713,12.50320448,2
230,67.0,0.0,0.0,5.143009999999999,0.4129,46.6741,25.8371,20.9657,21.1687,37.0037,53.4618,35.1958,17.5475,73.0406,0.0,0.0,0.0,0.7829608920000001,0.9997458090000001,9.67742038,2
231,137.0,0.0,0.0,605.54211,-0.3169,27.808000000000003,7.358619999999999,7.47967,9.8677,18.8941,18.0196,23.2584,5.6134900000000005,27.2014,0.0,0.0,0.0,0.497687757,1.2658e-05,4.28855844,2
232,457.0,0.0,0.0,3.61036,0.3197,50.9678,12.235999999999999,9.7955,11.1844,18.2386,20.6591,18.1346,9.74,62.4455,0.0,0.0,0.0,0.7829608920000001,0.9755068659999999,15.67297733,2
233,58.0,0.0,0.0,30.97993,-0.4131,191.628,66.0199,78.07300000000001,68.3244,124.461,140.452,96.4406,82.2452,292.246,0.0,0.0,0.0,0.824708164,0.87136585,7.74742911,2
234,28.0,0.0,0.0,109.27526999999999,-0.2527,0.24368,0.0,0.692473,0.0694395,0.0827362,1.84327,0.0,0.142841,0.0642239,0.0,0.0,0.0,0.292119116,0.054416635,1.70705006,2
235,326.0,0.0,0.0,186.7787,0.5895,16.1393,5.0117,5.2578,4.63894,13.0243,10.289000000000001,6.55567,3.55376,8.02587,0.0,0.0,0.0,0.5663051610000001,2.38442e-07,3.86565544,1
236,322.0,0.0,0.0,1105.62229,-0.2548,298.733,38.1498,12.5735,1.7549400000000002,23.9336,1.81733,16.1616,0.838151,0.20585900000000001,0.0,0.0,0.0,0.13934290400000002,8.40652e-07,1.99980452,2
237,39.0,0.0,0.0,8.76227,0.2862,0.0,0.0,0.0,0.0,0.0,0.915058,0.0,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,0.006838299,0.0,3
238,18.0,0.0,0.0,37.629670000000004,0.2414,62.76390000000003,57.57554629999999,49.33212300000003,51.87736978900001,47.088251499999984,71.8081366,59.13656300000002,33.985645508000005,67.950707447,0.0,0.0,0.0,0.21414461699999998,0.029365312,5.026797670199998,3
239,17.0,0.0,0.0,9663.74662,0.2315,3.1834700000000002,1.13703,0.921615,0.266307,2.88095,9.1775,1.15146,0.951184,1.2016200000000001,0.0,0.06398000107000001,0.0,0.5117560326300001,0.3245927460997245,5.597051485099998,3
240,377.0,0.0,0.0,585.8790799999999,0.4066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00615881762,0.0,0.0,0.13606313407,0.0259952202445448,1.3084557308999996,3
241,492.0,0.0,0.0,24.8781,0.2664,0.7837810000000001,0.16093,0.12147100000000001,2.8411,0.04656969999999999,0.587745,0.250947,0.0625454,0.0,0.08079906466999999,0.032862708670000004,0.0,0.3611585711900001,0.1105033613023544,4.232572971900002,3
242,465.0,0.0,0.0,2.26953,-0.2725,0.269483,0.0837811,0.0579255,0.41996999999999995,0.7008939999999999,2.65571,0.0584635,0.0,0.0846201,0.015357479729999996,0.031044648360000007,0.0,0.3601775328600002,0.2366533013896716,3.888421924099997,3
243,44.0,0.0,0.0,76.62647,0.3302,1.72672,0.0,0.320612,0.0,0.0,0.0,0.0,0.0,0.0943672,0.0,0.02020327612,0.0,0.2751557674600001,0.12104196614182575,2.2479083371,3
244,180.0,1.0,0.0,987.0450699999999,0.2271,18.1162,6.85244,6.559139999999999,3.70345,10.5383,11.164000000000001,9.27608,6.68072,2.28843,0.0,0.0,0.0,0.426189721,0.38005409,2.97179723,2
245,320.0,1.0,1.0,1695.64989,-0.2424,0.0,0.0666701,0.0,0.0,0.0,0.458663,0.0,0.0,0.0,0.0,0.468244205,0.0,0.519814193,6.14215e-26,3.97098282,2
246,208.0,0.0,0.0,693.6775,-0.2077,0.22657600000000003,0.0400799,1.97623,0.0255395,4.2176800000000005,0.357389,0.26426700000000003,4.213369999999999,0.00953275,0.0,0.0,0.0,0.778094649,0.999999992,10.68395422,2
247,46.0,0.0,0.0,1095.64678,-0.2456,17.3535,14.1612,9.76468,7.914619999999999,15.2041,17.102,13.4375,5.9993099999999995,43.0456,0.957427108,0.0,0.0,0.55241257,0.00592219,1.96798985,2
248,8.0,0.0,0.0,235.27173,-0.1763,0.919316,0.30356,1.29136,11.5862,0.969161,12.3003,1.3208,0.6753319999999999,0.112384,0.0,0.0,0.0,0.123297259,0.00018884200000000002,1.97755717,1
249,1.0,0.0,0.0,986.92433,0.5332,21.6682,3.4118199999999996,73.167,181.10299999999998,5.50215,25.5073,8.91493,4.095330000000001,22.9632,0.0,0.0,0.0,0.770912826,1.86116e-07,2.97639148,2
250,81.0,0.0,0.0,1292.6128,0.2211,4.19687,1.26999,0.5555720000000001,0.745953,1.8433099999999998,0.553005,0.43053199999999997,0.22064499999999998,0.506855,0.0,0.0,0.0,0.7044333220000001,0.993830465,2.8304118,2
251,26.0,0.0,0.0,43.02086,0.7476,20.1728,11.5672,9.88598,16.5816,33.4791,8.05378,13.8324,6.91608,10.638,0.0,0.0,0.0,0.809006751,0.999836809,2.8304118,2
252,215.0,0.0,0.0,584.9544774999998,0.35100000000000003,24.9716,10.1906,8.750110000000001,8.82313,28.1664,49.9014,11.41,17.0967,12.9686,0.0,0.0,0.0,0.72829324,0.999882541,0.0,2
253,39.0,1.0,1.0,115.75595,0.2966,7.63253,3.4287699999999997,2.79033,1.6725400000000001,10.7423,15.6647,14.8726,9.10162,14.8188,0.0,0.8043549740000001,0.0,0.638582647,0.999438622,5.83357103,1
254,28.0,1.0,0.0,6537.4246299999995,-0.1682,0.0727311,0.07868860000000001,0.224221,0.019087700000000003,0.0972405,0.875173,1.39574,0.0136593,0.11328699999999998,0.0,0.39536729299999995,0.0,0.17706593899999998,8.427410000000001e-14,3.79511105,1
255,19.0,0.0,0.0,25.55771,0.2408,21.4042,22.2207,3.4310400000000003,14.9237,7.60566,37.9799,12.4444,11.7816,42.4107,0.0,0.0,0.0,0.788574338,0.8260678779999999,7.92021891,2
256,148.0,0.0,0.0,49.57694,-0.3138,0.0793024,0.028390499999999996,16.7694,197.43200000000002,0.471998,4.35115,0.0236993,0.103469,0.196669,0.0,0.0,0.0,0.319299012,3.7151599999999998e-06,3.64963493,2
257,1.0,1.0,1.0,1219.29265,0.10477,21.3428,42.7168,1.8524,1.46751,6.68359,7.211539999999999,5.12207,1.8697,0.187633,0.0,0.906644289,0.0,0.637993336,0.135386793,17.64906737,1
258,9.0,0.0,0.0,415.36286,-0.22899999999999998,0.41317,24.0102,0.208525,1.04292,1.81762,6.14332,0.022321,0.06159590000000001,0.027667700000000003,0.0,0.0,0.0,0.6842550040000001,0.008031195999999999,2.93433955,1
259,309.0,1.0,1.0,138.92944,0.3921,39.7777,19.2009,15.9714,10.3478,23.4148,7.27596,6.898110000000001,9.59361,24.6468,0.957427108,0.477894065,0.0,0.824708164,0.868268313,10.52385559,2
260,66.0,0.0,0.0,10.57923,0.3742,27.0093,29.1221,38.9481,65.945,18.1638,16.97,70.4288,8.2075,9.09961,0.0,0.0,0.0,0.20791383100000002,0.00043925699999999997,2.99256063,2
261,42.0,0.0,0.0,46.4952,-0.4599,134.428,23.8782,24.4597,18.3302,85.8141,44.0638,68.1193,18.964000000000002,59.0072,0.0,0.0,0.0,0.8395857809999999,0.99995316,3.66240179,2
262,17.0,1.0,0.0,4051.69126,0.4441,10.9911,6.1683699999999995,6.666939999999999,0.663081,33.9272,51.9819,4.39686,20.4718,0.312763,0.0,0.9306270059999999,0.0,0.7864689229999999,0.999462431,7.79276302,2
263,19.0,1.0,1.0,94.00915,0.4368,2937.24,287.439,166.705,38.9466,95.1329,124.167,162.261,18.0602,9.85485,0.0,0.0,0.0,0.444217145,0.24153768,0.0,2
