wgEncodeBroadHmmHuvecHMM.count,GDI_Score,betamax,Muscle - Skeletal_GTExTPM,Minor Salivary Gland_GTExTPM,Liver_GTExTPM,Testis_GTExTPM,mousescore_Exomiser,fishscore_Exomiser,humanscore_Exomiser,HIPred,pLI_ExAC,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,Small_Intestine_Terminal_Ileum_GTExFC,RVIS_Score,Prostate_GTExFC,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Cortex_GTExFC,Brain_Hypothalamus_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Colon_Transverse_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,Brain_Caudate_basal_ganglia_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,Nerve_Tibial_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Hippocampus_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Colon_Sigmoid_GTExFC,Ovary_GTExFC,Stomach_GTExFC,Lung_GTExFC,Artery_Coronary_GTExFC,Brain_Putamen_basal_ganglia_GTExFC
14.0,13.90583,-0.2705,40.48837449999999,47.40662180000002,29.11876372000001,73.102825,0.01973878854,0.0,0.028347204269999995,0.179693475,0.0289831629951808,4.4943886309,-0.010875999999999997,10.6066,-0.09194568,0.05411368,0.2532,-0.04512779,-0.04971985,0.06033054000000002,0.006649280000000005,0.0016178700000000015,-0.024799270000000005,-0.08335838000000002,0.02329378,0.15415561999999997,-0.14319234999999997,-0.005623559999999997,-0.014983070000000001,0.01464279,0.0018960899999999974,0.07134527000000002,0.049915589999999996,-0.10724269,-0.06477498000000001,-0.04407819000000001,-0.0002492999999999984,-0.03573715,-0.029727319999999984,-0.15410683999999997
147.0,433.1163068000001,0.4225,18.823699699999995,24.302832600000002,14.248598199999998,30.628162799999995,0.00395367293,0.0,0.00894080968,0.23342462043000026,0.025851183524028865,3.6841659060999983,0.009767029999999998,7.76694,-0.07287181999999999,0.08851298999999996,0.4798999999999997,-0.019294310000000016,-0.03980224000000005,0.03521024,0.05320849000000001,0.0609442,-0.024148090000000018,-0.07956173000000001,0.04869538,0.12338020999999993,-0.12781421999999995,-0.03408333999999999,0.06234926000000005,0.014990670000000006,0.026503879999999994,0.08995801,0.025168670000000008,0.0075616099999999895,-0.022325540000000005,0.024715199999999996,0.016903070000000006,0.004872879999999993,0.09723056999999997,-0.02097948999999998
26.0,1533.87452,0.3577,8.65174,63.8193,3181.76,191.285,0.578384088,0.0,0.0,0.460647643,0.0345335830833016,25.5898132,0.949548,8.56601,0.540711,-0.391193,0.22280000000000005,0.984697,0.261578,-1.275063,-0.132356,0.264105,0.608191,-0.384262,0.152302,0.295924,0.818733,-0.385999,-0.136219,0.868928,0.363099,0.236451,2.259792,0.770278,-0.374548,1.222383,0.371872,0.83435,-0.49006,0.501766
49.0,3332.8913,0.5474,57.9542,190.47,11.4668,17.3382,0.557884944,0.0,0.0,0.139342904,0.0499256381399427,14.6291652,-0.997984,9.4829,1.502018,-1.380812,0.04,-5.36362,-3.149766,1.449647,-1.495088,-0.574777,0.405443,-0.210133,-0.471866,2.908472,-0.854902,-0.213319,2.598586,-0.365122,-0.447159,-0.584149,-6.643856,1.345416,-0.290808,-0.793196,-1.432239,0.341233,-1.353083,-0.650053
47.0,191.33923,-0.4783,4.38733,15.5675,2.1765,17.0841,0.0,0.0,0.0,0.537733793,5.17606707704438e-06,3.71537399,0.282597,8.01291,0.218957,-0.218154,-0.02,0.291977,0.146726,0.259344,0.116296,-0.247548,0.243541,0.167732,-0.142192,-0.352194,0.190617,0.186468,-0.333624,0.340043,0.237398,0.305355,-0.138065,1.791387,0.216107,0.257774,-0.220554,-0.551181,-0.190794,-0.189839
17.0,2588.6288,0.3004,0.0,0.227021,0.153082,7.10049,0.0,0.0,0.0,0.146139458,0.0391826461982656,1.99024055,-1.564454,4.13918,1.933297,0.8033990499999999,0.72,1.227605,1.037917,2.097186,1.532616,1.335035,0.840067,1.430746,0.953828,1.45441,2.397692,1.423253,0.09643970999999997,1.271964,0.95,1.196564,0.3405561199999998,0.927747,1.758202,1.915851,1.12341,0.09235183,-1.34281,2.739385
1.0,28.86459,-0.1538,16.63,15.7573,12.4646,16.1853,0.768817187,0.0,0.0,0.718624055,0.987642966676249,5.35980957,-0.087614,5.87758,-1.6986,0.74216,-0.34,-4.9463,-0.205581,-0.166316,-0.302167,-2.690242,0.705136,0.368791,-0.818938,0.198718,-0.133125,-0.125596,0.519407,-0.1511,-1.150809,-0.209595,-0.613794,0.280159,-0.498133,-3.735955,-0.306364,0.686451,2.017593,0.64423
516.0,2305.0631,-0.5586,7.93263,16.569,10.3198,19.8891,0.0,0.0,0.919866211,0.713784814,8.21839210300339e-07,5.85157295,-0.116739,10.6463,0.165161,0.368739,-0.05,0.300824,-0.462422,-0.340381,-0.77928,-0.12467,0.294703,0.232317,-0.130058,0.32852,-0.150206,0.167311,-0.189982,-0.309342,-0.063113,-0.187101,-0.138361,-0.295011,-0.472106,-0.258615,-0.302637,0.375904,-0.443192,-0.224768
229.0,162.29015,0.327,5.99023,7.49122,25.1198,15.6409,0.0,0.0,0.0,0.300877631,5.09137965873753e-07,0.0,-0.247947,3.53689,-0.727564,-0.786234,0.55,-0.742188,-0.498221,-0.707624,-0.626809,-0.334215,-0.903789,-0.848908,-0.304573,-0.822623,-0.658817,-0.968869,-0.889486,-2.006993,-1.474394,-0.616942,-0.874367,-0.684801,-1.159896,-0.75466,-2.40645,-0.845856,-1.520809,-0.40618
97.0,1068.91123,0.3647,0.105649,0.0689112,0.023736,3.80648,0.0,0.0,0.0,0.748623252,0.72851478269818,0.0,1.227835,11.9219,-0.22035,0.858509,0.4,-0.826186,0.741769,0.603996,1.182574,-2.215742,0.431375,1.384574,0.573977,-1.069709,-6.643856,-1.077444,0.5284,-0.534611,-0.543357,-0.213662,-1.854598,0.56088,-1.166738,1.481008,-0.29855,0.918156,-6.643856,-0.696574
19.0,52.00083,0.2371,2.93186,4.17847,8.46457,0.903982,0.0,0.0,0.0,0.443419188,0.0233215368712169,1.00352946,-0.337757,11.9668,0.860247,-0.82138,-0.3800999999999999,-6.643856,-6.643856,0.836792,-6.643856,-2.766297,-2.343962,-0.651352,0.846865,-6.643856,-6.643856,1.065434,1.366186,0.573317,0.992851,0.714032,-6.643856,1.985635,1.356373,-1.599123,-1.692763,0.43372,0.990246,0.736897
53.0,35.43011,-0.4331,10.2796,8.43137,4.65923,17.3962,0.0,0.0,0.0,0.767620981,0.999997542188065,11.67800063,-0.222924,4.39689,0.365422,0.518759,-1.02,-0.884281,0.182662,-0.097032,1.509722,0.754313,-0.220279,-0.327076,0.10753,0.288526,0.979215,0.264728,0.092006,-0.064089,0.430169,-0.664127,-0.177482,0.360808,-0.110817,0.794762,0.192296,-0.546928,0.227811,0.143711
256.0,7.94254,-0.3397,0.0373851,0.0435507,0.0123188,0.104658,0.0076009538,0.0,0.00615881762,0.111908376,0.166948561167818,1.9837960998000002,0.06877434999999994,9.26248,0.050378440000000024,-1.1898583600000003,0.32,-1.4859564200000006,-0.38412384999999993,-0.1414777300000001,-1.9872090799999986,-0.15520105000000003,-0.32786788,-1.065688,-1.0209954700000003,-1.02985019,0.17566191999999986,-1.4561712700000007,0.017847080000000036,-0.01095715,-0.31681556000000044,-1.2931018500000002,0.3089478400000001,-1.5478358499999998,-1.7598960500000007,-1.14993251,-0.22693120999999997,-0.5976368299999997,0.48863252999999995,-0.72953782
34.0,463.55581,0.3715,4.07969,3.52701,0.454302,2.21285,0.358930757,0.0,0.0,0.79961127,0.337855763889345,12.5785497,0.395413,8.03366,-0.47858,-1.141365,-0.19,0.722441,-0.417547,-0.286526,0.563952,-0.477416,0.479139,-0.119617,0.262633,-0.190091,0.101861,0.15192,0.243885,0.165076,-0.275693,0.204538,0.290083,0.502155,-0.16634,-1.513681,0.367698,0.114044,0.624264,-0.350696
14.0,2261.17843,0.2663,0.0511744,0.16486,0.0434151,0.793846,0.0,0.0,0.0,0.7969836,0.946719308479018,9.78859286,0.740153,8.18608,-0.331336,-0.856099,0.44,-1.504783,1.324891,-1.693179,-6.643856,-1.414418,-2.467515,0.224878,-0.639539,1.368685,-0.464901,0.263623,0.249271,-0.25669,0.701987,-2.809596,0.88569,-6.643856,1.852603,2.302165,-2.231965,-0.340264,1.946759,0.06953247999999998
109.0,95.45994,0.2821,0.473483,1.16585,0.247663,3.50066,0.0,0.0,0.0,0.852899194,0.991704371391891,5.90929868,-0.202963,7.48742,0.506719,-3.74238,-0.76,-0.349609,0.192904,0.120866,1.542701,0.177796,-6.643856,0.459038,0.20378,-0.520185,0.287248,0.433674,0.109265,-0.101565,-1.139811,-0.232602,-0.349703,1.040278,-0.44812,0.864037,-0.264899,0.453971,-6.643856,-0.139993
309.0,105.00582,0.2941,4.0002,13.7827,4.50011,4.75043,0.494209116,0.0,0.0,0.451622128,0.679379972140309,1.99950007,0.678423,7.97042,0.38313,0.678715,0.08,0.446365,0.30929,0.370038,0.327695,0.625174,0.62613,0.327342,0.391125,0.497171,0.595103,0.42858,0.391519,0.713915,0.652726,0.385128,0.320254,0.401457,0.589765,0.780775,0.789604,0.534168,0.412224,0.408895
49.0,752.6989206999999,-0.1845,21.164386900000004,26.242911000000007,14.354847320000001,46.48243799999998,0.0,0.0,0.015733088699999998,0.17792584,4.99767687708523e-06,3.8032576453999978,0.0031949799999999987,9.46396,-0.06660896,0.019340199999999995,0.41,-0.06440238000000002,-0.053036580000000014,0.02850091,0.058181530000000016,0.04913039,0.0017700899999999993,-0.07813870000000002,0.013210680000000006,0.15164030999999992,-0.13330265000000002,-0.01654882,0.06856204000000002,0.038681219999999995,0.024646150000000006,0.12367220000000001,0.07693128000000002,-0.013302289999999996,-0.051991680000000005,-0.0010537899999999995,0.011971630000000004,0.005322279999999996,0.08087075999999996,-0.09401836000000001
202.0,889.2159916999996,0.5132,18.174520799999993,25.714174700000004,15.006118699999996,28.546350100000005,0.00395367293,0.0,0.0,0.23998889007000024,0.030857137603179634,3.8393884595999985,0.00736203,7.849911699999995,-0.06878075999999997,0.04998077,0.41509999999999986,-0.02341319,-0.06623647000000002,0.02606295999999999,0.060894400000000015,0.06525122,-0.06469125,-0.07472104000000003,0.035094,0.11874468999999997,-0.12416269999999999,-0.03097493999999999,0.05697699,0.02152702,0.03431185,0.09255844000000005,0.01946264000000001,-0.025588020000000003,-0.012884949999999984,-0.05033724999999999,-0.00715289,0.007094139999999991,0.08065130000000002,-0.030284449999999987
241.0,835.0915745,-0.3624,8.685760399999998,19.393554399999992,10.9459879,24.086872499999995,0.0,0.0,0.00957427108,0.2762063207600002,0.03597329078984421,3.870055686099999,0.001430809999999991,9.03825,-0.07455683999999999,0.044960190000000004,0.3983,0.0031138599999999917,-0.03304902999999999,0.023440299999999997,0.03120073000000001,0.06977104,-0.037081060000000006,-0.07471954000000001,-0.021748679999999996,0.11333613999999999,-0.14382108000000002,-0.04860024,0.07572564999999999,0.029322769999999995,0.036435989999999994,0.09557266,0.02553239000000001,0.07030559999999998,-0.02484440000000001,0.039483739999999996,0.04137628,0.025399460000000013,0.11949354000000001,-0.03710590999999996
528.0,5.07717,0.3445,0.0264917,0.0508212,0.0,1.35608,0.0,0.0,0.0,0.836621523,0.77537597388821,0.0,0.418881,9.43683,2.115381,1.107295,-0.05,1.974441,0.415186,0.192509,-3.49164,0.39092,-0.678064,0.29845671,0.513081,-1.626539,1.327652,-0.23389757,-0.341544,-0.926989,-0.36044062999999993,0.232296,0.43698,2.395831,-1.348771,1.407597,0.04730499999999997,-0.37002086,-0.496151,0.278406
22.0,257.23512,1.2559,0.505665,1.20866,0.202653,4.61596,0.499434067,0.0,0.0,0.693781972,0.99999843310185,6.87689431,0.271914,8.68547,0.30704,1.151255,-2.09,-2.771541,-0.077854,-0.055056,0.217387,0.352641,-0.246612,0.387246,-0.115269,0.501587,-1.860728,0.351831,-0.522759,-0.125676,0.175855,0.250806,-0.62274,1.831244,0.058396,-1.001574,-1.230235,0.077882,0.354826,-0.199018
662.0,728.73949,0.5555,0.0234157,0.736759,0.917359,3.00258,0.49080455,0.0,0.900502883,0.693386316,0.99999999998943,3.74177141,-0.277248,4.48029,0.726884,-1.133659,-3.51,0.89241,0.059744,-0.216786,-0.767472,0.138808,0.51022,-0.633431,0.409773,-0.600486,0.159761,0.166799,0.139793,0.258776,-0.276997,0.469274,-0.208296,0.624582,-0.418726,0.929769,0.86553,-0.308429,-3.391161,0.302131
64.0,590.52071,-0.4331,1.08735,2.59913,0.339362,14.7574,0.512173321,0.0,0.0,0.622939706,0.999693296855458,1.90066426,-0.135808,4.41109,-0.698552,-0.373346,-0.55,-0.366244,-0.513075,0.236308,0.531235,0.381504,0.789084,-0.228812,0.296775,-0.19513,-1.301027,-0.36603,0.437445,-0.31749,-0.32183,1.176956,0.402269,0.58788,-0.343907,-0.301065,-0.170104,0.259243,0.382197,0.07638
1.0,766.55161,0.1874359999999999,0.369301,1.70976,2.14918,1.93115,0.570663532,0.0,0.0,0.602114379,0.0018203378419392,3.49140794,-0.812072,7.865370400000002,0.177882,-0.17251,-0.71,0.41068,-0.095045,0.116971,0.214448,0.339584,0.177308,0.528861,0.268382,-0.570755,-0.220455,0.695892,0.127917,-0.319864,0.525699,0.488454,0.072985,1.17985,0.797328,-6.643856,0.743007,0.163579,-1.123398,-0.287597
65.0,22.57919,0.2241,0.0542263,1.86247,0.0361896,3.74133,0.0,0.0,0.0,0.638582647,0.0113635817076805,3.8518009,-0.165659,9.43416,0.17054,0.594635,0.08,0.878742,-0.177688,0.349774,0.645603,-0.487325,-0.250359,0.612237,-0.112858,0.426189,0.186647,0.543418,-0.345882,-0.444365,0.340093,0.882744,0.083467,-0.271073,0.171086,-1.017026,0.875645,-0.249607,0.768493,-0.261527
1.0,1989.47131,0.307705,66.2081,84.124,15.3251,46.0483,0.0,0.0,0.0,0.519577324,0.171891880753814,3.55585587,-0.192008,7.94672,-0.24672,-0.113267,0.96,-0.403337,0.466783,0.136588,0.070288,-0.216832,-0.172432,0.160777,0.535308,0.148087,-0.107466,0.094104,0.135346,0.089155,-0.092177,0.08488,0.210442,-0.20144,0.2526,-0.331267,-0.54879,-0.078058,-1.091373,0.142097
460.0,105.54792,-0.2536,1.73667,5.73781,4.98674,6.77435,0.0,0.0,0.0,0.170952082,0.0102090578324751,1.86907763,0.176259,9.07861,-0.543246,-0.131497,0.24,-0.329464,-1.347163,0.683173,-1.163682,-0.191229,0.258877,0.487428,0.741258,-0.740098,0.622263,0.485709,0.911863,-0.16604,0.346528,-0.835933,1.047026,-0.301029,0.486901,0.277216,-0.230174,0.519059,0.136333,0.525451
21.0,1301.92267,0.3745,37.6709,0.327715,2.36737,2.557,0.431381082,0.0,0.0,0.736296356,0.468620194092365,9.88779187,0.770014,7.60617,0.407151,-0.509245,-0.62,-6.643856,0.18349,0.147283,0.224134,0.16295,0.347742,-0.402096,0.150116,-0.790441,0.189685,-0.58255,0.087438,-0.088524,2.690621,0.084455,0.123237,0.386336,-0.214231,0.716415,0.745999,1.458821,-1.937011,0.244587
25.0,65.69716,-0.4737,4.42593,15.2294,6.3771,23.9533,0.0,0.0,0.0,0.661956608,0.999927001146307,11.6844728,0.061226,5.93494,0.126647,0.089517,-1.04,0.133427,0.275168,0.078268,-0.075449,0.223566,0.091608,0.147907,-0.081333,-0.395807,-0.291509,0.10414,0.05206,0.133366,0.102271,0.149766,-0.177636,0.202643,0.11519,0.109029,0.086221,0.113726,0.095466,-0.100896
149.0,1917.48114,-0.3541,4.36884,6.46368,4.27798,27.4466,0.396248826,0.0,0.0,0.669261694,0.0031939556719064,5.52376604,-0.127439,9.29424,0.222165,0.467961,0.82,0.488988,-0.380205,0.153392,0.17178,0.129589,0.373378,-0.840511,0.490959,0.265985,0.386135,-0.145565,0.173524,0.327354,0.421366,0.137382,0.167859,0.222874,0.410219,0.597375,0.454703,0.35905,0.272856,0.110679
109.0,804.17478,0.4873,85.3963,66.4994,21.3231,59.966,0.0,0.0,0.0,0.429466158,1.55575755785131e-06,2.93496915,0.151473,7.65635,0.130122,0.233418,0.71,0.22501,0.265138,0.328344,0.300314,0.318309,0.301778,-0.192908,0.316061,0.439502,0.262695,-0.169337,0.241284,0.40409,0.301174,0.414017,-0.225705,0.337455,0.363326,0.425274,0.260669,0.335622,0.328002,0.39955
155.0,11.5877,0.1871,34.4387,56.4558,4.90887,21.4049,0.788155246,0.0,0.869202136,0.769165754,0.0187079719750825,23.41984427,-1.035948,7.96358,-1.733015,-0.55095,-0.32,-0.992186,-0.4399,-0.752038,1.669594,-0.614919,-0.246638,0.083727,1.398368,-0.429898,-0.764119,-0.127221,-0.634194,-0.141298,-0.435721,0.505429,-0.452989,1.036476,0.18107,1.329662,0.493461,0.404311,0.90484,-0.527535
41.0,1294.94009,-0.4295,0.215039,2.71505,0.413393,96.3852,0.0,0.0,0.0,0.186891869,1.16806309975737e-05,4.618520973399999,-0.228072,8.160062699999996,-0.454267,1.060272,1.84,-2.266105,-0.306911,-0.275445,-0.921677,-1.823533,-0.350403,-1.524719,-0.236853,-0.576076,-0.231954,-1.076002,-0.335386,-0.268265,-0.346884,-0.240322,0.291402,-0.443667,-0.297588,0.834181,-0.302786,-0.258018,-0.356427,-0.348661
211.0,435.38052,-0.4933,0.0,0.0473853,0.0103568,1.01452,0.528331768,0.0,0.0,0.421012312,9.67009048154741e-05,1.98266541,0.687974,7.678633149999999,0.696035,-3.119647900000002,-0.27,-6.643856,0.190975,-0.302339,-1.287642,-1.610145,-0.731149,-1.225213,-1.182166,-0.733626,1.054111,-1.477255,-0.275741,2.361098,0.869961,0.438286,-0.345427,-1.021415,-6.643856,1.031933,-0.225421,-0.652983,-1.404853,2.222629
1166.0,11.551,0.467,1.39123,44.5032,25.7132,5.17559,0.0,0.0,0.957427108,0.830946863,0.238186361767522,8.79295894,0.155825,7.95173,0.716556,0.313139,-0.32,-1.121079,0.514159,0.610646,-0.510897,0.688935,0.374767,0.233483,-0.404567,1.74151,-0.481138,0.151279,-0.502458,-0.227202,-0.452264,1.036552,-0.249033,0.664619,0.976133,1.74955,0.839783,-0.808286,-1.268833,0.626871
310.0,38.51875,-0.3526,1.31133,2.20333,0.38538,28.5434,0.0,0.0,0.0,0.684597015,0.268926805475888,6.62521728,-0.070162,3.63897,-3.058003,0.908164,-0.36,-0.330078,0.16294,0.130718,-0.199028,-0.577057,-0.245257,0.768883,0.258444,-1.443589,-0.25881,0.775848,-0.198161,-1.483858,-0.230223,-0.898243,0.598741,0.342568,-0.246805,-0.52272,-0.31635,-0.300618,-0.524667,-0.209152
15.0,19.37612,-0.2075,0.0400276,0.311958,0.122681,0.454875,0.0,0.0,0.0,0.111908376,0.0006391178022634,1.98266541,-3.823331,8.097522649999998,0.423567,0.928,0.13,0.527618,-2.570536,-2.176795,1.192532,-0.6299935099999999,0.715396,0.581463,-2.6233013900000004,-6.643856,-0.5361147499999999,0.5041,-1.0019820099999999,1.234554,-6.643856,0.830174,-0.6651410099999998,2.891828,-6.643856,-6.643856,-0.559764,-0.280808,-0.519603,-0.2872436900000001
99.0,147.30048,-0.2618,6.78559,3.07379,0.125581,1.77645,0.363622861,0.0,0.0,0.553528666,0.217594377239137,14.88905883,0.316181,9.30916,1.020385,1.177951,0.31,-0.575556,0.225813,-0.163561,1.204139,-1.051291,0.419937,-0.246241,-0.281042,0.490627,-1.320466,0.196475,0.404302,0.19249,0.937646,-0.263463,0.71464,-6.643856,-0.375096,-1.799284,-0.613177,-0.214545,1.275936,-0.281765
81.0,656.55651,0.373,4.65965,5.80662,1.9184,7.48491,0.0,0.0,0.0,0.488307536,0.577650480843115,4.70997211,-0.138644,8.29593,-0.102351,-0.178921,-0.58,-0.115517,0.254913,-0.218051,-0.093559,-0.153044,0.140331,-0.135071,0.131855,-0.185743,-0.166527,-0.127412,-0.156679,-0.105631,0.275503,-0.524202,-0.12762,-0.168318,0.27559,0.581276,-0.618631,-0.092991,0.233398,0.198248
30.0,899.40808,0.3491,118.116,74.9705,54.2047,73.9433,0.0,0.0,0.0,0.581228554,0.0272025507564846,8.44786072,0.195082,9.63636,-0.184652,1.782823,0.46,1.224832,0.402766,1.46018,-1.160669,-0.421202,0.923207,-0.131867,0.578075,1.849184,-0.997811,-0.422648,0.608183,0.10656,0.2474,0.508463,-0.562339,-0.924319,0.356761,-0.32449,-0.254728,0.144101,0.872475,-1.398883
124.0,3228.09595,0.2944,2.15122,9.42215,5.99015,59.4449,0.0,0.0,0.957427108,0.396241546,9.668792253044669e-18,8.67033304,-0.152964,10.4058,0.141392,0.136366,0.09,0.125045,0.132439,0.135482,0.094393,0.095514,0.142358,-0.060034,0.091746,0.316864,0.17023,0.076774,0.28161,0.043169,0.076075,-0.149822,0.277378,-0.216461,0.108926,0.151193,0.129157,0.103372,0.138953,0.144183
230.0,579.86625,-0.3159,1.59049,41.8648,1114.93,3.1872,0.0,0.0,0.957427108,0.332020491,0.0009788594124966,4.7073544,0.328403,8.53821,-0.5619,-1.140637,1.64,-1.63884,1.488432,1.324236,0.815696,-0.262989,-0.747575,-0.626681,-0.446055,-0.263997,0.644855,-0.541294,-0.566514,0.257709,0.961434,-0.514328,0.76015,-0.740007,-0.564124,-1.279628,-1.460046,-1.370981,-1.215169,0.670643
280.0,36.30666,0.5709,4.98101,49.411,19.4902,119.375,0.0,0.0,0.0,0.72829324,0.787088146901824,0.0,-0.126712,9.313,-0.212567,0.411125,-0.43,0.44763,0.168206,-0.139424,-0.154322,0.522535,0.129746,-0.087012,-0.193879,-4.273598,-0.431777,-0.26825,-1.293838,-0.125702,0.545232,0.482108,-0.284553,-1.919549,0.431449,-0.684876,0.165678,0.178393,0.253042,1.033322
494.0,63.5868,0.4323,0.00516141,0.00797711,0.165656,0.65622,0.528331768,0.0,0.0,0.564055979,0.0058705936126482,11.91440126,0.534988,7.83634,0.031411550000000045,-6.643856,0.19,2.125907,2.032652,0.853902,0.539474,-6.643856,-4.427492,0.4316603900000001,-2.519718,-6.643856,-1.214994,0.053986079999999985,-0.877729,0.47599966999999976,0.02872038000000007,-6.643856,2.465627,-4.369303,-0.262816,2.172883,-0.587965,2.040713,-6.643856,-0.614181
86.0,25.11031,0.2926,46.7842,42.8068,7.89596,418.739,0.0,0.0,0.0,0.875350475,0.85084546139957,6.95230661,0.0943,10.831,0.471294,1.374962,-0.41,0.515523,0.096277,0.219899,0.115939,0.503094,0.251278,0.714536,0.096624,-0.142102,0.111331,0.620869,0.055744,-0.215609,-0.901291,1.007919,0.126413,-0.224814,0.569378,0.45211,0.18549,0.207325,1.536892,0.087885
18.0,371.5394,0.3012,7.74102,11.6507,8.4081,38.8683,0.0,0.0,0.0,0.575333595,0.163974191293187,2.93429059,-0.277437,9.22485,-0.103133,0.244886,-1.57,-0.194903,0.497229,0.095092,0.276293,0.186687,0.155842,0.151128,0.217495,0.261903,0.107227,0.172554,-0.221944,0.183839,0.1786,-0.30613,0.164764,-0.136826,0.125877,-0.796888,0.123703,0.18643,0.148308,0.146639
1.0,1257.07472,-0.030941000000000024,0.375859,2.91657,0.0989349,10.7573,0.853179975,0.0,0.0,0.139342904,2.74927659103062e-14,2.89489364,-0.296521,7.968096949999998,-0.929617,-6.643856,1.54,0.851226,-1.073713,-1.257155,-1.117992,-1.396128,1.975835,-1.651891,-1.015007,-1.969337,-1.350952,-1.068792,-2.21767,-1.043129,1.229697,-1.058188,-2.828286,-1.434408,2.039688,-0.824071,-0.596719,-6.643856,-0.714916,-1.326753
61.0,702.63417,-0.5387,7.42245,6.96277,2.66429,14.5914,0.504094097,0.0,0.0,0.757599056,0.998479650515238,6.46145605,0.096578,7.826,0.483828,0.291511,-0.53,0.343965,0.07575,-0.094362,-0.276434,0.166779,0.134763,0.174445,-0.169004,-0.140097,0.175602,0.155995,-0.239184,0.141239,0.117682,-0.118717,-0.172176,0.256024,0.055289,0.155595,0.112996,0.157092,0.13845,0.288781
8.0,13.65731,0.1981,0.430193,7.11475,0.493971,3.61168,0.0,0.0,0.0,0.28995356,0.347229317263347,1.96195718,-0.297516,4.14163,1.219704,2.966849,-0.08,0.378668,0.999572,0.589845,-6.643856,-0.206759,-0.318889,-0.18895,-0.227783,0.585191,1.148323,0.476765,-0.796321,0.223636,1.473649,0.870019,0.543089,-6.643856,0.496775,2.180436,1.169357,-0.771631,2.239681,1.029876
66.0,215.89598,-0.2298,2.10346,0.96737,0.56644,4.20784,0.0,0.0,0.0,0.262694746,0.0003492522085972,3.94830677,0.59969,9.8233,0.678289,1.485537,0.42,0.816854,-0.476032,0.361334,0.791484,1.255387,0.48756,1.078483,-1.005708,-0.339093,0.334788,0.451949,0.456984,0.547243,0.750392,-1.482964,0.36504,-2.198544,0.580127,0.833271,0.669974,0.712241,1.700856,0.65884
251.0,2197.61027,0.3962,1.3657,10.0662,13.4326,1.48106,0.0,0.0,0.0,0.233205885,0.0121973641922403,0.0,-0.160421,7.12955,-0.677871,1.296812,0.41,-0.777238,-3.298035,0.318325,0.252003,0.2769,-0.114095,-0.683513,0.244766,-1.216862,0.395553,-0.293471,0.367891,-0.118386,0.18352,0.223476,-0.40272,0.37924,-0.2235,-0.371515,0.088445,-0.464258,0.547457,0.185695
10.0,50.21273,-0.3655,0.853078,6.22742,0.206924,0.520784,0.0,0.0,0.0,0.418466419,0.0381673646294114,4.89372234,-0.193429,5.93072,-2.399747,0.213433,-1.46,-1.177443,-1.137722,-6.643856,-6.643856,-6.643856,0.541637,0.391674,1.738303,-2.227206,-0.842868,-0.223468,-6.643856,0.242116,-0.521846,1.441152,-2.090515,-6.643856,0.287705,1.020086,2.185429,-0.95822,0.625779,-5.426312
72.0,6992.13025,0.8927,0.341075,0.728949,347.112,12.4928,0.0,0.0,0.0,0.698162794,0.0833573677195577,5.64448814,-0.087549,4.18145,0.458873,-0.483245,-0.63,-2.144978,0.297866,0.331335,0.907868,-0.482132,0.327414,0.254231,0.495184,3.4284,-0.428985,0.393318,0.469869,0.252735,0.474404,0.318804,-0.536046,0.902013,0.368142,-2.554696,0.35453,0.293962,0.341726,0.533852
275.0,30.64753,0.515,1.28041,4.42862,0.351006,0.613246,0.0,0.0,0.0,0.746013939,0.989844564730837,1.99049944,0.696484,7.79306,-3.435095,0.377115,-0.67,-2.272435,0.19724,-0.18414,0.98775,0.263691,0.31789,-0.16583,-0.27401,1.704816,0.214107,-0.553907,0.230369,-0.190293,-1.372894,0.207675,0.273719,-0.23537,-6.16792,-2.553513,-0.735844,0.842881,1.043838,0.534347
84.0,1311.19681,-0.175,0.0,0.0309397,0.0,7.00215,0.043275487630000005,0.0,0.00615881762,0.21200299788000007,0.03177255925499807,3.0648647740000006,0.676946,7.680533599999998,-0.011522869999999956,-1.8794305600000007,1.0573999999999997,-0.7467386500000001,0.3496853100000001,-0.052328490000000026,-6.643856,-0.10318965999999996,-0.5694148099999999,-0.10899229,-0.96833442,-0.6849937999999999,0.12784773999999993,-0.034816510000000064,0.549731,0.38111,0.5226513300000002,-0.9510389099999993,0.515884,-0.5336314099999998,-1.9679865500000011,1.100968,-0.03876726999999999,-0.10638118000000003,-0.4400495200000001,0.19636889999999999
