wgEncodeBroadHmmHuvecHMM.count,IPA_BP_annotation,IPA_Activity,GDI_Score,betamax,Fallopian Tube_GTExTPM,Heart - Atrial Appendage_GTExTPM,Kidney - Cortex_GTExTPM,Liver_GTExTPM,Pituitary_GTExTPM,Testis_GTExTPM,Adrenal Gland_GTExTPM,Brain - Amygdala_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,humanscore_Exomiser,mousescore_Exomiser,fishscore_Exomiser,HIPred,pLI_ExAC,SDI
38.0,0.0,0.0,17.52078,-0.4952,63.1979,19.7588,23.8201,28.1895,53.6259,43.5993,32.7289,12.5824,46.2769,0.0,0.0,0.0,0.831385493,0.997816207,8.7600131
104.0,0.0,0.0,264.70005,0.3519,213.26238999999998,72.0839791,55.910375022000046,54.47321555000001,112.12262279999999,72.66825890000004,59.50237400000001,34.44193720000001,63.748351547,0.00894080968,0.01989327792,0.0,0.146139458,0.15946756,4.3344649196999985
98.0,0.0,0.0,722.18127,0.2755,70.316153,65.65532819999997,52.98828404400003,72.92014581999999,49.99778599999998,65.43080820000003,51.913566500000016,32.761476800000004,52.16470881,0.01851508076,0.012686169870000001,0.0,0.5994530709399999,0.38085622542500014,5.638254304599994
465.0,0.0,0.0,611.7661,-0.3,67.61236099999999,72.19253399999998,58.72267004400004,74.61685263999996,52.9303725,58.59284106000001,55.65541900000002,40.157616000000004,56.23420347200002,0.037288013950000004,0.0,0.0,0.6260385177,0.4229800051504001,6.886820475199994
48.0,0.0,0.0,21.64298,0.4095,70.25268299999998,73.92578219999997,60.32504100000005,73.64543321999997,58.102042999999995,79.60134719999998,58.23379920000002,38.16673280000002,85.8198708,0.0,0.03512907109,0.0,0.60290713431,0.40598861779520024,5.674329862799996
159.0,0.0,0.0,1286.87597,-0.4258,69.41103500000001,64.83295629999996,57.21389904400004,69.54536730999997,53.03460649999998,50.8385694,53.218192000000016,39.6162061,54.39807,0.0,0.03467198551,0.0,0.6495970183500002,0.5659468635464006,6.836221404999999
56.0,0.0,0.0,169.84402,0.6414,69.50224300000002,68.48814609999998,53.26691400000001,63.45551044000003,51.52348849999999,70.19002680000003,56.745391,35.657762800000015,60.51162199700001,0.0,0.00955764802,0.0,0.237914741,0.172745644,4.686388430199999
27.0,0.0,0.0,11.5284,0.2613,70.12939399999996,72.91957819999998,60.14966400000006,69.14092310999997,54.93118599999998,73.06943649999998,57.0844122,37.11204620000002,78.69561840000001,0.05522742567999999,0.0,0.0,0.6821338473299998,0.5011284639130001,8.847670885799996
122.0,0.0,0.0,94.57913,-0.3108,1.98378,0.313994,0.817907,0.38622,13.5439,30.3377,0.359897,2.11553,0.230484,0.0,0.0,0.0,0.219635889,4.89547e-05,1.70705006
105.0,1.0,2.0,100.43917,0.4266,5.04825,2.0908,0.533557,0.279994,0.612412,0.837783,0.240832,1.17954,0.126609,0.0,0.363622861,0.0,0.824394882,0.454891016,4.92982383
