,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,betamax,Muscle - Skeletal_GTExTPM,Minor Salivary Gland_GTExTPM,Liver_GTExTPM,Testis_GTExTPM,mousescore_Exomiser,fishscore_Exomiser,humanscore_Exomiser,HIPred,pLI_ExAC,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,Small_Intestine_Terminal_Ileum_GTExFC,RVIS_Score,Prostate_GTExFC,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Cortex_GTExFC,Brain_Hypothalamus_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Colon_Transverse_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,Brain_Caudate_basal_ganglia_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,Nerve_Tibial_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Hippocampus_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Colon_Sigmoid_GTExFC,Ovary_GTExFC,Stomach_GTExFC,Lung_GTExFC,Artery_Coronary_GTExFC,Brain_Putamen_basal_ganglia_GTExFC,BPlabel_encoded
103,17.0,295.69785,-0.3979,0.0,0.0,0.00948479,0.191225,0.826392613,0.0,0.957427108,0.11190837599999999,3.9271805272805105e-13,1.6697435,0.592445,8.831987199999997,-1.2929050599999998,-1.2033343699999997,0.56,-1.66749728,-0.3822485399999999,-0.18035444,-2.0255463599999968,-0.4490427699999999,-0.7465955599999998,-0.1771671200000001,-2.3287067100000014,-0.8652569199999999,-0.3176353700000001,0.10412947,0.07161944999999997,0.21172644,0.04058772999999997,-1.5951464,0.6876088700000001,-2.3862286800000003,-3.0931602700000016,-1.8904528400000005,-0.9387304299999996,-0.81187357,0.8053668100000002,-0.2846676500000001,1
104,606.0,8.73654,0.4083,1.30152,0.572294,1.95006,14.5682,0.0,0.0,0.957427108,0.30910086600000003,0.0350306078051602,3.92083295,1.386835,8.46485,-5.16217,1.165507,-0.69,2.631677,0.60359,-0.539329,-0.65978,0.410855,1.463754,-0.33373200000000003,0.36328699999999997,-0.42767200000000005,1.497806,-0.8592110000000001,-0.6648229999999999,-0.303501,0.954902,0.795142,0.531662,-1.0415219999999998,1.297834,2.686582,0.380054,1.059282,-0.591849,-6.6438559999999995,2
105,2317.0,141.56503,-0.7345,0.0,0.0102511,71.5396,0.105563,0.0,0.0,0.0,0.11190837599999999,3.28540807222054e-10,2.89366853,-1.177008,6.340380000000001,0.12489576000000005,-1.01971731,-0.6,-3.020109650000001,-0.21861714,-0.5615084500000002,-1.6198699999999988,-0.31062661,-0.02412148000000001,2.8444439999999998,-2.5617895,-1.4369218999999995,0.018815620000000085,1.51176,-0.16045021000000007,-0.2513282600000001,0.8181069600000005,-2.3979721,0.014286389999999963,-1.7863137600000003,-2.704875880000001,-3.2113964600000027,0.014810069999999991,1.7980099999999999,-0.8295946199999997,-0.8517796799999999,1
106,224.0,2760.21963,-0.324,0.0902374,2.52129,17.4681,0.9871030000000001,0.0,0.0,0.957427108,0.506795704,0.6723067310671291,1.96359409,1.397437,7.1103,2.948177,2.367092,-1.0477000000000007,1.14058,1.016834,1.4935829999999999,1.253588,1.199714,0.991508,1.975555,1.331192,0.7732100000000001,1.8524740000000002,1.848616,1.8446900000000002,1.304439,1.058942,1.042125,1.9740360000000001,0.8176140000000001,1.643843,0.944593,0.8231709999999999,1.092386,2.036873,4.3138510000000005,2
107,96.0,269.5604,-0.3323,23.7911,69.4841,332.028,33.6985,0.451842443,0.0,0.0,0.146139458,3.8968187506163296e-11,2.32162457,0.39718400000000004,5.96149,0.182789,-0.42418900000000004,-0.31,-1.023923,-0.10983,-0.379826,-0.16355799999999998,0.55206,0.311363,-0.30250900000000003,0.8393360000000001,0.7685109999999999,0.27424899999999997,0.077239,-0.082523,0.09120299999999999,0.325818,-1.208284,1.415915,-0.144926,-1.650541,-0.68478,0.174949,-0.375365,-0.42945,-0.161967,3
108,212.0,378.83872,0.3776,0.0,0.0651891,13.2527,0.0750059,0.0,0.0,0.0,0.11190837599999999,2.5376860114842097e-10,3.8669160000000002,-6.6438559999999995,8.175007699999998,-0.3378852299999998,1.0572,0.71,-2.8718297300000013,-0.7522085399999999,-1.94011192,-1.96767002,-0.6234395499999998,1.453106,0.989182,-1.7787741300000002,-2.9367948600000013,-0.77880424,1.0823399999999999,-1.4493522599999995,-0.10592252999999996,-3.2529084200000025,-1.7556118899999993,-0.8885211400000003,-2.995438790000001,-2.5954397300000007,-3.048354790000003,0.800651,-3.172733,-0.9341574,-2.439296070000001,1
109,282.0,21.66294,-0.28300000000000003,8.018369999999999,22.3868,7.430439999999999,125.666,0.0,0.0,0.0,0.17792584,1.84813920683629e-05,4.240679925699999,0.24784299999999998,6.927810000000001,0.107895,-0.350877,-0.29,0.140747,0.097662,0.143353,0.13634300000000002,0.27634899999999996,0.093473,-0.159856,0.399353,0.182909,0.168244,-0.141425,0.23171,0.109867,0.13683900000000002,0.29626199999999997,0.140543,0.171431,-0.20699299999999998,0.36411,0.07348400000000001,0.103171,0.258128,0.119006,2
110,109.0,637.88987,0.3188,0.06582489999999999,0.163501,23.5694,0.659191,0.0,0.0,0.651169479,0.390099078,2.5416092230511502e-06,12.63081829,-0.28444,7.5006,-6.6438559999999995,-2.175079,-0.01,1.2742870000000002,0.8508319999999999,0.814529,-0.526529,-2.676838,0.657492,0.533192,1.2262030000000002,-2.216272,0.9209780000000001,0.8232200000000001,-1.1349280000000002,1.075032,-0.876634,-3.934101,1.1440000000000001,-1.030234,0.8918,-0.681184,-1.123052,-0.354482,0.848719,-0.44602200000000003,2
111,1.0,77.4528,0.126131,12.4543,15.3997,37.0926,28.5401,0.8876880629999999,0.0,0.0,0.591572225,0.168276873038356,1.99992492,-0.10818,8.80361,-1.2791299999999999,0.136376,-0.1,0.297675,-0.089613,0.125859,2.419946,0.12253199999999999,-0.134251,0.550032,0.025362,-0.789694,0.115473,0.235521,-0.439646,0.076775,-0.385079,1.254515,0.656977,0.66383,-0.148652,0.540423,1.181465,0.49351300000000003,0.608991,-0.11769600000000001,2
116,30.0,1608.7376800000002,-0.4341,7.79902,12.9306,7.68865,111.665,0.0,0.0,0.0,0.824708164,0.9999889617572092,4.62746682,-0.22310300000000002,8.69533,0.46629499999999996,0.29802,-3.18,0.19705599999999998,0.43281899999999995,-0.571829,1.502838,0.584397,0.334907,0.078556,0.398362,-0.21098499999999998,0.404068,0.08427,0.398923,0.06508,0.23060300000000003,0.30583,0.375364,0.259494,0.649324,0.5543640000000001,0.172933,0.233975,0.158725,0.415628,3
117,672.0,499.50349000000006,-0.7297,0.026551299999999996,0.8533879999999999,0.191411,110.288,0.0,0.0,0.0,0.146139458,0.0001364929585991,8.91291128,-0.512799,1.77023,2.504432,0.796623,-0.77,-1.096725,-1.8218459999999999,0.943332,-1.483414,1.44946,1.060052,-6.6438559999999995,1.074157,-1.860065,3.2261189999999997,2.454666,-0.75615,-0.841774,0.6894710000000001,-6.6438559999999995,-6.6438559999999995,1.008785,1.204071,1.025626,0.8465459999999999,-0.6688189999999999,-1.328624,-1.236494,2
122,19.0,2847.71785,0.498,7.606839999999999,10.9969,5.06819,7.058660000000001,0.0,0.0,0.615881762,0.708682775,8.32742943473465e-10,1.98608503,0.099582,6.46206,0.200568,0.211346,-0.72,0.183121,-0.351583,0.16030899999999998,0.183997,0.19721,0.206156,0.165714,0.142165,0.214979,0.180802,0.203035,0.099726,0.140994,0.185824,0.125305,0.100826,0.215702,0.18444000000000002,0.16051700000000002,0.238806,0.144464,-0.258667,-1.117257,3
123,14.0,250.99535,-0.7151,6.72923,10.61,9.397839999999999,10.3093,0.0,0.0,0.0,0.743839204,0.0621098709716946,10.79296239,-0.11985799999999999,9.63588,-0.113515,0.196154,-0.6,0.61785,-2.4893330000000002,-0.226652,-2.3379220000000003,0.183307,0.307767,-0.039086,0.23956799999999998,0.312253,1.033123,-0.080109,0.260381,-0.10450599999999999,-0.23100199999999999,0.364576,0.27496,-1.286,0.290925,0.34529299999999996,-0.096618,-0.20463499999999998,0.611386,0.26848299999999997,2
124,4.0,6533.998610000001,-0.2812,10.9966,12.7549,6.21866,7.54731,0.0,0.0,0.0,0.167412758,9.99009541070118e-18,9.82593735,-0.322275,10.0347,-0.281181,-0.48788100000000006,1.08,0.349512,-0.336621,-0.5435270000000001,-0.5249149999999999,-0.46242,-0.49104200000000003,-0.571538,-0.6178939999999999,-0.81882,-0.474731,-0.485138,-0.314025,-0.327417,-0.442863,-0.580176,-0.749891,-0.597912,-0.326114,-0.24998099999999998,-0.475709,-0.489325,-0.40422600000000003,-0.5337649999999999,3
126,257.0,148.46268999999998,-0.4592,0.598896,0.563924,3.52714,2.73794,0.514240382,0.0,0.0,0.762403488,0.9871670213257359,11.79347495,0.188398,7.2382,-1.1963270000000001,-0.336622,0.24,-0.395369,-0.334975,-0.6242479999999999,-0.555218,-6.6438559999999995,-0.7342069999999999,0.291585,0.292245,0.5019,4.652547,0.46938,0.20316700000000001,-0.140537,-0.398971,0.5055609999999999,0.325461,-0.36093600000000003,0.247554,1.8508689999999999,-0.9683129999999999,-0.27523800000000004,-0.253602,0.752637,2
127,108.0,15.970479999999998,0.1941,1.4056799999999998,0.438569,0.06452909999999999,0.45351899999999995,0.513919247,0.0,0.0,0.824708164,0.9366112099745301,0.0,-0.381363,3.15805,1.041336,-6.6438559999999995,-0.56,0.41516899999999995,0.7529399999999999,0.407776,-0.920059,-1.6571669999999998,0.824736,-0.351935,-0.76207,1.257377,-0.19660999999999998,-0.807433,-0.399385,0.300158,-2.9650939999999997,0.208546,-0.592661,0.937059,-6.6438559999999995,0.815399,1.203227,1.142315,0.8588889999999999,-0.5111680000000001,2
128,108.0,1350.01732,0.4863,0.030299700000000002,0.037074,599.629,1.3894799999999998,0.494209116,0.0,0.0,0.6347865460000001,0.9599431877686609,7.86340488,-0.412163,9.86123,0.58033,-6.6438559999999995,-0.71,-0.969757,-0.843304,1.7091619999999998,-1.359306,-0.674461,-0.69071,-0.05436001000000002,-1.168736,-6.6438559999999995,-5.042806,0.02337726,-0.644199,1.1392440000000001,0.523809,-0.987408,-0.5701189999999999,1.330424,-1.730784,1.410892,1.232772,0.932243,-0.952449,-0.985166,2
129,786.0,915.46367,0.3217,3.29719,9.51779,1.01714,11.0507,0.47559924200000003,0.0,0.957427108,0.836875796,1.0,6.45844108,0.136208,9.56744,-0.217904,0.296904,-2.81,-0.58544,-1.113092,0.370824,0.646536,-0.121982,0.312818,0.24517399999999998,0.28676,0.192436,0.179344,0.361072,-0.665776,-0.10761,-0.24725,-0.46126000000000006,0.829657,-0.728969,0.269964,0.136216,0.474445,-0.436874,-0.177215,0.183383,3
130,71.0,107.00426999999999,-0.5613,3.45149,15.9373,14.0175,8.67099,0.46519266200000003,0.0,0.0,0.705665529,2.77390387287312e-05,6.70564693,-0.77344,10.8685,0.140754,-0.22294499999999998,-0.92,-1.049944,-0.47303199999999995,-0.22075300000000003,-0.8655129999999999,-0.934953,-0.255355,-0.272061,0.258488,-2.807584,-0.76579,-0.223438,-1.9613369999999999,-0.196642,-0.177697,0.25909699999999997,0.508631,0.773848,-0.6355430000000001,-0.8972180000000001,-0.27286,-0.316895,-0.294705,-0.43884700000000004,2
131,20.0,265.4958,0.2923,0.00904264,0.0,0.0,0.0450065,0.0,0.0,0.0,0.69255507,4.31893230685642e-05,2.89203741,-0.78601685,7.40216,4.463436,3.7246870000000003,-0.03,-1.7786310399999998,0.301579,-0.553199,-2.3819990700000004,-0.9080178499999998,-0.787168,0.28888578,-2.162375789999999,4.533915,1.336073,-1.3809705900000002,-0.454175,-0.955926,-0.06714380000000003,-0.762488,-0.295919,-3.1739501800000016,1.9337060000000001,-1.4112859299999996,-1.797278,-1.1737195500000004,2.053355,-1.4087516400000004,2
132,24.0,7073.32393,-0.4374,5.85124,2.65783,0.160288,130.662,0.0,0.0,0.0,0.394304127,1.6770876188147e-08,1.95677062,0.08459900000000001,8.344757200000004,0.732955,-0.8221350000000001,0.55,0.597264,0.459246,-0.545916,-6.6438559999999995,-0.802898,-0.9413940000000001,1.160963,0.47765100000000005,1.215331,0.8788309999999999,0.4076,-0.508097,0.387073,-1.0099690000000001,-6.6438559999999995,0.9279139999999999,2.2755240000000003,-0.330889,1.070654,-0.809208,0.18304600000000001,0.361575,-0.6769729999999999,3
133,10.0,70.2485,0.3287,21.7927,27.0762,9.67615,78.0878,0.0,0.0,0.0,0.715512335,0.600789667366506,1.12427871,-0.334271,10.2981,-0.21356999999999998,-0.175123,-0.58,0.043945,-0.160461,0.086588,-0.362458,-0.159401,0.256367,-0.093877,0.31907199999999997,0.169122,-0.684797,-0.051628999999999994,-0.095348,-0.076325,-0.17389000000000002,0.277702,0.16375399999999998,0.22499,-0.152532,-0.151854,0.17445,-0.08314500000000001,0.168846,0.31159899999999996,2
135,14.0,6512.7976100000005,0.5589999999999999,0.5183909999999999,0.71503,0.138761,1.04572,0.0,0.0,0.0,0.27013588,3.07460719768204e-07,1.99960351,0.345285,7.06585,-6.6438559999999995,-6.6438559999999995,2.67,-6.6438559999999995,0.5449649999999999,-0.9966809999999999,0.8924850000000001,0.824365,0.5894520000000001,-0.42942700000000006,-6.6438559999999995,2.4283240000000004,-0.633839,-1.179276,-0.8797299999999999,0.7224689999999999,-0.523963,2.798741,-1.079579,-6.6438559999999995,-0.279369,-0.957195,-6.6438559999999995,-0.5786819999999999,-0.9636600000000001,-2.008356,3
136,208.0,163.76466000000002,-0.4833,11.8546,24.7888,13.1615,7.7500800000000005,0.0,0.0,0.0,0.5914551020000001,0.999999985029909,0.0,-0.125252,6.06617,-0.10541700000000001,0.48286,-0.63,0.23315100000000002,-0.655388,-0.24816,0.528179,0.601969,-0.28480700000000003,0.05143,-0.13664300000000001,-0.239101,-0.854991,0.12406700000000001,-0.287671,0.127528,-0.075549,0.122752,-1.595461,-0.24131100000000003,0.099349,0.380077,-0.142341,0.09411,0.12445999999999999,0.337156,3
137,43.0,25.82937,-0.2862,66.1262,57.8828,10.5596,11.333,0.0,0.0,0.0,0.824708164,0.9253342619817729,1.61745951,0.204281,15.4676,0.8340139999999999,-1.9453330000000002,-0.69,-0.22174699999999997,-0.48618100000000003,-0.528125,-2.945157,-0.314477,-0.7091149999999999,0.080176,0.929433,-2.214994,0.7033149999999999,0.07787000000000001,0.554286,0.31857800000000003,0.313994,-0.8403,0.42846899999999993,-1.7531259999999997,-0.199575,-0.394841,-1.276745,0.10494400000000001,1.3354,0.7431939999999999,3
138,17.0,1711.71278,0.2703,1.57475,63.8635,0.269963,4.87823,0.416240159,0.0,0.0,0.5276383931499999,0.2610748721916786,3.74225736,0.312136,7.485010000000001,-0.200163,-1.300165,-0.015999239000000026,-0.393968,-6.6438559999999995,-0.639352,0.731561,4.404618,-0.7076939999999999,0.46062600000000004,0.695979,2.02153,0.545531,-0.092737,-0.44663800000000003,0.237675,0.24728000000000003,0.795428,0.443592,-1.325297,-0.413783,1.743327,-0.8979209999999999,-0.26193099999999997,0.365479,0.263819,3
139,81.0,98.07425,0.2472,3.88467,4.19656,1.44702,2.5213900000000002,0.0,0.0,0.0,0.38356629,0.0113445756239307,2.19615612,-0.167837,7.282039999999999,-0.184829,0.156257,-0.29,0.20816500000000002,-0.37780199999999997,-0.32055300000000003,-0.355335,-0.636153,0.19832,-0.217996,-0.452557,-0.293109,-0.344762,0.05329299999999999,-0.338256,-0.145816,-0.486422,-0.302388,-0.339387,0.312237,0.081481,0.089651,-0.049975,0.344315,0.10343499999999999,-0.34225300000000003,2
140,61.0,1567.59549,-0.8276,5.9835199999999995,37.8225,4.16766,23.8362,0.0,0.0,0.0,0.630912066,0.999969901472702,8.84810219,-0.062428,9.189169999999999,0.186814,-0.343483,-0.43,0.679653,0.22788000000000003,0.30669,0.32974499999999995,0.299118,-0.356677,-0.076002,0.289023,0.44263,0.356684,-0.113005,0.264337,0.09419,0.424624,0.39772199999999996,0.241721,-0.180085,-0.20629,-0.9665239999999999,0.576555,0.076086,0.238848,0.346252,2
141,184.0,2249.29606,-0.235,3.70015,5.63725,0.621733,6.18994,0.5646668979999999,0.0,0.0,0.836875796,0.9797620898547541,2.75424746,0.155358,5.0423,-0.233329,0.8616229999999999,-0.42,0.333038,1.539152,-1.802988,-1.127235,0.24567600000000003,0.371095,-0.730106,-1.257092,-6.6438559999999995,1.28885,-0.592827,0.937575,0.26765700000000003,0.23702199999999998,1.463285,-3.494151,0.795855,0.526475,-0.414192,-0.6662359999999999,-0.34362600000000004,0.8915,1.05799,2
143,147.0,9.29304,0.2265,0.0397547,0.190075,0.9820200000000001,0.9028579999999999,0.0,0.0,0.0,0.7484053970000001,0.204306172514215,2.80882657,-0.258067,10.6059,0.146002,0.80855,-0.36,0.5070439999999999,0.656927,0.479047,0.256035,-0.495754,0.41905,-0.493569,0.545315,-0.310872,0.582548,-0.708893,-0.51946,-0.488229,0.622362,-0.213367,0.321743,0.533333,-0.56129,-0.766152,-0.513152,-0.717698,-0.748268,-0.457737,2
145,26.0,58.06389,0.5164,0.0,0.0,8.26487,0.129494,0.0,0.0,0.609459847,0.295108467,0.0860071410894876,3.85244898,-6.6438559999999995,7.740402849999998,-0.8789843799999999,-1.9454658700000016,-0.38,-2.1656152899999985,0.004381040000000014,-1.833437139999999,-1.4516792099999998,0.922319,-1.01550911,-0.10219076,-2.239321360000001,-1.6190174000000002,-0.7098686899999999,-0.31350113,-0.75909298,0.06426557999999996,-2.850858930000001,-2.0747917699999987,0.27517942999999995,-2.4257499800000004,-2.82426184,-3.0991199300000023,-1.0755295900000008,-1.2767329999999997,-0.73090254,-0.48239292,2
146,247.0,415.38531,-0.4044,0.0,0.0,0.0,0.84196,0.0,0.0,0.0,0.123297259,0.16283934543459602,4.95013216,-0.5642199999999999,9.11632,-1.1314978400000002,-1.25831774,0.53,-1.3994504200000002,0.25290033,0.0386412,-1.37468552,-0.2469819100000001,-0.6278978800000002,0.16126510999999988,-2.02356314,-0.6169835300000002,-0.18965192000000006,0.3319551900000001,0.3628765100000001,0.18057789,0.2583563499999999,-0.8450708600000002,0.50638022,-0.6533010100000002,-2.30437046,-0.7198254900000002,-0.88142495,-0.4798398499999997,1.3597634700000003,0.14090708000000013,2
147,17.0,1766.0938600000002,-0.1996,0.0931877,8.752239999999999,0.321825,0.5040479999999999,0.0,0.0,0.0,0.238498077,2.5408335570195e-22,1.98266541,-0.813887,9.574580000000001,-0.6973060000000001,-0.130099,0.69,-0.554271,0.792694,-0.488083,-1.166507,0.493767,-0.428249,0.755662,-3.6604949999999996,0.685126,-0.9002969999999999,0.648935,-0.6272810000000001,0.7660239999999999,-1.4097309999999998,-0.853651,-0.631371,1.553899,0.371,0.518235,0.57221,-0.32637,-2.822717,-0.46377399999999996,2
149,29.0,290.01884,0.2409,263.945,423.827,56.1306,118.22200000000001,0.0,0.0,0.957427108,0.7039938570000001,0.9995400816303,5.98324176,0.11195899999999999,8.04791,0.31703000000000003,0.314394,-0.02,-0.46955399999999997,0.175401,0.26569899999999996,-0.15632100000000002,0.18158,0.30604699999999996,0.101216,-0.322342,-0.370214,-0.07739299999999999,-0.071065,0.452603,0.071537,0.257702,0.145331,-0.134949,-0.10574000000000001,-0.336294,-0.296858,0.08265700000000001,-0.164221,0.13096,-0.132051,2
151,1.0,114.40031,0.08007600000000004,0.298626,0.686156,0.07364730000000001,0.5954510000000001,0.0,0.0,0.0,0.458951801,0.0209357972702136,1.97547522,-0.867827,5.55895,0.324083,-6.6438559999999995,0.06,0.372839,2.574386,1.038356,-0.491856,-0.68594,-3.274398,-0.5148159999999999,-2.2760029999999998,-1.341933,-1.395303,-0.768563,2.4741779999999998,-0.844303,-0.881633,-0.460566,1.08154,-1.256977,-5.241643,1.24807,-6.6438559999999995,-1.706013,1.41714,-1.8661919999999999,2
152,297.0,41.837990000000005,-0.8064,0.0025393,0.0240421,0.0164392,0.631728,0.0,0.0,0.0,0.778094649,0.9999948957627858,10.67917885,0.535651,7.35371935,-1.177649,-6.6438559999999995,-2.41,-0.69801972,-0.192525,-0.812796,0.201467,0.393333,-0.7965863800000001,-0.11765317999999995,-0.459529,-2.7520729999999998,-0.673067,-0.6130225399999998,0.637759,-0.57867,-0.710548,-0.211869,0.537567,0.314301,-3.354731720000002,-0.4572625499999999,-0.33634815999999995,-0.7050924300000002,0.4682362199999999,0.229861,2
154,467.0,199.89032,0.3888,1.81992,6.88495,1.4871299999999998,0.803821,0.3421900808000001,0.0,0.11722117279000002,0.593201816,1.41368686812155e-06,5.23490994,-1.056082,7.2373,-0.199451,-1.189386,-1.0,-6.6438559999999995,0.525571,0.187953,-0.486432,1.984248,-0.375682,-0.6815479999999999,0.425174,0.44646,-1.925776,0.7766930000000001,0.29007,0.25633,-0.340789,1.065281,-0.611059,1.2347139999999999,-0.131735,-1.610375,0.391014,0.15694,0.298178,0.54714,1
155,155.0,41.67691,0.4123,3.7752199999999996,7.31625,2.82645,2.7873200000000002,0.21968350074999995,0.0,0.00615881762,0.636561334,0.0009166338528935,4.3530209778,0.450478,5.22532,-0.173603,1.189789,-0.56,-1.148593,-0.09684,-0.07660700000000001,-0.230804,0.273011,0.5453640000000001,0.271271,0.43819300000000005,0.691859,0.133198,-0.2884,0.10624700000000001,-0.15513,-0.36868,0.394594,-0.646415,0.25293699999999997,0.340233,0.41438,-0.398438,-0.30801100000000003,-0.20631599999999997,-0.569326,1
159,49.0,796.87118,0.2219,0.614463,5.4701900000000006,3.24452,1.55111,0.0,0.0,0.0,0.146511853,8.496970031078101e-07,12.72102078,0.413555,6.3529,0.218075,-0.250609,0.08,-0.240891,0.282667,-0.41211899999999996,0.261193,-0.221546,0.1969,-0.15958599999999998,-0.26927,0.567539,0.9067,-0.21850999999999998,0.44986400000000004,-0.200707,-0.160329,0.41234499999999996,0.328409,0.25746399999999997,-0.244719,-0.198697,-0.259403,-0.168704,-0.347885,0.23637199999999997,1
160,10.0,16291.104180000002,0.2636,225.68599999999998,995.413,467.87199999999996,392.79400000000004,0.0,0.0,0.869202136,0.328141659,0.0026646346368559997,10.54543118,-0.725268,4.41408,0.471974,0.658414,8.95,0.387473,0.61595,0.375052,0.474656,0.44787899999999997,0.30036399999999996,0.381351,0.36896100000000004,0.662651,0.334003,0.35576199999999997,0.5345340000000001,0.27423000000000003,0.274064,0.7955300000000001,0.5529890000000001,0.5481600000000001,0.357799,-0.581987,0.298041,0.273802,0.35184,0.484354,2
161,75.0,16622.23863,0.2096,1.7274,10.221,1.90703,2.00496,0.0,0.0,0.0,0.186891869,0.166625329932453,12.35448238,-0.9691629999999999,7.634007599999998,-0.9367709999999999,-0.783656,5.11,-1.0668030000000002,-1.040168,-0.957208,-0.9347129999999999,1.384499,-1.018157,-1.33228,-1.209156,-1.119414,-1.1065399999999999,-1.2122870000000001,-1.0067030000000001,-0.9478790000000001,-1.000724,-1.1187209999999999,-1.547927,0.8103229999999999,-1.1527319999999999,-0.937683,-1.241584,-1.422531,-1.0514270000000001,-0.9321139999999999,2
162,194.0,116.32725,0.4063,49.4791,208.273,44.6309,43.6598,0.0,0.0,0.0,0.356269389,0.700164889675938,14.48467393,0.255432,7.6369172500000015,-0.311421,-1.25647,0.3,-0.347873,1.102911,0.95757,0.79404,0.70805,0.183751,-0.163716,0.672387,0.316288,0.987979,0.23637199999999997,0.782821,-0.27839400000000003,0.5257569999999999,0.575699,-1.169032,-0.9156709999999999,0.308103,0.9468290000000001,-1.340778,0.20325,-0.636525,0.5210229999999999,2
164,286.0,91.19341999999999,0.5011,0.44814,1.9650599999999998,0.06285489999999999,0.9539549999999999,0.0,0.0,0.0,0.19659511699999999,0.0015611678712012,3.93670914,-0.9171889999999999,8.60215,0.711654,-1.0449110000000001,0.37,-0.893123,0.25824600000000003,0.275836,-2.397918,-0.44095500000000004,0.304214,-0.257949,0.5082770000000001,-2.4678310000000003,-0.235051,-0.45470600000000005,-2.585636,0.185371,-0.258227,1.924335,-0.832838,0.533576,1.11693,-3.503285,-0.282463,-0.63955,0.253644,-0.374138,2
165,311.0,1907.06868,-0.3337,32.0422,37.8057,119.11399999999999,42.5554,0.0,0.0,0.0,0.6207679310499999,0.3970112607124334,21.50009141,-0.496501,11.167,0.836191,-0.601296,-1.1606999999999996,-6.6438559999999995,-6.6438559999999995,0.445263,-0.7112310000000001,-2.194954,-0.9705229999999999,0.440561,0.290153,-6.6438559999999995,0.74937,0.805154,2.945462,0.711886,-0.893812,-6.6438559999999995,-5.107036,0.964952,-1.771737,-1.60267,-1.265626,0.287471,-0.707572,0.9558530000000001,2
166,2063.0,2435.22546,0.3317,2.62406,1.6218,0.71549,164.327,0.0,0.0,0.0,0.39679274,2.19040919542089e-06,6.86005273,-0.045299,11.1979,0.345368,-0.374311,-0.11,-0.265532,-0.528045,-0.624339,-0.17973699999999998,-0.343413,0.264681,-0.9315629999999999,0.201488,-6.6438559999999995,-0.418023,0.213063,-0.277483,-0.08845599999999999,-0.20361400000000002,0.663497,-0.41913199999999995,-1.9772599999999998,-0.943586,1.128892,-0.255175,-0.34159,-0.221554,-0.21882,2
167,43.0,307.12317,0.4035,43.8031,33.0087,17.3389,92.3215,0.0,0.0,0.0,0.852899194,0.9999582257138481,2.97639148,0.160549,8.49145,0.134077,0.35964,-0.15,0.149149,0.16708599999999998,0.26475,0.104744,0.20709299999999997,0.134051,-0.23918499999999998,0.15848800000000002,-0.651384,0.250138,-0.315605,0.195008,0.192742,-0.171494,0.11183199999999999,0.26176,-0.15925999999999998,0.204043,0.12968,0.095485,-0.261782,-0.454079,0.131237,1
168,227.0,120.59948999999999,0.5009,0.015019399999999999,0.0293841,0.0,0.648295,0.0,0.0,0.0,0.49458882200000004,0.8130064245675609,2.91372116,0.330262,7.28895,-0.672095,-0.32312399999999997,-0.54,-1.739775,0.967899,-0.842168,-1.896496,-0.44888,-0.841615,0.19007830999999992,-0.321287,-3.418621,1.008509,0.02825608999999995,-0.8799170000000001,1.055191,-1.1780760000000001,-1.329015,2.705952,-1.015519,0.7070270000000001,-1.3692280000000001,-0.6138637299999999,-1.145852,0.12401546999999988,-0.43399799999999994,2
169,109.0,168.09506000000002,0.4371,0.014431799999999998,0.0253718,0.0171578,0.071949,0.0,0.0,0.0,0.72905165,0.6487875127590239,5.91668299,0.585867,7.26075,0.430522,-2.21097,-0.05,-2.243689189999999,0.470894,0.661552,0.9052629999999999,-0.9913360000000001,-0.23244499999999998,0.6427689999999999,0.6905939999999999,-1.2632253000000002,1.834239,-1.581861,-1.4727750899999998,-1.000921,-0.40803871,-6.6438559999999995,0.19999260000000002,2.901421,0.979773,-1.9369467499999995,-0.2523253299999999,-0.7798154699999996,0.933732,-6.6438559999999995,2
170,178.0,40.46933,0.5471,442.793,100.713,184.72299999999998,8.38843,0.0,0.0,0.0,0.6853213909999999,0.376558105362484,4.60912048,0.200106,7.620369999999999,0.166174,0.20444600000000002,-0.38,-0.188528,1.223436,0.171999,0.5939770000000001,0.236578,-0.111478,-0.468179,-0.6778310000000001,-0.19648,-0.213734,-0.41135600000000005,0.348846,-0.28696,-0.21884099999999998,-0.291953,-0.128411,0.511131,0.16434,-0.363097,0.33781100000000003,-0.22714299999999998,-0.574926,0.34283600000000003,2
