,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,Minor Salivary Gland_GTExTPM,Lung_GTExTPM,Liver_GTExTPM,Kidney - Medulla_GTExTPM,Fallopian Tube_GTExTPM,Heart - Left Ventricle_GTExTPM,Heart - Atrial Appendage_GTExTPM,Nerve - Tibial_GTExTPM,Esophagus - Muscularis_GTExTPM,Kidney - Cortex_GTExTPM,Ovary_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,Pituitary_GTExTPM,Prostate_GTExTPM,Esophagus - Mucosa_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Testis_GTExTPM,Thyroid_GTExTPM,Uterus_GTExTPM,Vagina_GTExTPM,Whole Blood_GTExTPM,Pancreas_GTExTPM,Stomach_GTExTPM,Colon - Sigmoid_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,Artery - Aorta_GTExTPM,Artery - Coronary_GTExTPM,Artery - Tibial_GTExTPM,Bladder_GTExTPM,Brain - Amygdala_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,Colon - Transverse_GTExTPM,Brain - Cortex_GTExTPM,Brain - Hypothalamus_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,Brain - Substantia nigra_GTExTPM,Breast - Mammary Tissue_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cervix - Ectocervix_GTExTPM,Adipose - Subcutaneous_GTExTPM,mousescore_Exomiser,fishscore_Exomiser,humanscore_Exomiser,HIPred,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,RVIS_Score,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Colon_Transverse_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,Nerve_Tibial_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Ovary_GTExFC,Stomach_GTExFC,Artery_Coronary_GTExFC,Brain_Putamen_basal_ganglia_GTExFC
56,14.0,2261.17843,0.16485999999999998,1.1717600000000001,0.0434151,0.386775,0.23561700000000002,0.8729459999999999,0.0856405,0.270611,0.0845321,0.101613,0.45227700000000004,0.493183,1.20793,1.27155,0.394834,0.11513,0.125046,0.793846,0.589497,0.178633,0.606927,0.00476276,0.0558073,0.15675799999999998,0.271805,0.324943,2.65236,0.6594810000000001,2.25069,1.40505,0.9318209999999999,1.4332200000000002,0.055012,0.172556,1.0797,1.4047399999999999,0.236083,0.368938,0.213075,2.01478,0.056441899999999996,0.168781,0.145097,0.0,0.0,0.0,0.7969835999999999,9.78859286,0.740153,8.18608,-0.331336,0.44,1.324891,-1.414418,-2.467515,1.368685,-0.464901,0.263623,0.249271,-0.25669000000000003,0.701987,0.88569,-6.6438559999999995,2.302165,-2.231965,1.946759,0.08291256999999988
57,109.0,95.45994,1.16585,1.1748,0.24766300000000002,3.79955,3.06616,0.313313,0.28316399999999997,19.1252,8.62984,1.9621,9.87182,0.537607,2.19466,13.6659,0.155397,0.0890956,0.810732,3.50066,0.957491,1.52836,0.511275,0.00948279,0.48886599999999997,2.64153,1.39365,0.604164,11.1096,2.9634400000000003,3.12768,0.302676,7.32468,7.514689999999999,9.07071,0.745082,6.708010000000001,3.83216,2.43604,3.6431400000000003,0.496565,1.01722,0.00961728,1.1523,0.7665350000000001,0.0,0.0,0.0,0.852899194,5.90929868,-0.202963,7.487419999999999,0.5067189999999999,-0.76,0.192904,0.177796,-6.6438559999999995,-0.520185,0.287248,0.433674,0.10926500000000001,-0.101565,-1.1398110000000001,-0.34970300000000004,1.040278,0.864037,-0.264899,-6.6438559999999995,-0.139993
58,309.0,105.00582,13.7827,10.2728,4.50011,6.60553,7.427989999999999,2.8985,4.6662099999999995,10.8114,4.12331,5.35229,5.9258,7.5374,8.320839999999999,3.95539,14.3043,9.8171,11.1339,4.750430000000001,10.4618,5.735930000000001,7.5768,4.54592,2.25972,7.54205,5.07279,8.65281,6.06055,8.66947,7.24742,6.55438,3.7878300000000005,3.5170800000000004,4.86161,6.1906,4.1479,5.63946,17.19,6.139880000000001,7.57608,21.1075,15.8767,5.84502,9.95496,0.494209116,0.0,0.0,0.45162212799999996,1.99950007,0.678423,7.97042,0.38313,0.08,0.30929,0.625174,0.62613,0.49717100000000003,0.5951029999999999,0.42858,0.391519,0.713915,0.652726,0.320254,0.401457,0.780775,0.789604,0.412224,0.408895
59,49.0,1014.6308214000003,41.58269400000001,65.19507599999999,22.547565769999995,39.644312,89.44841100000004,52.12871200000002,54.241419999999984,89.25156700000004,71.96976699999998,32.25577400000002,94.63635600000003,44.40194099999997,54.80317999999999,64.04706400000002,45.854569999999974,47.35676900000002,51.56555799999999,56.35704030000001,57.819669,78.39699299999997,68.84804899999997,22.70553543,17.48689279999999,37.359195999999976,81.76201599999997,54.02126200000002,167.54206200000004,141.37030100000004,165.62173400000006,73.39316299999997,19.170552999999998,20.55454200000001,22.542308,54.00360699999998,24.98457900000001,26.28299699999999,33.23911300000002,25.512045,46.210143000000016,74.89563820000002,55.05383307999998,78.56626999999999,52.046226000000004,0.02330295273,0.0,0.07612718691999999,0.17792584,4.089382334399998,0.02916578,9.46396,-0.06885439,0.41,-0.06477682999999995,0.07518322999999999,-0.04294830999999998,0.13451698999999995,-0.10738301,-0.06503483999999997,-0.006432179999999987,0.01481019,-0.011870939999999993,0.05370711,-0.11598427000000006,-0.024016959999999997,-0.02086281,0.025482530000000003,-0.10687781000000003
60,202.0,382.66988210000017,42.02541400000001,63.97921299999998,22.637718499999995,38.52786999999999,83.074208,55.24366900000002,54.19555299999999,85.58562899999998,68.15997600000001,32.59803300000001,77.01939899999998,45.63123599999999,45.389664,62.014753000000006,46.00777899999999,48.42893800000002,48.72420600000001,53.096006500000016,55.454261,78.43180299999999,67.24306999999999,22.132229589999994,16.030971599999994,37.26632599999998,71.69200799999997,50.272511,171.22034800000006,143.49208200000004,168.1626240000001,70.04952599999997,19.199274999999997,20.464550000000006,22.51623200000001,51.40925999999998,24.812592000000013,25.3575,32.40856100000002,23.64497099999999,45.77777800000002,75.82875269999997,55.28615848999997,78.08794400000002,50.51015699999998,0.020488643800000005,0.0,0.0,0.6477960051799999,5.2018492771,0.06928392,8.115320799999994,-0.01121747,-0.17059923899999999,-0.015244699999999991,0.05134499000000003,-0.06213282999999994,0.09287095999999996,-0.07276907999999999,-0.030437870000000006,0.03624717,0.003407669999999996,0.017595050000000008,-0.00875319999999999,-0.15353576000000005,-0.062299370000000014,-0.01528603999999999,-0.021846769999999984,-0.14340670999999994
61,241.0,495.9888421999997,42.066139000000014,65.96917499999998,20.547217399999987,38.10246599999998,84.65029200000002,54.81567100000003,54.194345999999996,82.968514,68.06017100000001,31.729638,90.251711,44.29572799999996,46.63467699999999,62.114499,45.92758199999997,48.39284600000003,51.816071,53.0926583,55.474756000000006,78.66307399999998,68.53979499999997,23.7340498,15.9948186,36.09304899999998,72.85739299999996,54.221412,165.981505,140.5799930000001,165.61033400000014,73.11271699999998,19.188301,19.480091000000005,22.66679800000001,49.98759199999999,23.234244000000004,24.760168,33.21995700000002,24.316362999999992,45.75698300000003,75.84287369999997,57.78727082,79.79097,50.626675,0.0204886438,0.0,0.0,0.6433508612100001,5.201686155299999,0.06534193999999999,9.03825,-0.020042529999999968,-0.14309923900000002,-0.01066837,0.04854700000000002,-0.07042781999999997,0.07115754,-0.09988243,-0.040130260000000015,0.014842680000000004,0.0045993799999999975,0.010235390000000002,-0.013081399999999995,-0.09602133999999997,-0.00849317999999999,-0.0026075800000000017,-0.03142219,-0.10989613999999996
62,528.0,5.07717,0.0508212,0.029902299999999996,0.0,0.0415247,0.059361800000000006,0.0,0.0275618,0.0671924,0.0181018,0.0376693,0.103576,0.0,0.14941500000000002,0.0727083,0.0,5.1371199999999995,0.0210418,1.35608,0.149614,0.11186800000000001,0.0298861,0.015612899999999999,0.027951499999999997,0.0157684,0.188106,0.0416517,0.0504809,0.06292400000000001,0.0249501,0.0299426,3.1571700000000003,6.6077699999999995,9.07741,32.955,10.8575,0.44553999999999994,0.22295399999999999,0.33474699999999996,0.0223636,0.0248146,0.0,0.0,0.019161400000000002,0.0,0.0,0.0,0.8366215229999999,0.0,0.41888100000000006,9.43683,2.115381,-0.05,0.41518599999999994,0.39092,-0.678064,-1.626539,1.327652,-0.2445126100000001,-0.341544,-0.926989,-0.30649797999999995,0.43698000000000004,2.3958310000000003,1.407597,-1.2045606000000002,-0.496151,0.278406
63,22.0,257.23512,1.20866,7.05657,0.202653,2.70827,6.48269,10.652000000000001,11.0358,2.75645,24.9014,1.1799,1.9051900000000002,1.0681200000000002,8.294139999999999,9.499189999999999,1.6720400000000002,2.50428,4.35301,4.61596,1.96658,33.6386,4.68666,0.024933700000000003,0.447694,2.14296,44.4513,3.03199,23.0314,26.3302,23.2078,16.5567,2.27168,3.5242,2.55348,10.8344,6.15416,2.94056,1.11412,1.34552,2.89983,5.71098,0.031055400000000004,8.32418,3.9081900000000003,0.49943406700000004,0.0,0.0,0.693781972,6.87689431,0.271914,8.68547,0.30704000000000004,-2.09,-0.07785399999999999,0.352641,-0.246612,0.501587,-1.860728,0.351831,-0.522759,-0.125676,0.17585499999999998,-0.62274,1.8312439999999999,-1.001574,-1.230235,0.35482600000000003,-0.199018
64,662.0,728.73949,0.736759,8.74015,0.917359,0.988662,4.7984599999999995,0.0387712,0.5470189999999999,2.9013400000000003,0.215153,1.4056600000000001,0.589407,0.51385,11.1441,2.9683599999999997,0.284167,2.0415099999999997,2.75374,3.00258,4.21635,0.568029,0.190808,0.0988922,0.9605959999999999,0.449585,0.941293,0.11013800000000001,0.0931234,0.09540069999999999,0.0504717,0.41683400000000004,0.9144899999999999,1.5405200000000001,1.2031399999999999,1.2028,2.8613,1.52773,0.962374,0.921234,1.0801100000000001,0.0175695,0.730862,1.91078,0.0625685,0.49080455,0.0,0.9005028829999999,0.6933863159999999,3.74177141,-0.277248,4.48029,0.726884,-3.51,0.059744000000000005,0.138808,0.51022,-0.600486,0.159761,0.166799,0.139793,0.258776,-0.276997,-0.208296,0.624582,0.9297690000000001,0.8655299999999999,-3.391161,0.302131
65,64.0,590.52071,2.5991299999999997,33.241,0.339362,3.0218700000000003,3.49425,0.8429629999999999,8.652999999999999,2.1231,2.73541,3.2298400000000003,5.43879,2.9460599999999997,16.2288,4.713,0.722843,2.63021,2.1655900000000003,14.7574,4.54103,4.8367,2.36232,0.868236,1.32694,4.578530000000001,2.79403,2.0545299999999997,4.50673,2.13246,2.07822,1.69317,2.54225,4.95926,9.06452,2.19122,7.26203,15.2186,2.07196,5.67643,2.4397599999999997,0.189158,0.12676800000000002,3.88406,1.5018799999999999,0.512173321,0.0,0.0,0.622939706,1.90066426,-0.13580799999999998,4.41109,-0.6985520000000001,-0.55,-0.513075,0.381504,0.789084,-0.19513,-1.301027,-0.36603,0.437445,-0.31749,-0.32183,0.402269,0.5878800000000001,-0.301065,-0.170104,0.38219699999999995,0.07637999999999999
66,1.0,766.55161,1.70976,4.76715,2.14918,2.67937,13.9779,7.71557,8.75035,3.1621900000000003,40.2982,1.75555,17.3516,3.92423,23.9603,9.21872,3.01403,9.682889999999999,1.14454,1.93115,2.71435,13.5338,3.76991,0.09492189999999999,3.17266,2.20906,20.1911,2.09675,6.984139999999999,7.697019999999999,12.0643,21.1655,4.13319,11.0541,6.92082,9.25971,13.6439,7.80013,2.18361,2.6711,3.66738,2.61572,1.7634900000000002,13.3992,2.22506,0.5706635320000001,0.0,0.0,0.602114379,3.49140794,-0.812072,7.542884499999999,0.17788199999999998,-0.71,-0.095045,0.339584,0.177308,-0.570755,-0.220455,0.695892,0.127917,-0.319864,0.525699,0.07298500000000001,1.17985,-6.6438559999999995,0.743007,-1.123398,-0.287597
67,65.0,22.57919,1.86247,0.8389,0.036189599999999995,0.25261100000000003,0.5717439999999999,0.0576818,0.162043,1.0368899999999999,0.703623,0.529291,0.329518,1.9713200000000002,2.22282,1.7773400000000001,1.12463,0.326342,0.335235,3.7413300000000005,0.716492,0.513878,0.559293,0.056596900000000006,0.143204,0.44000600000000006,0.392394,0.33921,1.5526,0.787872,0.932342,1.94897,2.41066,4.87178,6.99794,0.22761199999999998,4.57834,2.75346,1.81005,1.8404599999999998,0.7131069999999999,0.06364700000000001,3.22076,0.514845,0.8682209999999999,0.0,0.0,0.0,0.638582647,3.8518008999999997,-0.165659,9.43416,0.17054,0.08,-0.177688,-0.487325,-0.250359,0.42618900000000004,0.186647,0.5434180000000001,-0.345882,-0.44436499999999995,0.340093,0.083467,-0.271073,-1.017026,0.8756450000000001,0.768493,-0.261527
68,1.0,1989.4713100000001,84.124,92.5443,15.3251,21.5652,96.1697,33.9618,41.1473,118.624,129.50799999999998,25.9261,110.64399999999999,114.119,68.3041,75.9026,42.0862,58.211000000000006,68.0965,46.0483,88.0148,111.699,86.2127,27.3057,29.7655,55.9637,119.43299999999999,80.7248,157.369,110.529,152.47899999999998,108.988,17.4183,22.0971,32.7445,62.2687,39.5717,24.8788,28.1,19.9156,92.2778,45.9828,16.9767,100.374,98.1085,0.0,0.0,0.0,0.519577324,3.55585587,-0.19200799999999998,7.94672,-0.24672,0.96,0.466783,-0.21683200000000002,-0.172432,0.148087,-0.107466,0.094104,0.135346,0.089155,-0.092177,0.21044200000000002,-0.20144,-0.33126700000000003,-0.54879,-1.091373,0.142097
69,460.0,105.54791999999999,5.73781,7.821219999999999,4.98674,7.1364600000000005,9.042,0.909984,1.64952,11.0732,16.2152,12.6954,6.14187,5.8802900000000005,8.30294,10.0917,4.93198,35.1521,12.2883,6.77435,6.05417,7.47858,7.74592,5.84322,3.7584800000000005,5.69116,6.31654,6.651739999999999,3.3833900000000003,5.22889,2.4056900000000003,5.599480000000001,2.4556400000000003,2.0873,1.73235,38.3833,2.3479400000000004,1.59945,2.07718,1.4966700000000002,6.6929,4.62784,8.675419999999999,8.65253,7.03245,0.0,0.0,0.0,0.170952082,1.86907763,0.176259,9.078610000000001,-0.543246,0.24,-1.3471629999999999,-0.191229,0.258877,-0.7400979999999999,0.622263,0.485709,0.9118629999999999,-0.16604000000000002,0.346528,1.047026,-0.301029,0.27721599999999996,-0.230174,0.13633299999999998,0.525451
70,21.0,1301.92267,0.32771500000000003,0.25018,2.36737,0.709074,0.275553,22.8407,28.8645,14.7352,0.529045,0.758959,0.256279,0.768903,54.1038,2.00698,0.332368,0.46245699999999995,0.28241900000000003,2.557,26.8371,0.168673,0.192873,0.04916040000000001,0.83115,1.40849,0.893932,0.121118,1.81119,0.41091300000000003,0.283978,0.12061,38.9539,66.9085,91.0117,0.397375,86.1475,45.7601,9.00619,19.484,0.6814,0.18279,0.183398,0.10551300000000001,0.28251,0.431381082,0.0,0.0,0.736296356,9.88779187,0.7700140000000001,7.60617,0.40715100000000004,-0.62,0.18349000000000001,0.16295,0.347742,-0.790441,0.189685,-0.58255,0.087438,-0.088524,2.6906209999999997,0.12323699999999999,0.386336,0.7164149999999999,0.745999,-1.937011,0.244587
71,25.0,65.69716,15.2294,18.7447,6.3771,10.5212,22.0596,3.52377,6.3758300000000006,26.5976,18.7868,7.06495,28.8997,21.8895,19.525,17.8021,17.4823,16.1576,14.79,23.9533,21.8175,24.9685,22.0156,2.72327,7.17265,11.7763,17.8549,16.0977,19.0936,19.8207,21.734,19.623,8.40506,11.0882,9.82006,14.3707,13.0419,11.8466,11.3751,8.419960000000001,18.6352,35.8596,41.6541,26.0743,18.8663,0.0,0.0,0.0,0.661956608,11.6844728,0.061225999999999996,5.93494,0.126647,-1.04,0.27516799999999997,0.223566,0.09160800000000001,-0.395807,-0.291509,0.10414000000000001,0.05206,0.133366,0.102271,-0.177636,0.20264300000000002,0.109029,0.086221,0.095466,-0.100896
72,149.0,1917.4811399999999,6.46368,10.1213,4.27798,11.2859,24.9937,4.39141,5.49164,15.9277,8.29302,8.744860000000001,56.4885,3.9653400000000003,28.27,16.831,8.42422,8.249260000000001,8.26515,27.4466,25.4091,18.9627,11.2987,5.50825,7.55325,7.18352,9.23061,8.42523,9.3643,9.19006,10.8924,12.5511,5.38834,5.75354,7.45947,7.25271,7.6299600000000005,6.50396,8.987060000000001,5.62349,7.768439999999999,5.06358,5.59133,18.9262,6.1048599999999995,0.396248826,0.0,0.0,0.669261694,5.52376604,-0.127439,9.29424,0.222165,0.82,-0.380205,0.129589,0.37337800000000004,0.26598499999999997,0.386135,-0.145565,0.173524,0.327354,0.42136599999999996,0.16785899999999998,0.222874,0.597375,0.45470299999999997,0.272856,0.110679
73,109.0,804.1747799999999,66.4994,82.977,21.3231,44.5983,63.4628,62.74100000000001,74.99,77.3417,72.5376,27.534000000000002,56.2413,92.0492,39.0108,61.636,147.525,52.4618,32.5811,59.966,59.845,75.3552,137.292,37.05,13.2045,30.4581,76.1534,67.2755,94.5554,83.1963,117.22200000000001,96.4555,8.586960000000001,9.28079,11.09,62.9743,11.9424,15.1283,25.4072,14.4943,71.744,93.9037,39.3169,89.5696,100.31200000000001,0.0,0.0,0.0,0.429466158,2.93496915,0.151473,7.65635,0.13012200000000002,0.71,0.265138,0.318309,0.30177800000000005,0.43950200000000006,0.26269499999999996,-0.169337,0.24128400000000003,0.40409,0.301174,-0.22570500000000002,0.337455,0.425274,0.260669,0.328002,0.39955
74,155.0,11.5877,56.4558,367.54400000000004,4.908869999999999,11.8758,264.664,85.6152,126.37799999999999,268.032,331.01099999999997,4.81265,110.969,100.61399999999999,6.35668,74.1103,45.7862,53.3129,101.387,21.4049,242.115,312.487,160.565,0.615947,6.4867099999999995,38.9113,377.314,331.944,244.37900000000002,309.357,424.77099999999996,181.547,4.2653099999999995,4.05134,6.413069999999999,119.573,3.89951,5.8797,14.8333,8.09506,319.715,889.862,3.8993900000000004,245.03400000000002,543.346,0.788155246,0.0,0.869202136,0.7691657540000001,23.41984427,-1.0359479999999999,7.96358,-1.7330150000000002,-0.32,-0.4399,-0.614919,-0.24663800000000002,-0.42989799999999995,-0.764119,-0.127221,-0.6341939999999999,-0.141298,-0.435721,-0.45298900000000003,1.036476,1.3296620000000001,0.493461,0.90484,-0.5275350000000001
75,41.0,1294.94009,2.71505,4.41708,0.413393,6.26007,13.4,0.812483,1.6606599999999998,13.8478,4.989730000000001,4.17825,16.5295,4.7131300000000005,42.1044,17.0595,2.34721,2.01665,1.1045399999999999,96.3852,9.7133,16.1758,8.511239999999999,0.06641219999999999,1.02029,1.4327,6.80618,2.33604,3.97022,5.4547,3.67385,12.0074,7.35814,6.651339999999999,8.20682,2.8620099999999997,8.1404,11.2299,4.011880000000001,3.60915,7.47732,7.81521,16.0634,12.0327,3.4382599999999996,0.0,0.0,0.0,0.186891869,3.9415491838,-0.22807199999999997,8.329394700000002,-0.45426700000000003,1.84,-0.306911,-1.823533,-0.350403,-0.576076,-0.231954,-1.0760020000000001,-0.335386,-0.26826500000000003,-0.346884,0.291402,-0.44366700000000003,0.834181,-0.302786,-0.356427,-0.348661
76,211.0,435.38052000000005,0.0473853,0.0468136,0.0103568,0.0485366,0.143568,0.011801,0.025012200000000002,0.408639,0.24681,0.0202853,0.104992,0.518225,1.0724,0.15435,0.036069,0.0195877,0.011412899999999998,1.01452,0.263811,0.104328,0.046071499999999994,0.0250102,3.6529599999999998,37.126,0.11316099999999998,0.0725776,0.028193700000000002,0.0545881,0.0275382,0.037827,6.25615,14.9405,2.22167,0.105565,21.5455,0.9724950000000001,0.396955,0.44997299999999996,0.0489497,0.0,0.0,0.0816138,0.051126099999999994,0.5283317679999999,0.0,0.0,0.42101231200000006,1.98266541,0.687974,7.197014050000003,0.6960350000000001,-0.27,0.190975,-1.6101450000000002,-0.7311489999999999,-0.733626,1.054111,-1.477255,-0.27574099999999996,2.361098,0.8699610000000001,-0.345427,-1.021415,1.031933,-0.225421,-1.4048530000000001,2.222629
77,1166.0,11.550999999999998,44.5032,62.1373,25.7132,30.299,19.865,24.6997,27.3795,94.811,41.2621,17.8658,8.020010000000001,110.9,40.9923,71.5256,96.5525,14.1371,20.1511,5.175590000000001,50.6347,17.9891,71.6884,0.255782,18.3763,20.9309,26.7099,28.0166,87.2215,64.4504,70.1661,30.2791,13.8482,12.3071,10.3565,18.9798,9.1724,14.383,23.8804,19.9105,55.9963,202.003,5.42097,16.347,59.5648,0.0,0.0,0.957427108,0.830946863,8.79295894,0.155825,7.95173,0.7165560000000001,-0.32,0.514159,0.6889350000000001,0.374767,1.74151,-0.481138,0.151279,-0.502458,-0.227202,-0.45226400000000005,-0.249033,0.664619,1.74955,0.839783,-1.268833,0.626871
78,310.0,38.51875,2.20333,1.9120700000000002,0.38538,1.87401,1.33564,1.15946,1.8970099999999999,3.91099,3.39281,0.82286,1.37961,4.97009,1.99122,2.06955,6.03569,3.56978,6.17176,28.5434,3.33874,1.21218,2.9158,0.802389,0.82362,2.21248,3.37835,1.13085,0.886875,1.07241,0.9147559999999999,3.89506,1.8285,2.45224,2.90341,4.37191,4.03972,3.18723,1.9542,1.88042,1.15959,6.49349,25.6696,1.05469,1.3519,0.0,0.0,0.0,0.684597015,6.62521728,-0.070162,3.6389699999999996,-3.058003,-0.36,0.16294,-0.5770569999999999,-0.245257,-1.443589,-0.25881,0.775848,-0.198161,-1.483858,-0.230223,0.598741,0.342568,-0.52272,-0.31635,-0.524667,-0.209152
79,15.0,19.37612,0.311958,2.40674,0.122681,0.265446,0.453172,0.0924896,0.164609,0.5888140000000001,0.293493,0.115444,0.114167,0.108277,0.22978800000000002,0.385705,0.193456,0.56393,3.13322,0.454875,0.320801,0.27607,0.287062,17.397000000000002,0.0727694,0.203966,0.365712,0.872733,0.653593,0.873727,0.418704,0.384468,0.0360517,0.0355367,0.0417838,0.36633699999999997,0.051044599999999996,0.0813612,0.15147,0.0574183,0.43976000000000004,0.0,1.87789,0.18040499999999998,1.2467,0.0,0.0,0.0,0.11190837599999999,1.98266541,-3.8233309999999996,7.729185999999999,0.423567,0.13,-2.570536,-0.8164298999999999,0.715396,-6.6438559999999995,-1.6195119900000003,0.5041,-0.8389710400000001,1.2345540000000002,-6.6438559999999995,-0.6024540600000001,2.891828,-6.6438559999999995,-0.559764,-0.5196029999999999,-0.40129493
80,99.0,147.30048,3.0737900000000002,13.0064,0.125581,3.1341200000000002,5.56431,12.0687,11.3764,2.8073200000000003,2.12854,0.8861559999999999,1.53719,12.1033,0.420408,2.5341400000000003,3.18892,1.0613,1.15039,1.77645,1.77604,28.5168,16.9112,0.10254400000000001,0.0622211,0.470062,3.65521,7.50979,131.264,55.437,55.2144,3.16879,4.14881,10.1687,0.984885,1.81959,7.931039999999999,5.08062,1.59553,1.68258,7.29011,25.6479,0.059422,23.9838,9.365219999999999,0.363622861,0.0,0.0,0.5535286660000001,14.88905883,0.316181,9.30916,1.020385,0.31,0.225813,-1.051291,0.419937,0.49062700000000004,-1.320466,0.196475,0.404302,0.19249000000000002,0.9376459999999999,0.7146399999999999,-6.6438559999999995,-1.799284,-0.6131770000000001,1.275936,-0.281765
81,81.0,656.55651,5.80662,7.173260000000001,1.9184,3.9853,9.05461,1.8261,2.63192,8.90359,5.4475,2.59026,10.2875,7.5199,5.2693900000000005,6.36991,5.01095,5.55955,6.405530000000001,7.48491,8.81015,9.72103,7.41512,1.53447,2.67561,4.30499,6.33911,5.99311,6.44854,6.74085,8.32369,7.2016800000000005,1.72363,1.7688,1.9919099999999998,4.95864,2.14375,2.3625700000000003,4.3886400000000005,2.04046,7.73319,7.35348,12.3475,8.99032,7.45028,0.0,0.0,0.0,0.48830753600000004,4.70997211,-0.13864400000000002,8.29593,-0.102351,-0.58,0.254913,-0.153044,0.14033099999999998,-0.18574300000000002,-0.166527,-0.127412,-0.15667899999999998,-0.10563099999999999,0.275503,-0.12762,-0.168318,0.581276,-0.618631,0.233398,0.198248
82,30.0,899.40808,74.9705,201.49400000000003,54.2047,73.9984,250.708,56.1859,74.7343,179.453,95.9148,59.5473,261.28700000000003,238.885,127.376,90.85,144.321,117.09899999999999,37.0049,73.9433,106.70100000000001,96.6442,182.63,23.1257,44.0733,70.6408,85.61200000000001,300.972,417.829,249.203,369.658,193.81400000000002,12.3837,10.353,13.0315,99.4723,13.6322,18.3068,32.2914,20.1552,146.365,375.17699999999996,228.96900000000002,152.6,198.865,0.0,0.0,0.0,0.581228554,8.44786072,0.195082,9.63636,-0.184652,0.46,0.402766,-0.421202,0.923207,1.849184,-0.997811,-0.42264799999999997,0.608183,0.10655999999999999,0.2474,-0.562339,-0.924319,-0.32449,-0.254728,0.872475,-1.398883
83,124.0,3228.09595,9.42215,14.7055,5.99015,9.67145,26.8517,2.0914,4.42858,24.9298,12.9183,6.54395,29.3009,13.6433,29.6499,17.3,9.69248,11.4616,13.5359,59.4449,21.8227,25.9192,17.8131,3.5931599999999997,10.1224,7.40912,14.2442,10.9203,17.8353,13.9953,15.8506,16.1444,6.1574800000000005,6.64393,8.033380000000001,8.7534,8.73916,8.87856,11.7563,7.138889999999999,13.8216,17.2808,11.1122,23.4395,13.4478,0.0,0.0,0.957427108,0.396241546,8.67033304,-0.15296400000000002,10.4058,0.14139200000000002,0.09,0.132439,0.095514,0.14235799999999998,0.316864,0.17023,0.076774,0.28160999999999997,0.043169,0.076075,0.277378,-0.21646100000000001,0.151193,0.129157,0.138953,0.144183
84,230.0,579.86625,41.8648,51.3521,1114.93,20.9592,36.4985,2.3660200000000002,15.4096,28.4465,16.8054,34.4646,11.8478,7.94412,18.9582,34.0243,17.0623,51.5646,15.7743,3.1872,21.8823,16.773,12.5269,0.334464,16.1382,29.5212,16.1696,122.896,56.5409,56.2026,27.1125,20.0734,2.85035,2.14973,3.53156,19.5447,3.3799099999999997,3.6139900000000003,6.74103,4.4705900000000005,37.8435,10.2186,0.33965100000000004,11.8306,28.0181,0.0,0.0,0.957427108,0.33202049100000003,4.7073544,0.328403,8.538210000000001,-0.5619,1.64,1.488432,-0.262989,-0.747575,-0.263997,0.6448550000000001,-0.5412939999999999,-0.5665140000000001,0.257709,0.961434,0.76015,-0.740007,-1.279628,-1.460046,-1.215169,0.670643
85,280.0,36.30666,49.411,25.541,19.4902,15.9243,20.2885,5.78394,7.9695,40.0815,17.2521,11.0944,28.0636,7.97973,24.9136,36.1618,5.31369,24.8286,32.3339,119.375,67.697,16.852999999999998,11.2858,6.5393,16.4157,35.1839,20.7719,16.8618,7.21742,11.9935,9.68737,26.9673,21.8036,25.1068,26.2935,24.7761,32.541,23.1295,39.1094,24.271,26.6557,9.37386,23.6826,22.7275,22.121,0.0,0.0,0.0,0.72829324,0.0,-0.126712,9.312999999999999,-0.212567,-0.43,0.168206,0.5225350000000001,0.129746,-4.273598000000001,-0.431777,-0.26825,-1.2938379999999998,-0.125702,0.5452319999999999,-0.284553,-1.9195490000000002,-0.684876,0.165678,0.253042,1.0333219999999999
