,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,betamax,Muscle - Skeletal_GTExTPM,Minor Salivary Gland_GTExTPM,Lung_GTExTPM,Liver_GTExTPM,Kidney - Medulla_GTExTPM,Fallopian Tube_GTExTPM,Heart - Left Ventricle_GTExTPM,Heart - Atrial Appendage_GTExTPM,Nerve - Tibial_GTExTPM,Esophagus - Muscularis_GTExTPM,Kidney - Cortex_GTExTPM,Ovary_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,Pituitary_GTExTPM,Prostate_GTExTPM,Esophagus - Mucosa_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Testis_GTExTPM,Thyroid_GTExTPM,Uterus_GTExTPM,Vagina_GTExTPM,Whole Blood_GTExTPM,Pancreas_GTExTPM,Stomach_GTExTPM,Colon - Sigmoid_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,Adrenal Gland_GTExTPM,Artery - Aorta_GTExTPM,Artery - Coronary_GTExTPM,Artery - Tibial_GTExTPM,Bladder_GTExTPM,Brain - Amygdala_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,Colon - Transverse_GTExTPM,Brain - Cortex_GTExTPM,Brain - Hypothalamus_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,Brain - Substantia nigra_GTExTPM,Breast - Mammary Tissue_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cervix - Ectocervix_GTExTPM,Adipose - Subcutaneous_GTExTPM,mousescore_Exomiser,fishscore_Exomiser,humanscore_Exomiser,HIPred,pLI_ExAC,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,Small_Intestine_Terminal_Ileum_GTExFC,RVIS_Score,Prostate_GTExFC,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Cortex_GTExFC,Brain_Hypothalamus_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Colon_Transverse_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,Brain_Caudate_basal_ganglia_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,Nerve_Tibial_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Hippocampus_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Colon_Sigmoid_GTExFC,Ovary_GTExFC,Stomach_GTExFC,Lung_GTExFC,Artery_Coronary_GTExFC,Brain_Putamen_basal_ganglia_GTExFC,BPlabel_encoded
0,280.0,407.27263999999997,-0.4145,1.15933,0.07200830000000001,5.5863,0.08363910000000001,0.739279,1.70193,0.967023,1.51789,5.19364,0.5374439999999999,0.455654,0.686187,0.187323,74.0619,3.42677,0.12661,1.5584,0.202676,1.04186,7.07713,2.25624,2.05341,0.0134976,10.09,6.49074,1.45088,0.5249659999999999,0.37459499999999996,0.120094,0.21223899999999998,0.189693,0.398914,6.93692,14.5522,9.76299,106.125,1.12481,30.0186,10.1244,10.187000000000001,9.749419999999999,5.38241,1.6540599999999999,0.011323399999999999,0.0179703,8.81591,0.344894,0.0,0.0,0.0,0.7714540959999999,3.9387234059915315e-15,3.63608214,0.534513,6.9814300000000005,-1.8374080000000002,0.548255,-2.09,1.2933649999999999,0.326554,0.274796,0.575179,0.582739,0.498882,1.7351740000000002,0.47000699999999995,0.801624,0.43794399999999994,1.731966,0.302197,0.7379760000000001,1.145373,0.405074,0.298729,0.715841,0.7582760000000001,0.924459,0.5599310000000001,-1.058049,3.160413,0.574311,3
1,56.0,117.11773000000001,0.4561,16.1667,4.15827,6.55882,8.69046,4.51777,18.294,8.40668,7.48648,7.774369999999999,13.0768,1.05469,7.75639,2.38603,2.3750299999999998,5.13089,1.44118,1.9240099999999998,1.78365,0.506314,8.48129,21.8175,5.209969999999999,0.016107299999999998,1.27613,2.04671,8.26246,12.8344,2.63463,5.99089,7.70878,12.8141,5.66832,1.91818,2.25337,2.2652400000000004,0.382471,3.21715,1.90986,1.18345,1.54357,1.0159,1.40359,10.0998,16.5493,0.0393093,11.3598,16.971,0.884429274,0.0,0.0,0.670620084,0.0007005429023646,4.77784717,-0.242594,4.11477,0.568715,1.762772,-1.97,-0.9729959999999999,-0.31759499999999996,0.250539,-0.478721,-0.469268,-0.619337,0.364388,0.50041,-0.48191300000000004,0.314485,0.556739,-1.363194,0.163588,0.9379209999999999,-1.6628919999999998,-0.707662,-3.589953,0.667657,0.334298,-0.370917,-0.21693800000000002,0.429516,0.36031199999999997,1
2,1.0,1512.78445,0.17564600000000002,52.81856860000003,43.68428700000002,66.52473099999996,20.175975299999987,37.62741799999998,86.97721700000002,49.170144000000036,50.21419200000001,86.152552,70.473955,31.26459100000001,97.10066200000004,43.87277799999998,46.145575999999984,62.399446999999995,45.40893199999997,48.38240700000003,50.639191,50.99175329999999,55.690492000000006,80.70653799999997,67.59236800000001,20.187106029999992,16.220984199999997,36.268792999999974,83.803718,55.616809,41.33713999999999,167.47291900000005,138.5252820000001,164.1693840000001,73.77942499999997,18.883488,19.644643,22.376597,42.18952009999999,51.86611919999999,24.092262000000016,24.747767,20.09618099999998,32.43756000000002,24.08926399999999,46.07276800000003,77.17766599999999,47.44515092,76.833453,50.61435699999999,0.02690631704,0.0,0.0,0.5252862832900003,0.17743043894552255,3.789570956599999,0.009596189999999994,7.9739462,-0.06351903999999997,0.04754491000000002,0.16720076099999998,0.021222779999999983,-0.03293260999999996,0.06304823,0.06035704000000003,0.038512470000000035,-0.06187062999999995,-0.062223130000000036,0.059786880000000035,0.10814609,-0.09701376,-0.025919219999999996,0.02237041,-0.0016492999999999966,-0.03209254,0.13478445000000006,-0.0019763699999999947,-0.06939311,-0.03626535,-0.03794155999999999,-0.04849147,-0.015449349999999987,-0.20684521,-0.09928565000000003,4
3,357.0,12.38694,-0.43799999999999994,66.05493300000008,43.03292400000001,66.18973899999997,23.11572030000001,39.494861999999976,86.895195,53.75953500000002,55.529926,85.22769699999999,68.26523400000002,31.267977,95.175548,50.06803099999996,53.30299599999999,63.07833300000002,46.63773399999998,47.85683100000003,56.51001599999999,53.26840419999999,55.85080600000001,80.08276699999998,69.01493799999997,24.533215489999996,17.299570299999992,37.70838899999999,80.17879199999999,56.95844600000001,44.15001199999998,166.810625,144.4951670000001,174.68200400000012,73.02879799999997,19.185357,20.054142000000013,22.578272000000005,46.4406273,52.63783000000001,23.22130000000001,24.869984,20.429309999999976,33.342532000000034,24.716144999999994,45.727348000000035,76.41151409999998,65.06780880000001,79.74892800000002,50.692146,0.04677042915,0.0,0.0,0.6619640319300001,0.5838707214187571,6.004860433999998,0.061307700000000014,9.414015499999996,-0.008142700000000008,0.08996378000000002,-0.260099239,0.03829364000000001,-0.020867459999999984,0.013552939999999998,-0.012244900000000005,0.008250500000000011,-0.07586433999999997,-0.07452954,-0.026011299999999998,0.011669990000000005,-0.09594524,-0.045904329999999986,-0.03398215999999999,0.010002399999999995,0.005666420000000003,0.10439168000000004,0.01195567,-0.12419689000000002,-0.02870772,-0.04497038999999997,-0.003344189999999996,-0.02182484,0.0007095999999999964,-0.09644622999999998,4
4,24.0,1095.2409699999998,0.6259,66.24918800000006,43.05291800000002,63.10297899999998,22.406184199999995,38.573791999999976,84.45694300000007,50.49796000000002,53.34719199999999,89.23995200000002,83.89078499999998,31.915250999999994,91.59605500000002,44.77376499999998,47.369899,62.937462,44.45555499999997,49.08417400000004,49.709413,53.41832020000002,55.140289,80.18420599999997,67.82962399999998,21.56782758999999,16.299098399999995,38.29315199999999,86.54835200000002,50.92632799999999,41.50576699999999,169.958259,143.3981610000001,167.2520340000001,72.89287399999995,18.86466,20.448707000000013,22.333662,51.44648030000001,53.39940499999999,26.07163100000001,25.839332999999996,20.258173999999983,32.13433800000001,23.97602899999999,46.176227000000026,72.75408499999998,55.95372517999997,77.73461,52.36019899999999,0.03719609263,0.0,0.00816284141,0.6299142466600001,0.4830866977794266,5.0956885526999995,0.03760429000000001,7.723336550000003,-0.013165340000000005,0.027007710000000004,-0.061699239,0.046264710000000014,-0.034356809999999974,0.03612313,-0.02303177999999999,0.033510660000000005,-0.07609291999999995,-0.06172082000000001,0.02891824,0.0033807100000000077,-0.09531812,-0.010734379999999998,0.034235789999999995,-0.015228149999999998,0.0031568300000000033,0.03735821,0.027147280000000013,-0.04229036999999998,-0.062245400000000006,-0.09590313000000003,-0.029032930000000005,-0.02362665000000001,-0.01798369999999999,-0.12489775000000004,4
5,966.0,332.05359,0.4141,66.07875800000006,42.118745000000025,65.60053799999997,21.4888996,38.983686999999975,84.62061399999997,55.452052000000016,54.73110899999999,79.580861,66.98695400000001,32.14244600000001,87.513438,46.33620499999997,54.785633999999995,62.00272200000001,46.64675599999998,48.325284000000046,49.49803999999999,53.8553062,54.875508999999994,76.411098,65.53948899999999,22.105032100000003,16.285009199999998,37.48555599999999,71.87210399999998,55.163429,43.603714999999994,172.06532300000003,144.01643700000002,166.8585840000001,69.40604099999997,19.234241999999995,20.132684000000005,22.683162000000006,43.04934439999999,51.09496199999999,24.456011000000014,25.399354000000002,20.600451999999976,32.119970000000016,23.87300099999999,46.09734900000003,84.82392509999998,60.16013505999999,74.68102900000002,51.240393,0.029099211279999995,0.0,0.01877293319,0.6388836880300001,0.5257249304947573,5.023782801099999,0.07808919000000003,8.403876699999994,-0.07905193999999996,0.07674511,-0.189999239,0.040508869999999975,0.0226121,0.013268870000000006,-0.13260600000000006,0.009214220000000004,-0.05225138999999998,-0.07087861999999999,0.01463087000000001,0.037842070000000005,-0.08597034999999996,-0.03896292000000001,0.002638910000000002,0.013698279999999995,0.009695970000000002,0.09029281999999997,-0.03314812999999999,-0.17235741000000013,-0.040844370000000005,-0.02476202,-0.015048130000000003,-0.02854865,-0.025450239999999985,-0.12035177999999998,4
6,162.0,371.98567,-0.2965,60.861370100000066,42.37396300000001,65.42737499999997,20.551184799999987,36.20984899999998,83.42495900000002,54.51462600000002,53.558323,80.72057899999999,62.20889300000002,26.818074,86.360947,44.462838999999974,46.843678999999995,62.868716000000006,45.85055999999996,48.41009000000004,50.49342199999999,52.2244832,55.54934399999999,77.76041499999998,67.80474999999997,23.5566417,16.074354,36.002288999999976,70.09158099999996,52.716883,40.86526599999999,166.72250499999996,141.94187600000006,165.54734400000012,70.092732,19.16422,19.41595,22.559947,41.608853099999976,49.58970719999998,23.37838700000001,25.174495999999994,20.273119999999977,32.83773300000001,24.332713999999992,45.63404100000002,76.19328369999998,56.59615948999997,79.57006200000002,50.143001,0.023956807459999997,0.0,0.0,0.6366350532899999,0.44761290325792863,5.078154501299997,0.06409236,8.472280449999992,-0.012403380000000006,0.06478504999999997,-0.163099239,0.02039998,-0.01868216,0.018290510000000003,-0.011248080000000008,0.048710220000000005,-0.07101336999999998,-0.06979332,0.004520489999999996,0.08325803999999999,-0.11236873999999998,-0.041932470000000006,0.006931379999999997,0.00849891,0.01291758000000001,0.08821923,-0.008829629999999995,-0.09015418,-0.025910380000000018,0.004702549999999997,-0.005885940000000001,-0.01735420999999999,-0.029491479999999994,-0.11102780999999996,4
7,290.0,0.61257,-0.2878,73.86831500000002,43.217808000000026,71.53296899999998,26.82682260000001,41.372566000000006,91.70004,59.88848900000002,56.79543699999999,84.57562800000001,68.84028999999998,33.625376,112.179277,52.47370999999998,53.21854200000001,63.27146000000002,47.260232,47.32108800000004,66.27750099999997,54.590145299999996,55.78688200000001,82.01934899999998,69.67327099999997,25.724099719,18.219564599999995,42.601956,79.58456299999997,55.91560600000002,49.04612399999999,162.75940200000005,146.81310500000012,173.78414400000008,77.37525199999995,19.560611500000004,20.075174000000008,21.783287000000005,46.469812299999994,54.59657499999997,22.893751,24.70397100000001,19.76482899999998,33.87003700000002,25.62223006000001,46.05115100000002,74.11462109999997,66.41050577000003,81.02489000000001,52.72083299999999,0.07101527191000001,0.0,0.037921475350000004,0.6536921230599999,0.5565152104699096,7.075056962299999,0.0072773399999999985,12.7035,-0.051891419999999966,-0.16058113000000007,-0.283099239,-0.07113613999999999,-0.20231327,-0.09460127,-1.2458154100000003,-0.25678305,-0.11806440000000006,-0.09533725999999997,-0.10477906,-0.9877906299999998,-0.15659152000000007,-0.038660450000000006,-0.02568828,-0.040404480000000007,-0.012450300000000004,-0.11787687,-0.2761737200000001,0.000163320000000019,-0.027321269999999998,-0.09123972999999998,-0.04560214999999995,-0.0029645100000000053,0.031515209999999995,-0.13045734999999994,4
8,104.0,1535.52979,-0.3792,55.189732600000035,42.520174000000026,69.68136899999996,22.0801844,39.56929,87.32600600000002,53.18193800000002,52.618751,81.93422300000002,70.23174300000001,31.63458700000001,97.738846,48.00535699999997,47.97829,62.558601,45.20792899999999,48.18765800000002,55.6088699,50.5751866,56.441390000000006,81.20732399999999,69.34230399999997,24.587886030000004,16.279350100000002,35.825018999999976,76.13946899999998,57.33987300000002,41.35030799999998,162.183688,134.79137300000008,164.6886240000001,74.79842899999997,19.0180215,19.71024,22.667084000000006,44.7787444,51.92673899999997,23.337850000000003,24.49068800000001,20.609164999999983,33.36117100000001,24.29688906,45.88822700000002,71.84079619999999,57.20870562,80.446212,51.23557500000001,0.037211958030000006,0.0,0.009198662109999999,0.6058320373999999,0.3937186046487751,5.3487164088,0.013208729999999995,12.0118,-0.03882864999999998,0.07508056999999996,0.027900760999999958,0.045899029999999987,-0.08705343999999997,-0.026347619999999995,0.44334964000000016,-0.14608754,-0.06746740000000001,-0.08350944000000002,-0.04046344000000003,-0.25414034,-0.1938557800000001,-0.05023744,-0.0075936599999999925,-0.005392610000000007,0.002527590000000002,-0.13814713,-0.29166752,-0.10095965999999996,-0.02820346,-0.02623530999999998,0.002129750000000004,-0.013960500000000002,-0.050891670000000035,-0.07023172000000001,4
9,6.0,2.95899,-0.3115,57.77160600000003,44.45205100000002,65.03954099999997,30.35677580000001,38.003031999999976,88.23605500000004,50.33683600000001,52.99023100000001,83.467886,67.77116200000002,33.47214800000002,98.396678,44.96965699999997,53.84335499999998,63.79185800000001,44.90910999999999,48.12342900000003,51.527307999999984,53.74264820000001,55.559652,79.41156199999998,67.99425399999998,23.28811868999999,17.43973499999999,37.03668499999999,80.205914,52.93579500000001,42.484972,169.387674,143.72186800000014,169.99564400000008,72.90347499999999,18.948787,20.100385000000006,22.07396300000001,45.78869419999997,52.34637819999996,23.90361500000001,25.31289199999999,20.34851199999998,32.260121999999996,24.271318,46.457760000000036,74.428078,59.64598537000002,77.97968100000003,52.34410399999998,0.06294047134,0.0,0.0,0.62614211988,0.4516943571057525,5.846442202399999,0.015796849999999994,7.97421,-0.04904660999999999,0.04304803000000002,-0.23639923899999996,-0.002458810000000019,-0.08813889,0.05194008999999997,-0.0071067099999999935,-0.02974337,-0.11796946999999998,-0.07042697000000002,-0.0023282899999999933,0.03867589999999998,-0.11360567000000005,-0.04600806000000001,-0.003751899999999993,-0.003182190000000001,0.002782489999999998,0.09531881000000007,0.017830310000000002,-0.06500202000000001,-0.06291596,-0.06798505999999999,-0.03352800000000001,-0.02124544,-0.10488812000000004,-0.16280696999999994,4
10,1399.0,12.51592,0.4977,68.06015000000006,44.20911500000002,64.23295300000001,24.332493600000006,39.78421199999999,85.65012999999998,57.10856000000002,56.98269199999999,88.498384,68.714591,32.95270400000001,94.316549,52.45642499999995,55.49086400000001,63.32424500000001,47.45435499999999,48.19071500000004,51.39397399999998,55.7579782,55.207728,78.54022900000001,69.39211800000001,23.789069490000006,17.09055349999999,38.79607099999999,81.034231,52.23039300000001,46.75176699999998,171.97197900000003,143.64280700000006,173.44848400000006,73.39377099999996,19.345009,21.17757100000001,22.542160000000006,47.07642929999998,54.23337619999996,24.98299100000002,25.985581000000003,20.489258999999983,32.45519800000002,24.007257999999997,46.15068100000003,83.74662269999997,62.83200080000002,79.07034700000003,52.23661899999999,0.05481119066,0.0,0.01877293319,0.6531565049199999,0.5527703599078702,5.5652617811,0.08339599,8.824460199999997,-0.07858251999999996,0.09137317999999996,-0.279899239,0.031073539999999983,-0.01629722999999999,0.007902179999999995,-0.14270834000000007,-0.02443525,-0.06480965999999995,-0.07656847999999998,-0.013678009999999994,0.0068638900000000036,-0.06348595999999995,-0.04271313,-0.0034360499999999982,0.013462039999999998,0.012783180000000005,0.07945353999999999,-0.010679530000000005,-0.22246569,-0.039861149999999984,-0.08027705000000004,-0.02075982999999999,-0.03432279000000001,-0.008042450000000001,-0.17229586999999996,4
11,210.0,171.18661,-0.3834,59.353666500000045,43.45904900000002,63.071680999999984,20.733650799999992,36.675262999999966,82.489082,55.48871200000002,53.977149,81.58529499999999,61.15016500000002,29.612498,71.746234,44.424389999999946,45.31613100000001,62.083539,44.969640999999974,48.164072000000026,51.66130399999997,52.83597150000001,55.50467000000001,77.40811699999998,66.94000700000001,24.15653799,15.882377599999998,36.08344099999999,69.89586199999997,51.62848300000002,40.67469199999999,165.54541899999998,141.76044800000003,167.47156400000006,68.61357699999998,19.211397,19.349948000000005,22.519006000000005,42.65754630000001,49.68173219999999,23.479443,24.534817,20.24007699999998,32.954945000000016,24.49279699999999,45.82002500000003,73.06486709999997,59.16025302999999,76.63018200000002,49.61125499999999,0.016534970870000002,0.0,0.0,0.6393431664800001,0.48292802700279897,5.0514992837999975,0.06193672,7.766,-0.013895140000000005,0.07486618,-0.237299239,0.03673566000000001,-0.02100805999999999,0.015763680000000013,-0.01933788,0.03933900000000001,-0.07056927999999997,-0.06992961,-0.016029880000000003,0.04015389,-0.0983264,-0.045251200000000005,0.01638568000000001,-0.0013075600000000036,0.017353030000000002,0.10544141,-0.01127429999999999,-0.09638467999999996,-0.02284405,-0.011416240000000005,0.006763810000000004,-0.02463209000000001,-0.01668839999999998,-0.08904714999999999,4
12,261.0,4573.515329999999,-0.4349,63.08217970000005,43.57649100000001,64.66567499999998,21.277817799999994,38.70398799999997,85.30940800000002,56.069759000000026,55.19029499999999,87.249821,84.53399699999996,31.62007800000001,95.13229099999998,45.806676399999965,53.48962399999998,64.91884900000001,46.47342799999997,48.40589800000002,54.843693,54.583989300000006,56.187188000000006,79.81441899999999,67.79995500000001,23.586621630000003,17.6247752,38.86256699999998,87.69559500000004,53.87872000000002,44.490147,167.45757000000006,135.06267100000005,165.19875400000012,79.79937699999995,19.251218,19.589165000000005,22.65312600000001,46.96323829999999,51.9473112,24.302604,25.514405,20.552012999999985,33.99686800000002,24.061379999999986,46.26347700000004,77.29936259999998,57.99575611999998,77.6825078,52.90269199999999,0.01614673534,0.0,0.00615881762,0.5037895005700002,0.29124843980287873,4.942807801799997,0.06406256,7.39595,-0.04628218999999998,0.1193809400000001,0.3958007610000002,0.045179110000000015,-0.04268821999999997,-0.017085330000000006,0.003830469999999999,0.05534475000000003,-0.08760108000000001,-0.07199816000000005,0.03286265,0.05020854000000001,-0.09333931,-0.03465329,0.013595100000000002,0.005522680000000003,0.016887720000000002,0.12151754000000002,0.001629470000000009,-0.11809669999999999,-0.01163212,-0.03904138999999998,-0.01194143,-0.00025640999999999804,-0.0058713,-0.10186262,4
13,21.0,31.188159999999996,-0.22899999999999998,53.89307700000003,45.27339500000002,64.06382499999997,31.7356951,39.251650999999974,89.37247900000006,46.79210600000001,47.26457200000001,91.853411,71.12795999999999,34.860061000000016,96.42922500000005,51.52926099999997,52.46161899999997,64.011944,48.216329,50.305587,48.770647,56.55092530000002,56.92384199999998,80.30717699999995,69.00276,21.594740619999996,18.218738499999994,37.94669699999998,80.54139099999998,54.98051300000001,53.63,167.537976,139.6984020000001,169.07728400000005,76.01939899999995,19.193579000000003,19.823644000000012,22.670977,42.09084479999999,54.71129399999995,24.674842000000016,25.02508099999999,20.61295499999999,33.201402000000016,25.852692,46.41560100000002,76.40716599999998,54.42258843,79.36858300000003,52.99085,0.027064095080000003,0.0,0.0,0.146139458,0.0504664637507207,2.6047520515,0.03871116999999999,7.125360000000001,-0.05089151999999995,0.11024793,0.3489,-0.06462323999999997,-0.10751687000000006,0.06623739999999999,0.025880600000000014,0.02075038,-0.05641925999999998,-0.08110785000000002,-0.014432190000000013,0.11465204999999998,-0.11314849999999999,-0.05119342000000002,0.04952669000000002,-0.006609159999999999,0.006691510000000007,0.032002680000000006,0.11652133,-0.04640088,-0.035399209999999987,-0.03555236,-0.01504997,-0.03537262,0.0058414700000000075,-0.06253034999999997,4
14,846.0,3024.54248,0.4032,66.95081800000007,41.04791800000001,65.13468599999997,22.345060000000004,39.82024199999999,83.93343800000002,57.301944000000006,54.75831499999998,85.714151,69.993707,32.72004100000001,90.43474499999999,46.50064219999997,53.702902,62.910619,46.30127299999997,47.30956400000003,51.19455699999999,54.16104230000003,55.61921400000002,78.49419899999998,68.63848899999999,22.52782103,16.179111699999993,37.11223499999999,82.45571700000002,52.438736,42.250024999999994,170.25264400000003,135.8788910000001,162.37485400000014,73.17298599999998,19.196212,19.934396000000007,22.60976500000001,48.2706338,52.82539599999999,25.13644200000001,25.847949,20.54994999999998,32.989226000000016,23.608364999999985,45.69016800000003,81.34265319999997,59.365423959999994,78.3064,50.859276,0.02085222361,0.0,0.02455614184,0.5193032325499999,0.2061450961030924,4.397679095899998,0.05085155,9.833969999999999,-0.032114039999999976,0.06924928999999998,0.264100761,0.03131144999999999,0.02568534,-0.01818907999999999,-0.10683499000000003,0.032383340000000024,-0.038761099999999986,-0.07976485000000003,0.03861056,0.06638598,-0.08715335999999999,-0.04094637000000002,-0.006182160000000003,0.0021489000000000005,0.01409340000000001,0.12745421,-0.022466429999999985,-0.17941563000000005,-0.03472368,-0.06833276999999997,-0.026037099999999987,-0.02692223999999999,0.009047960000000008,-0.15720430999999993,4
15,30.0,2440.91385,0.2594,56.044491000000036,43.65364300000001,65.88492099999998,20.447073999999986,39.172624999999975,86.46811700000002,51.95910500000004,56.35138500000001,87.86638499999998,71.01014699999998,32.23788000000001,102.853284,49.18226139999997,54.96650600000001,63.801403,46.931692999999974,48.86558700000002,50.38077299999999,55.70219930000001,56.487484000000016,82.60016399999998,69.335353,22.00360221999999,16.9796585,39.14541499999998,81.57827700000001,54.31818199999999,57.96563700000001,163.99961799999997,135.03511600000007,175.12170400000005,74.26163799999998,18.908044999999994,20.84110300000001,22.678285,45.82192059999999,53.70711219999996,24.746643,26.446962,21.121153999999983,33.091220000000035,23.926491999999996,46.63845500000003,74.02829209999999,54.49774684999999,79.46364200000002,53.20021699999998,0.10086078858000004,0.0,0.00957427108,0.58802387968,0.27908298467229603,6.671339091599999,0.01899441999999999,3.2241400000000002,0.013606610000000005,0.053967150000000005,0.11790152199999998,0.053367319999999975,-0.010669770000000002,0.0044601400000000005,0.024351640000000008,-0.13772861,-0.08448915999999998,-0.07619657,0.046648900000000014,0.14942069,-0.16468534,-0.03477862,0.02571061000000001,-0.07564293,-0.10405475000000003,0.015640710000000016,-0.5105492600000001,-0.11437923999999995,-0.07309679999999999,-0.029024550000000007,-0.0268847,-0.04181162,-0.23202225,-0.10668528,4
16,66.0,1631.4976900000001,0.1789,54.303791600000025,42.57836500000001,64.96655599999997,20.369717999999988,36.39285299999997,84.36277700000005,52.42955100000004,53.458011,85.80165000000002,70.650979,26.474684,90.310928,44.83317099999997,46.75897599999999,62.48540300000001,45.371421999999974,48.57416100000002,50.13873499999999,51.3555453,55.28546800000001,79.14725699999998,67.845112,21.32388231999999,15.692037300000004,35.366200999999975,82.51426799999999,52.51429500000001,40.43859899999999,169.66327900000005,135.90021800000008,168.59772400000008,72.09944299999998,19.044702999999995,19.490411000000005,22.427575000000008,42.1392631,51.1633542,23.584364000000004,25.188318,20.20495199999998,32.20148600000002,23.58220099999999,45.543075000000016,73.31114149999998,54.69733334999998,77.13326700000002,48.58405499999999,0.0204886438,0.0,0.0,0.62474659833,0.3769745176606247,4.810907025499998,0.03735684000000001,8.019895749999996,-0.01676104999999999,0.056725879999999985,0.009200760999999988,0.030672179999999986,0.004945640000000003,0.011598960000000002,0.026913500000000017,0.03440516000000002,-0.05883740999999997,-0.07466125000000004,0.04605219000000002,0.07712631,-0.09001741999999999,-0.03950394000000002,0.01247364,0.0065753700000000005,0.007800680000000002,0.11625349,-0.017730599999999996,-0.10225717,-0.03585141999999999,0.011350450000000005,0.000659629999999996,-0.02606586,-0.01912902999999999,-0.11822874000000005,4
17,105.0,86.29137,0.3539,59.73527700000007,42.29028300000001,62.90327899999999,21.7683062,36.552684999999975,81.71900800000002,54.13926400000002,54.86194299999998,83.18494299999998,62.65570600000003,30.613289000000005,72.024033,46.094657999999974,44.18204699999999,61.662211000000006,45.50066399999998,47.50870800000003,48.318241,53.68012730000001,55.396464000000016,77.88061399999998,68.34254699999998,22.005183489999986,15.966311799999998,37.02309999999998,70.75171899999997,49.95869,39.20669799999999,170.26013400000002,144.75334400000006,172.11677400000008,69.15246299999997,19.100748,19.838845000000006,22.582863000000003,42.4062823,51.58993799999998,24.552254000000016,25.36672,20.371832999999985,32.47321800000002,23.92910299999999,46.05073500000004,72.70402429999999,60.26518805999999,76.83197200000002,49.87895999999999,0.016534970870000002,0.0,0.0,0.6475353711799999,0.4784847826567386,5.404222733500001,0.062468439999999986,8.99874,-0.006304730000000003,0.06502683999999999,-0.274199239,0.03742425999999998,-0.006799790000000001,0.029830059999999988,-0.022511150000000004,0.02583166999999997,-0.05168675999999997,-0.07787635000000001,0.02102127,0.06291398,-0.07642872999999999,-0.037167490000000025,0.03022940999999998,0.010732899999999995,0.01180355,0.11333824000000005,0.0003857699999999922,-0.16316199999999995,-0.021692190000000014,-0.043398129999999986,-0.007759230000000003,-0.02875444,0.006234509999999996,-0.11391302,4
18,176.0,10.46141,-0.4437,60.366909000000064,44.313325000000006,64.99824699999998,23.715834200000003,37.374471999999976,85.84229300000004,54.12608000000001,55.56541,85.05623600000001,68.10670900000001,31.287458000000004,95.47109399999998,51.48540499999997,53.86653099999999,63.19950400000002,46.22883599999998,48.06040100000003,57.19355599999998,54.8955012,55.47234399999999,79.53293000000001,69.21315999999997,23.570363590000003,17.58650929999999,39.07371499999999,78.98651,53.47955500000002,45.44638399999998,168.32641499999997,145.5477600000001,172.78095400000007,73.10528999999995,19.122841999999995,20.042470000000012,22.43217800000001,49.35408329999999,53.05512219999997,24.24192900000001,25.183366,20.61242499999998,32.33527200000002,24.39115199999999,46.267657000000035,76.57883269999998,63.2834658,81.17730100000003,52.054946999999984,0.04523382711,0.0,0.0,0.6639696465799999,0.5789591151924439,5.9927771677,0.04688442000000002,8.309971549999995,-0.004757570000000003,0.08201015999999994,-0.255099239,0.031067670000000006,-0.021563649999999983,0.01946855,0.011128009999999995,-0.01876984,-0.07193909999999996,-0.07967893,-0.02412512,0.002087830000000011,-0.08823533,-0.04475256,-0.028472840000000006,0.004580209999999997,0.0093357,0.09139943999999997,0.005512619999999999,-0.11760229000000005,-0.03797716,-0.025043730000000018,-0.0033461400000000014,-0.02651119,-0.004931430000000007,-0.08628330000000002,4
