wgEncodeBroadHmmHuvecHMM.count,GDI_Score,betamax,Muscle - Skeletal_GTExTPM,Minor Salivary Gland_GTExTPM,Lung_GTExTPM,Liver_GTExTPM,Kidney - Medulla_GTExTPM,Fallopian Tube_GTExTPM,Heart - Left Ventricle_GTExTPM,Heart - Atrial Appendage_GTExTPM,Nerve - Tibial_GTExTPM,Esophagus - Muscularis_GTExTPM,Kidney - Cortex_GTExTPM,Ovary_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,Pituitary_GTExTPM,Prostate_GTExTPM,Esophagus - Mucosa_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Testis_GTExTPM,Thyroid_GTExTPM,Uterus_GTExTPM,Vagina_GTExTPM,Whole Blood_GTExTPM,Pancreas_GTExTPM,Stomach_GTExTPM,Colon - Sigmoid_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,Adrenal Gland_GTExTPM,Artery - Aorta_GTExTPM,Artery - Coronary_GTExTPM,Artery - Tibial_GTExTPM,Bladder_GTExTPM,Brain - Amygdala_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,Colon - Transverse_GTExTPM,Brain - Cortex_GTExTPM,Brain - Hypothalamus_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,Brain - Substantia nigra_GTExTPM,Breast - Mammary Tissue_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cervix - Ectocervix_GTExTPM,Adipose - Subcutaneous_GTExTPM,mousescore_Exomiser,fishscore_Exomiser,humanscore_Exomiser,HIPred,pLI_ExAC,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,Small_Intestine_Terminal_Ileum_GTExFC,RVIS_Score,Prostate_GTExFC,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Cortex_GTExFC,Brain_Hypothalamus_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Colon_Transverse_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,Brain_Caudate_basal_ganglia_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,Nerve_Tibial_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Hippocampus_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Colon_Sigmoid_GTExFC,Ovary_GTExFC,Stomach_GTExFC,Lung_GTExFC,Artery_Coronary_GTExFC,Brain_Putamen_basal_ganglia_GTExFC
47.0,191.33923,-0.4783,4.38733,15.5675,29.2629,2.1765,15.1651,166.849,9.36274,14.9084,89.1987,150.772,8.09302,90.6523,11.417,38.8548,83.4041,16.0764,21.4834,24.4163,17.0841,22.1329,178.864,67.7423,0.298773,3.96568,17.9307,209.299,38.0706,9.54839,135.756,134.395,165.746,121.501,30.3722,58.8659,17.2236,189.369,62.5118,86.0154,27.2306,20.9977,12.2993,14.686,40.4903,13.5657,4.58123,117.323,36.7244,0.0,0.0,0.0,0.537733793,5.17606707704438e-06,3.71537399,0.282597,8.01291,0.218957,-0.218154,-0.02,0.291977,0.146726,0.259344,0.116296,-0.247548,0.243541,0.167732,-0.142192,-0.352194,0.190617,0.186468,-0.333624,0.340043,0.237398,0.305355,-0.138065,1.791387,0.216107,0.257774,-0.220554,-0.551181,-0.190794,-0.189839
17.0,2588.6288,0.3004,0.0,0.227021,0.104172,0.153082,0.150173,0.387028,0.0912782,0.039397,0.18379,0.371597,0.123817,1.33247,0.293314,0.901954,0.24846,0.0864945,0.0941333,0.0487527,7.10049,0.142803,0.542322,0.226358,0.0,0.0458883,0.0924238,0.393524,0.281622,0.042907,0.360988,0.293668,0.358184,0.249141,0.114393,0.162509,0.0957769,0.0,0.130283,0.176221,0.176564,0.0896857,0.146276,0.101353,0.187863,0.155744,0.0,0.365354,0.278835,0.0,0.0,0.0,0.146139458,0.0391826461982656,1.99024055,-1.564454,4.13918,1.933297,-1.0301315099999997,0.72,1.227605,1.037917,2.097186,1.532616,1.335035,0.840067,1.430746,0.953828,1.45441,2.397692,1.423253,0.008335719999999942,1.271964,0.95,1.196564,0.29441232999999994,0.927747,1.758202,1.915851,1.12341,0.18105161,-1.34281,2.739385
1.0,28.86459,-0.1538,16.63,15.7573,26.985,12.4646,6.94703,18.8435,4.84084,7.49827,24.2479,21.8806,6.60318,35.5137,26.2902,20.2189,14.0872,13.5998,18.1798,20.1097,16.1853,33.2499,19.318,19.6199,14.8675,6.39285,11.7303,18.0572,19.2378,15.0878,18.3036,19.7656,24.1076,17.6541,7.24931,11.3361,8.75606,20.5342,13.3523,18.5302,7.39363,9.62346,6.24127,5.20856,20.8801,15.5881,11.7242,19.2268,22.3845,0.768817187,0.0,0.0,0.718624055,0.987642966676249,5.35980957,-0.087614,5.87758,-1.6986,0.74216,-0.34,-4.9463,-0.205581,-0.166316,-0.302167,-2.690242,0.705136,0.368791,-0.818938,0.198718,-0.133125,-0.125596,0.519407,-0.1511,-1.150809,-0.209595,-0.613794,0.280159,-0.498133,-3.735955,-0.306364,0.686451,2.017593,0.64423
516.0,2305.0631,-0.5586,7.93263,16.569,17.4372,10.3198,20.5796,13.7899,8.90774,10.2855,59.1928,18.2401,12.5871,15.1787,12.3727,36.2916,22.2141,3.80561,6.17977,40.067,19.8891,59.7599,18.747,10.0744,1.07352,6.13155,11.306,18.9115,7.28563,8.24624,56.6668,35.0222,45.7703,11.4327,12.3718,14.5858,10.1508,164.995,9.91125,17.4272,18.1351,11.6202,9.60923,7.84724,14.715,1.42731,0.796268,14.238,11.5226,0.0,0.0,0.919866211,0.713784814,8.21839210300339e-07,5.85157295,-0.116739,10.6463,0.165161,0.368739,-0.05,0.300824,-0.462422,-0.340381,-0.77928,-0.12467,0.294703,0.232317,-0.130058,0.32852,-0.150206,0.167311,-0.189982,-0.309342,-0.063113,-0.187101,-0.138361,-0.295011,-0.472106,-0.258615,-0.302637,0.375904,-0.443192,-0.224768
229.0,162.29015,0.327,5.99023,7.49122,7.14118,25.1198,10.5762,13.8663,18.5777,18.9868,10.527,13.376,9.71495,17.964,7.05728,12.5933,14.7208,3.59677,4.91894,28.6465,15.6409,16.7946,16.1138,9.89279,0.920266,6.58825,4.988,11.3362,5.68798,411.564,8.48017,10.3947,8.2718,5.81931,7.14896,7.36525,10.1908,26.3761,4.70745,7.16527,10.3111,10.213,6.38991,8.17582,7.5135,6.63502,2.02104,16.9003,5.63045,0.0,0.0,0.0,0.300877631,5.09137965873753e-07,0.0,-0.247947,3.53689,-0.727564,-0.786234,0.55,-0.742188,-0.498221,-0.707624,-0.626809,-0.334215,-0.903789,-0.848908,-0.304573,-0.822623,-0.658817,-0.968869,-0.889486,-2.006993,-1.474394,-0.616942,-0.874367,-0.684801,-1.159896,-0.75466,-2.40645,-0.845856,-1.520809,-0.40618
97.0,1068.91123,0.3647,0.105649,0.0689112,0.448828,0.023736,0.116642,0.37721,0.0434201,0.406472,0.806155,0.251982,0.0478734,0.181936,0.209478,60.4789,0.514679,0.0704076,0.102697,0.0773907,3.80648,0.0785647,0.603719,0.439705,0.0210162,0.0383266,0.15796,0.350687,0.110587,0.0482491,0.282967,0.211848,0.323048,0.319973,7.13668,7.73259,4.30534,16.26,0.13445,7.14751,7.79676,5.34406,3.74319,6.22175,0.175626,0.070952,0.0530847,1.59277,0.31605,0.0,0.0,0.0,0.748623252,0.72851478269818,0.0,1.227835,11.9219,-0.22035,0.858509,0.4,-0.826186,0.741769,0.603996,1.182574,-2.215742,0.431375,1.384574,0.573977,-1.069709,-6.643856,-1.077444,0.5284,-0.534611,-0.543357,-0.213662,-1.854598,0.56088,-1.166738,1.481008,-0.29855,0.918156,-6.643856,-0.696574
19.0,52.00083,0.2371,2.93186,4.17847,18.0006,8.46457,5.42959,42.7892,8.84969,15.8361,18.835,18.6211,2.93158,10.966,7.83916,3.57324,6.84239,2.66038,10.0208,0.99733,0.903982,19.9909,90.955,7.30658,0.0426401,2.50256,5.07281,32.5546,23.3728,3.15139,241.152,195.11,103.208,4.94188,0.369003,0.475609,1.20727,0.263614,8.43132,0.333204,0.584733,0.487971,0.672383,0.826935,10.3706,1.15071,0.0743396,36.6916,28.4024,0.0,0.0,0.0,0.443419188,0.0233215368712169,1.00352946,-0.337757,11.9668,0.860247,-0.82138,-0.5337000000000001,-6.643856,-6.643856,0.836792,-6.643856,-2.766297,-2.343962,-0.651352,0.846865,-6.643856,-6.643856,1.065434,1.366186,0.573317,0.992851,0.714032,-6.643856,1.985635,1.356373,-1.599123,-1.692763,0.43372,0.990246,0.736897
53.0,35.43011,-0.4331,10.2796,8.43137,19.4058,4.65923,7.1283,13.6358,2.48005,4.43631,13.9494,10.3903,4.67109,14.7609,17.4712,16.7378,11.4604,7.4154,18.4147,18.8864,17.3962,13.9612,16.5825,16.641,7.16286,4.97518,8.97071,13.3031,16.678,5.07738,9.38069,11.1345,12.7641,15.4388,17.9042,35.1048,66.5691,77.5748,14.4622,46.5931,15.2741,57.5083,8.07531,6.58644,12.3995,99.379,38.9581,16.3278,15.4971,0.0,0.0,0.0,0.767620981,0.999997542188065,11.67800063,-0.222924,4.39689,0.365422,0.518759,-1.02,-0.884281,0.182662,-0.097032,1.509722,0.754313,-0.220279,-0.327076,0.10753,0.288526,0.979215,0.264728,0.092006,-0.064089,0.430169,-0.664127,-0.177482,0.360808,-0.110817,0.794762,0.192296,-0.546928,0.227811,0.143711
256.0,7.94254,-0.3397,0.0373851,0.0435507,0.0625119,0.0123188,0.0,0.0,0.0627846,0.068652,0.0563144,0.0475876,0.0441233,0.0950038,0.156877,0.0714729,0.0545882,0.0389961,0.0770212,0.0554715,0.104658,0.0581229,0.0225704,0.0649519,0.0,0.0,0.0602639,0.0556091,0.0575902,0.0749394,0.0535415,0.0618426,0.0455978,0.0916898,0.0,0.0,0.0232562,0.0727509,0.0566536,0.0,0.0276107,0.0,0.0,0.0,0.0624761,0.0670155,0.0855784,0.0659638,0.0590174,0.04657971029999999,0.0,0.0,0.111908376,0.166948561167818,2.6668078768000005,-0.00746558000000002,9.26248,-0.7042714399999997,-3.1968188900000043,0.32,-1.8528140599999998,-0.20790588,-0.5885451399999999,-2.3970593699999996,-0.4343003,-0.6184159900000001,-1.065688,-2.9665464400000006,-1.9413205299999996,-3.5084886700000038,-1.3744099400000005,-0.042960190000000044,-0.47732089,-0.32902595000000007,-2.4393429999999996,0.1149681999999999,-2.03979488,-2.3701711800000007,-4.754580440000009,-1.6325901900000006,-1.3538404599999998,-1.64410895,-1.0386938300000004
34.0,463.55581,0.3715,4.07969,3.52701,4.65543,0.454302,3.91002,12.8761,1.36133,1.97808,23.7593,8.08586,2.66198,15.5264,5.19389,5.81123,7.71484,2.09939,7.53739,11.3093,2.21285,21.3284,17.4713,10.2074,1.82958,0.742908,1.61707,6.6945,7.9994,0.591067,8.19047,8.69271,7.34838,6.45023,4.23468,3.91936,4.16492,1.83973,5.07225,3.69599,3.98165,4.51958,3.98752,4.59219,11.2693,1.01728,49.6889,17.9193,10.6297,0.358930757,0.0,0.0,0.79961127,0.337855763889345,12.5785497,0.395413,8.03366,-0.47858,-1.141365,-0.19,0.722441,-0.417547,-0.286526,0.563952,-0.477416,0.479139,-0.119617,0.262633,-0.190091,0.101861,0.15192,0.243885,0.165076,-0.275693,0.204538,0.290083,0.502155,-0.16634,-1.513681,0.367698,0.114044,0.624264,-0.350696
14.0,2261.17843,0.2663,0.0511744,0.16486,1.17176,0.0434151,0.386775,0.235617,0.872946,0.0856405,0.270611,0.0845321,0.101613,0.452277,0.493183,1.20793,1.27155,0.394834,0.11513,0.125046,0.793846,0.589497,0.178633,0.606927,0.00476276,0.0558073,0.156758,0.271805,0.324943,0.146828,2.65236,0.659481,2.25069,1.40505,0.931821,1.43322,0.055012,5.84741,0.172556,1.0797,1.40474,0.0634691,0.236083,0.368938,0.213075,2.01478,0.0564419,0.168781,0.145097,0.0,0.0,0.0,0.7969836,0.946719308479018,9.78859286,0.740153,8.18608,-0.331336,-0.856099,0.44,-1.504783,1.324891,-1.693179,-6.643856,-1.414418,-2.467515,0.224878,-0.639539,1.368685,-0.464901,0.263623,0.249271,-0.25669,0.701987,-2.809596,0.88569,-6.643856,1.852603,2.302165,-2.231965,-0.340264,1.946759,0.08291256999999988
109.0,95.45994,0.2821,0.473483,1.16585,1.1748,0.247663,3.79955,3.06616,0.313313,0.283164,19.1252,8.62984,1.9621,9.87182,0.537607,2.19466,13.6659,0.155397,0.0890956,0.810732,3.50066,0.957491,1.52836,0.511275,0.00948279,0.488866,2.64153,1.39365,0.604164,1.04275,11.1096,2.96344,3.12768,0.302676,7.32468,7.51469,9.07071,3.69436,0.745082,6.70801,3.83216,8.93988,2.43604,3.64314,0.496565,1.01722,0.00961728,1.1523,0.766535,0.0,0.0,0.0,0.852899194,0.991704371391891,5.90929868,-0.202963,7.48742,0.506719,-3.74238,-0.76,-0.349609,0.192904,0.120866,1.542701,0.177796,-6.643856,0.459038,0.20378,-0.520185,0.287248,0.433674,0.109265,-0.101565,-1.139811,-0.232602,-0.349703,1.040278,-0.44812,0.864037,-0.264899,0.453971,-6.643856,-0.139993
309.0,105.00582,0.2941,4.0002,13.7827,10.2728,4.50011,6.60553,7.42799,2.8985,4.66621,10.8114,4.12331,5.35229,5.9258,7.5374,8.32084,3.95539,14.3043,9.8171,11.1339,4.75043,10.4618,5.73593,7.5768,4.54592,2.25972,7.54205,5.07279,8.65281,4.24602,6.06055,8.66947,7.24742,6.55438,3.78783,3.51708,4.86161,5.66339,6.1906,4.1479,5.63946,3.92692,17.19,6.13988,7.57608,21.1075,15.8767,5.84502,9.95496,0.494209116,0.0,0.0,0.451622128,0.679379972140309,1.99950007,0.678423,7.97042,0.38313,0.678715,0.08,0.446365,0.30929,0.370038,0.327695,0.625174,0.62613,0.327342,0.391125,0.497171,0.595103,0.42858,0.391519,0.713915,0.652726,0.385128,0.320254,0.401457,0.589765,0.780775,0.789604,0.534168,0.412224,0.408895
49.0,1014.6308214000004,-0.1845,62.59472100000007,41.58269400000001,65.19507599999999,22.547565769999995,39.644312,89.44841100000004,52.12871200000002,54.24141999999998,89.25156700000004,71.96976699999998,32.25577400000002,94.63635600000003,44.40194099999997,54.80317999999999,64.04706400000002,45.85456999999997,47.35676900000002,51.56555799999999,56.35704030000001,57.819669,78.39699299999997,68.84804899999997,22.70553543,17.48689279999999,37.35919599999998,81.76201599999999,54.021262000000014,46.84845199999998,167.54206200000002,141.37030100000004,165.62173400000006,73.39316299999997,19.170553,20.554542000000012,22.542308000000002,58.942274200000014,54.00360699999998,24.98457900000001,26.282996999999988,19.976759999999985,33.23911300000002,25.512044999999997,46.21014300000002,74.89563820000001,55.053833079999976,78.56627,52.046226,0.02330295273,0.0,0.07612718691999999,0.17792584,4.99767687708523e-06,4.089382334399998,0.029165780000000002,9.46396,-0.06885439,0.07915863000000005,0.41,-0.07257385999999999,-0.06477682999999995,0.030801729999999986,0.06601002,0.07518322999999999,-0.04294830999999998,-0.09122894999999998,0.06402606,0.13451698999999995,-0.10738300999999999,-0.06503483999999998,-0.006432179999999987,0.014810189999999999,-0.011870939999999991,0.12606275000000006,0.05370711,-0.11598427000000003,-0.04764287000000001,-0.024016959999999993,-0.02086281,-0.02544355,0.025482530000000003,-0.10687781000000005
202.0,382.6698821000001,0.5132,63.35729600000007,42.02541400000001,63.97921299999998,22.637718499999995,38.527869999999986,83.074208,55.24366900000002,54.19555299999999,85.58562899999998,68.15997600000001,32.59803300000001,77.01939899999998,45.63123599999999,45.389664,62.014753,46.007778999999985,48.428938000000024,48.72420600000001,53.096006500000016,55.454260999999995,78.43180299999999,67.24306999999999,22.132229589999994,16.030971599999997,37.26632599999998,71.69200799999997,50.272511,40.31374699999999,171.22034800000006,143.49208200000004,168.1626240000001,70.04952599999997,19.199274999999993,20.464550000000006,22.516232000000006,43.6311001,51.409259999999975,24.812592000000016,25.3575,20.223190999999982,32.40856100000002,23.644970999999988,45.777778000000026,75.82875269999997,55.28615848999997,78.08794400000001,50.51015699999998,0.020488643800000005,0.0,0.0,0.6477960051799999,0.48936228650207314,5.2018492771,0.06928392,8.115320799999994,-0.01121747,0.07025614,-0.170599239,0.03547976,-0.01524469999999999,0.015817160000000004,-0.058118949999999975,0.05134499000000003,-0.062132829999999944,-0.06767446000000002,0.03189786000000001,0.09287095999999996,-0.07276907999999999,-0.030437870000000006,0.036247169999999995,0.003407669999999996,0.017595050000000008,0.08527965999999995,-0.00875319999999999,-0.15353576000000005,-0.01858658,-0.062299370000000014,-0.015286039999999992,-0.019164999999999998,-0.021846769999999984,-0.14340670999999997
241.0,495.9888421999997,-0.3624,60.99688810000007,42.066139000000014,65.96917499999998,20.54721739999999,38.10246599999998,84.65029200000001,54.81567100000003,54.194346,82.968514,68.06017100000001,31.729638,90.251711,44.29572799999996,46.63467699999999,62.114499,45.927581999999965,48.392846000000034,51.816070999999994,53.092658300000004,55.474756000000006,78.66307399999998,68.53979499999997,23.7340498,15.994818599999999,36.09304899999998,72.85739299999996,54.221411999999994,40.54526699999999,165.981505,140.5799930000001,165.61033400000014,73.11271699999998,19.188300999999996,19.480091000000005,22.666798000000007,42.35142309999999,49.987591999999985,23.234244000000004,24.760168,20.42538699999998,33.21995700000002,24.316362999999992,45.756983000000034,75.84287369999997,57.787270819999996,79.79097,50.626675,0.020488643799999998,0.0,0.0,0.6433508612100001,0.45232072071740176,5.201686155299999,0.06534193999999999,9.03825,-0.020042529999999968,0.050002229999999974,-0.143099239,0.04156993999999999,-0.01066837,0.00863725,-0.02360713999999999,0.048547000000000014,-0.07042781999999997,-0.06719339000000002,-0.004580139999999999,0.07115754,-0.09988243,-0.04013026000000001,0.014842680000000004,0.0045993799999999975,0.010235390000000002,0.10419274999999997,-0.013081399999999995,-0.09602133999999998,-0.021609120000000006,-0.00849317999999999,-0.0026075800000000017,-0.014865769999999995,-0.031422189999999996,-0.10989613999999996
528.0,5.07717,0.3445,0.0264917,0.0508212,0.0299023,0.0,0.0415247,0.0593618,0.0,0.0275618,0.0671924,0.0181018,0.0376693,0.103576,0.0,0.149415,0.0727083,0.0,5.13712,0.0210418,1.35608,0.149614,0.111868,0.0298861,0.0156129,0.0279515,0.0157684,0.188106,0.0416517,0.0314759,0.0504809,0.062924,0.0249501,0.0299426,3.15717,6.60777,9.07741,3.19848,32.955,10.8575,0.44554,6.67265,0.222954,0.334747,0.0223636,0.0248146,0.0,0.0,0.0191614,0.0,0.0,0.0,0.836621523,0.77537597388821,0.0,0.418881,9.43683,2.115381,1.107295,-0.05,1.974441,0.415186,0.192509,-3.49164,0.39092,-0.678064,0.30412225999999976,0.513081,-1.626539,1.327652,-0.2445126100000001,-0.341544,-0.926989,-0.30649797999999995,0.232296,0.43698,2.395831,-1.348771,1.407597,-1.2045606000000002,-0.9973631300000004,-0.496151,0.278406
22.0,257.23512,1.2559,0.505665,1.20866,7.05657,0.202653,2.70827,6.48269,10.652,11.0358,2.75645,24.9014,1.1799,1.90519,1.06812,8.29414,9.49919,1.67204,2.50428,4.35301,4.61596,1.96658,33.6386,4.68666,0.0249337,0.447694,2.14296,44.4513,3.03199,0.91873,23.0314,26.3302,23.2078,16.5567,2.27168,3.5242,2.55348,6.98406,10.8344,6.15416,2.94056,3.30342,1.11412,1.34552,2.89983,5.71098,0.0310554,8.32418,3.90819,0.499434067,0.0,0.0,0.693781972,0.99999843310185,6.87689431,0.271914,8.68547,0.30704,1.151255,-2.09,-2.771541,-0.077854,-0.055056,0.217387,0.352641,-0.246612,0.387246,-0.115269,0.501587,-1.860728,0.351831,-0.522759,-0.125676,0.175855,0.250806,-0.62274,1.831244,0.058396,-1.001574,-1.230235,0.077882,0.354826,-0.199018
662.0,728.73949,0.5555,0.0234157,0.736759,8.74015,0.917359,0.988662,4.79846,0.0387712,0.547019,2.90134,0.215153,1.40566,0.589407,0.51385,11.1441,2.96836,0.284167,2.04151,2.75374,3.00258,4.21635,0.568029,0.190808,0.0988922,0.960596,0.449585,0.941293,0.110138,8.35908,0.0931234,0.0954007,0.0504717,0.416834,0.91449,1.54052,1.20314,5.35367,1.2028,2.8613,1.52773,1.99088,0.962374,0.921234,1.08011,0.0175695,0.730862,1.91078,0.0625685,0.49080455,0.0,0.900502883,0.693386316,0.99999999998943,3.74177141,-0.277248,4.48029,0.726884,-1.133659,-3.51,0.89241,0.059744,-0.216786,-0.767472,0.138808,0.51022,-0.633431,0.409773,-0.600486,0.159761,0.166799,0.139793,0.258776,-0.276997,0.469274,-0.208296,0.624582,-0.418726,0.929769,0.86553,-0.308429,-3.391161,0.302131
64.0,590.52071,-0.4331,1.08735,2.59913,33.241,0.339362,3.02187,3.49425,0.842963,8.653,2.1231,2.73541,3.22984,5.43879,2.94606,16.2288,4.713,0.722843,2.63021,2.16559,14.7574,4.54103,4.8367,2.36232,0.868236,1.32694,4.57853,2.79403,2.05453,0.500165,4.50673,2.13246,2.07822,1.69317,2.54225,4.95926,9.06452,33.1612,2.19122,7.26203,15.2186,11.439,2.07196,5.67643,2.43976,0.189158,0.126768,3.88406,1.50188,0.512173321,0.0,0.0,0.622939706,0.999693296855458,1.90066426,-0.135808,4.41109,-0.698552,-0.373346,-0.55,-0.366244,-0.513075,0.236308,0.531235,0.381504,0.789084,-0.228812,0.296775,-0.19513,-1.301027,-0.36603,0.437445,-0.31749,-0.32183,1.176956,0.402269,0.58788,-0.343907,-0.301065,-0.170104,0.259243,0.382197,0.07638
1.0,766.55161,0.211525,0.369301,1.70976,4.76715,2.14918,2.67937,13.9779,7.71557,8.75035,3.16219,40.2982,1.75555,17.3516,3.92423,23.9603,9.21872,3.01403,9.68289,1.14454,1.93115,2.71435,13.5338,3.76991,0.0949219,3.17266,2.20906,20.1911,2.09675,4.67696,6.98414,7.69702,12.0643,21.1655,4.13319,11.0541,6.92082,27.6475,9.25971,13.6439,7.80013,9.36353,2.18361,2.6711,3.66738,2.61572,1.76349,13.3992,2.22506,0.570663532,0.0,0.0,0.602114379,0.0018203378419392,3.49140794,-0.812072,7.542884499999999,0.177882,-0.17251,-0.71,0.41068,-0.095045,0.116971,0.214448,0.339584,0.177308,0.528861,0.268382,-0.570755,-0.220455,0.695892,0.127917,-0.319864,0.525699,0.488454,0.072985,1.17985,0.797328,-6.643856,0.743007,0.163579,-1.123398,-0.287597
65.0,22.57919,0.2241,0.0542263,1.86247,0.8389,0.0361896,0.252611,0.571744,0.0576818,0.162043,1.03689,0.703623,0.529291,0.329518,1.97132,2.22282,1.77734,1.12463,0.326342,0.335235,3.74133,0.716492,0.513878,0.559293,0.0565969,0.143204,0.440006,0.392394,0.33921,0.424746,1.5526,0.787872,0.932342,1.94897,2.41066,4.87178,6.99794,29.4263,0.227612,4.57834,2.75346,8.10036,1.81005,1.84046,0.713107,0.063647,3.22076,0.514845,0.868221,0.0,0.0,0.0,0.638582647,0.0113635817076805,3.8518009,-0.165659,9.43416,0.17054,0.594635,0.08,0.878742,-0.177688,0.349774,0.645603,-0.487325,-0.250359,0.612237,-0.112858,0.426189,0.186647,0.543418,-0.345882,-0.444365,0.340093,0.882744,0.083467,-0.271073,0.171086,-1.017026,0.875645,-0.249607,0.768493,-0.261527
1.0,1989.47131,0.007417,66.2081,84.124,92.5443,15.3251,21.5652,96.1697,33.9618,41.1473,118.624,129.508,25.9261,110.644,114.119,68.3041,75.9026,42.0862,58.211,68.0965,46.0483,88.0148,111.699,86.2127,27.3057,29.7655,55.9637,119.433,80.7248,43.2496,157.369,110.529,152.479,108.988,17.4183,22.0971,32.7445,117.077,62.2687,39.5717,24.8788,35.1706,28.1,19.9156,92.2778,45.9828,16.9767,100.374,98.1085,0.0,0.0,0.0,0.519577324,0.171891880753814,3.55585587,-0.192008,7.94672,-0.24672,-0.113267,0.96,-0.403337,0.466783,0.136588,0.070288,-0.216832,-0.172432,0.160777,0.535308,0.148087,-0.107466,0.094104,0.135346,0.089155,-0.092177,0.08488,0.210442,-0.20144,0.2526,-0.331267,-0.54879,-0.078058,-1.091373,0.142097
460.0,105.54792,-0.2536,1.73667,5.73781,7.82122,4.98674,7.13646,9.042,0.909984,1.64952,11.0732,16.2152,12.6954,6.14187,5.88029,8.30294,10.0917,4.93198,35.1521,12.2883,6.77435,6.05417,7.47858,7.74592,5.84322,3.75848,5.69116,6.31654,6.65174,5.33146,3.38339,5.22889,2.40569,5.59948,2.45564,2.0873,1.73235,7.52792,38.3833,2.34794,1.59945,1.74267,2.07718,1.49667,6.6929,4.62784,8.67542,8.65253,7.03245,0.0,0.0,0.0,0.170952082,0.0102090578324751,1.86907763,0.176259,9.07861,-0.543246,-0.131497,0.24,-0.329464,-1.347163,0.683173,-1.163682,-0.191229,0.258877,0.487428,0.741258,-0.740098,0.622263,0.485709,0.911863,-0.16604,0.346528,-0.835933,1.047026,-0.301029,0.486901,0.277216,-0.230174,0.519059,0.136333,0.525451
21.0,1301.92267,0.3745,37.6709,0.327715,0.25018,2.36737,0.709074,0.275553,22.8407,28.8645,14.7352,0.529045,0.758959,0.256279,0.768903,54.1038,2.00698,0.332368,0.462457,0.282419,2.557,26.8371,0.168673,0.192873,0.0491604,0.83115,1.40849,0.893932,0.121118,0.278357,1.81119,0.410913,0.283978,0.12061,38.9539,66.9085,91.0117,275.183,0.397375,86.1475,45.7601,93.8877,9.00619,19.484,0.6814,0.18279,0.183398,0.105513,0.28251,0.431381082,0.0,0.0,0.736296356,0.468620194092365,9.88779187,0.770014,7.60617,0.407151,-0.509245,-0.62,-6.643856,0.18349,0.147283,0.224134,0.16295,0.347742,-0.402096,0.150116,-0.790441,0.189685,-0.58255,0.087438,-0.088524,2.690621,0.084455,0.123237,0.386336,-0.214231,0.716415,0.745999,1.458821,-1.937011,0.244587
25.0,65.69716,-0.4737,4.42593,15.2294,18.7447,6.3771,10.5212,22.0596,3.52377,6.37583,26.5976,18.7868,7.06495,28.8997,21.8895,19.525,17.8021,17.4823,16.1576,14.79,23.9533,21.8175,24.9685,22.0156,2.72327,7.17265,11.7763,17.8549,16.0977,17.5371,19.0936,19.8207,21.734,19.623,8.40506,11.0882,9.82006,33.482,14.3707,13.0419,11.8466,11.7433,11.3751,8.41996,18.6352,35.8596,41.6541,26.0743,18.8663,0.0,0.0,0.0,0.661956608,0.999927001146307,11.6844728,0.061226,5.93494,0.126647,0.089517,-1.04,0.133427,0.275168,0.078268,-0.075449,0.223566,0.091608,0.147907,-0.081333,-0.395807,-0.291509,0.10414,0.05206,0.133366,0.102271,0.149766,-0.177636,0.202643,0.11519,0.109029,0.086221,0.113726,0.095466,-0.100896
149.0,1917.48114,-0.3541,4.36884,6.46368,10.1213,4.27798,11.2859,24.9937,4.39141,5.49164,15.9277,8.29302,8.74486,56.4885,3.96534,28.27,16.831,8.42422,8.24926,8.26515,27.4466,25.4091,18.9627,11.2987,5.50825,7.55325,7.18352,9.23061,8.42523,12.9917,9.3643,9.19006,10.8924,12.5511,5.38834,5.75354,7.45947,13.1555,7.25271,7.62996,6.50396,7.49594,8.98706,5.62349,7.76844,5.06358,5.59133,18.9262,6.10486,0.396248826,0.0,0.0,0.669261694,0.0031939556719064,5.52376604,-0.127439,9.29424,0.222165,0.467961,0.82,0.488988,-0.380205,0.153392,0.17178,0.129589,0.373378,-0.840511,0.490959,0.265985,0.386135,-0.145565,0.173524,0.327354,0.421366,0.137382,0.167859,0.222874,0.410219,0.597375,0.454703,0.35905,0.272856,0.110679
