wgEncodeBroadHmmHuvecHMM.count,IPA_BP_annotation,IPA_Activity,GDI_Score,betamax,Fallopian Tube_GTExTPM,Nerve - Tibial_GTExTPM,Heart - Atrial Appendage_GTExTPM,Heart - Left Ventricle_GTExTPM,Kidney - Cortex_GTExTPM,Kidney - Medulla_GTExTPM,Liver_GTExTPM,Lung_GTExTPM,Minor Salivary Gland_GTExTPM,Muscle - Skeletal_GTExTPM,Ovary_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,Pituitary_GTExTPM,Prostate_GTExTPM,Esophagus - Muscularis_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Stomach_GTExTPM,Testis_GTExTPM,Thyroid_GTExTPM,Uterus_GTExTPM,Whole Blood_GTExTPM,Pancreas_GTExTPM,Esophagus - Mucosa_GTExTPM,Vagina_GTExTPM,Colon - Transverse_GTExTPM,Adipose - Subcutaneous_GTExTPM,Adrenal Gland_GTExTPM,Artery - Aorta_GTExTPM,Artery - Coronary_GTExTPM,Artery - Tibial_GTExTPM,Bladder_GTExTPM,Brain - Amygdala_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,Brain - Cortex_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,Cervix - Endocervix_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Colon - Sigmoid_GTExTPM,Brain - Substantia nigra_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,Brain - Hypothalamus_GTExTPM,Breast - Mammary Tissue_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,humanscore_Exomiser,mousescore_Exomiser,fishscore_Exomiser,HIPred,pLI_ExAC,SDI
52.0,1.0,0.0,2513.68991,-0.3705,3.74804,6.38302,3.47341,2.55022,0.419869,1.06624,3.40578,16.7264,4.83225,3.72013,0.521782,27.5209,0.461902,6.00425,4.96389,3.58338,8.47888,3.01045,0.649181,2.33451,3.90952,4.06369,0.356147,9.09194,12.9557,2.26621,25.6178,0.550471,2.75364,4.13095,2.38441,3.64479,1.16925,1.07282,0.934809,0.437363,1.08738,19.896,3.0243,0.672835,0.918796,2.78792,1.36542,1.61443,0.825171,27.4385,0.948112,0.0,0.838732221,0.0,0.668925405,0.476493104,10.75900262
198.0,1.0,0.0,587.2068,-0.284,10.9731,22.3813,138.197,76.1076,28.7566,17.4583,1007.43,8.22461,5.54074,28.3251,4.60661,2.3187,27.321,19.0343,12.6952,13.5974,0.398593,4.60062,10.2313,25.1792,4.56268,0.190568,4.10149,1.21984,5.61785,6.59162,7.42255,19.1442,60.8654,102.489,60.5178,3.43154,207.478,154.757,227.561,314.361,187.17,14.0063,8.64008,0.151938,0.869152,5.35434,177.537,104.723,111.513,4.61016,125.948,0.957427108,0.905486233,0.0,0.172807097,1.57429e-09,4.7137448
38.0,0.0,0.0,17.52078,-0.4952,63.1979,47.0142,19.7588,15.5553,23.8201,43.5088,28.1895,34.6338,27.0545,38.335,67.465,35.929,53.6259,48.7415,36.2099,30.4688,36.9449,21.1153,43.5993,92.6826,58.0617,20.4847,15.0371,32.6022,45.3552,27.1977,41.2999,32.7289,37.3416,35.0158,36.297,44.4823,12.5824,13.8341,14.6114,78.846,20.2746,35.8795,68.2512,46.2769,40.4128,43.4462,12.0198,16.2214,14.0055,39.2631,16.6586,0.0,0.0,0.0,0.831385493,0.997816207,8.7600131
104.0,0.0,0.0,264.70005,0.3519,49.03716800000003,60.409817000000004,49.756819000000014,57.559999000000026,32.33042800000001,38.79905499999999,22.536430869999993,58.66311099999999,40.39788300000001,63.52697070000003,43.79111899999997,52.527821999999986,39.11732800000002,49.723643,46.585064000000045,44.360063000000046,53.922877999999955,36.78979899999998,50.6092764,54.040026000000005,53.752056,22.189645369999994,17.779398099999995,49.15833299999999,56.13273200000001,47.25408699999999,48.653071200000014,45.68560899999999,105.29956799999998,89.63789599999994,72.47999500000002,54.74602299999999,17.85717999999999,18.883072000000006,21.776740000000004,36.78116800000001,21.88527500000001,52.302065999999996,57.81959299999998,58.799650768,65.20371803499998,50.954482000000006,17.513242000000005,23.647361000000018,22.180313000000005,47.103082000000015,18.656445,0.0,0.0,0.0,0.146139458,0.15946756,3.978397026599998
98.0,0.0,0.0,722.18127,0.2755,51.60137100000003,59.596996,50.101602000000014,55.41131500000003,31.393995000000015,35.87491000000001,21.655442869999998,57.83973699999998,39.37229299999999,49.101240300000015,43.86226699999995,52.37184399999999,40.949834000000024,52.29234500000001,45.54212900000003,42.802673000000034,46.88680899999996,33.46537799999998,44.626497799999996,55.594011999999985,54.344889,21.720760469999988,14.3021938,49.54123500000001,59.32196900000004,45.59411799999999,49.84984020000001,40.087918,106.15529099999998,88.68082599999994,71.37884100000002,55.395063999999984,17.096682999999995,17.502721,20.855347999999996,36.223148900000005,21.442900000000005,53.12702300000001,59.661012,52.347454319999976,63.284304100000014,51.954759999999986,17.126466000000004,22.37146700000001,20.42824600000002,47.47531800000001,17.832581999999995,0.0,0.0,0.0,0.29196239121000017,0.10420879063391088,4.220456829199997
465.0,0.0,0.0,611.7661,-0.3,49.982107000000035,57.789539999999995,26.65927270000002,18.529142400000016,30.664178500000034,36.17798699999998,18.672908629000002,60.144253999999975,38.47431500000002,31.141268099999994,44.06658399999998,47.638867999999995,32.94303830000001,48.889368999999995,44.04493000000003,42.64934500000005,54.748116999999965,35.55356199999999,43.525013359999996,56.939187999999994,50.429783,22.494477799000002,13.787336299999998,49.548637,56.23072900000001,45.18659699999999,49.13111420000001,136.996381,98.93194699999995,86.60470999999998,68.83720200000002,53.64962499999996,17.369742999999993,17.948210000000003,21.549621,37.490137499999996,21.64336900000001,51.09071500000001,55.95210500000001,48.27180372999998,56.70085584,50.10046499999998,16.918280000000003,22.941440000000004,20.18237300000002,47.32186200000003,18.592095999999994,0.09337455234,0.00826392613,0.0,0.3609188941400003,0.08020508839663729,4.504551718999998
48.0,0.0,0.0,21.64298,0.4095,130.09385800000007,135.12106000000003,77.51815399999998,70.23589500000004,77.96129160000007,98.16598099999997,88.59757219999997,234.19061600000003,83.841234,86.59940340000001,133.37506099999996,164.09003899999993,106.38153400000004,134.68609200000003,124.29813900000003,133.82716900000003,122.75325900000003,78.110441,109.52587949999997,145.83054899999996,171.067964,294.7084291599999,409.6078901000003,98.53120699999995,137.52896100000007,93.9074,120.22080600000005,80.47027600000006,218.398021,160.514104,183.881658,108.82657199999998,18.230678999999995,19.100006000000004,22.535968000000008,45.6001523,24.783524999999994,115.10235699999994,126.05446800000013,161.04477677999995,105.56790289999999,95.19852599999996,17.13290050000001,26.120413000000013,23.707091000000005,136.29706200000007,20.139115999999998,0.017697050189999997,0.05920206346,0.0,0.6593360540500001,0.650640956342801,8.286515290199997
159.0,0.0,0.0,1286.87597,-0.4258,53.63240800000003,62.340529,49.93125100000002,57.074180000000005,27.835043000000024,36.84549,19.38734117,63.247047999999985,39.461023000000004,56.348667700000036,46.50993269999997,53.382111999999985,41.47678850000002,54.091687,46.29492600000005,44.09154200000003,50.42434999999996,35.00906399999999,51.47307479999998,55.850528000000004,62.400147000000025,24.28422487,14.900263000000002,48.64474,60.89103900000003,47.37797399999999,51.504793200000016,57.228118000000016,102.65391999999994,90.28330599999995,71.16943600000002,60.91004299999996,17.123756999999998,17.586012,21.068187999999996,35.8993659,21.601217000000005,58.025079000000005,63.85184300000001,56.619581120000014,68.15083720000001,54.523168999999996,16.8928184,21.676353000000002,20.41364800000002,48.71434899999999,18.255263999999997,0.0,0.0,0.0,0.32774109498000015,0.0888842090529,4.2683599963999965
56.0,0.0,0.0,169.84402,0.6414,51.15561900000002,62.712599999999995,52.659492,55.19401500000003,31.760809000000016,40.85458599999999,25.783430270000007,59.11047599999998,40.780789000000006,66.05863740000004,44.07924299999997,53.996049,37.66209200000002,51.164789999999996,45.47792500000004,44.082811000000035,55.659116999999945,36.409643999999986,55.21972920000001,52.43943299999999,57.895392,20.536239598999988,16.956718499999997,49.52911099999999,57.68751200000003,46.45672099999999,51.986681200000014,47.39397099999999,107.83890799999999,91.94097199999995,75.71918800000003,57.20626200000001,17.796202999999988,18.850931000000006,21.785735999999993,37.6114066,24.813554000000007,58.03128999999996,60.19934200000002,60.82848386800001,74.54321649999999,50.62559999999999,17.17435800000001,23.114459000000007,21.88899900000001,48.28689400000001,19.757371999999997,0.01566886955,0.01433647203,0.0,0.237914741,0.172745644,4.141548541299998
27.0,0.0,0.0,11.5284,0.2613,51.249909000000024,61.231761999999975,40.944167000000036,41.80507599999999,31.153316000000014,37.38658199999999,22.151117099999997,58.47672899999997,39.75394800000001,50.35711260000003,45.812445999999966,52.189511,42.17154400000001,53.46424799999999,45.71151000000003,44.91823900000006,54.88079799999997,35.49516399999999,57.10870159999999,54.138447000000006,57.69099300000002,20.708932898999993,16.5081909,48.38802000000001,57.35884000000001,46.91401299999998,50.112984000000004,44.677025999999984,101.07839700000001,89.95143399999998,71.87230000000004,56.40614399999998,17.473861999999986,18.179834,21.521402999999996,42.6561896,23.033584999999995,51.34459900000002,61.680367000000004,62.57829556800002,74.6911057,51.752320999999995,17.341383000000008,22.791325999999998,21.71943500000001,47.86398400000001,18.990772,0.0,0.0,0.0,0.17824824021000021,0.0714965593937493,2.847517053500001
122.0,0.0,0.0,94.57913,-0.3108,1.98378,1.94846,0.313994,0.178079,0.817907,1.32344,0.38622,1.34189,0.585551,1.73907,1.46513,0.892487,13.5439,1.77446,1.49111,1.23849,0.905018,0.534987,30.3377,1.4084,1.46433,0.171349,1.24029,0.767412,1.34404,1.27556,0.616364,0.359897,0.834095,0.752104,0.584619,0.890165,2.11553,2.87794,4.47115,17.0035,4.6671,0.638052,1.08945,0.230484,0.849533,2.46276,1.21791,1.87159,3.48458,0.801846,5.24321,0.0,0.0,0.0,0.219635889,4.89547e-05,1.70705006
105.0,1.0,2.0,100.43917,0.4266,5.04825,3.93195,2.0908,0.886207,0.533557,4.55846,0.279994,3.77373,2.03188,1.24476,2.31821,2.49335,0.612412,3.08336,2.48878,1.95282,0.388394,0.999528,0.837783,9.54325,3.75236,0.0446852,0.207012,1.31186,3.11955,1.61211,13.2743,0.240832,5.44131,6.12791,17.7041,3.90822,1.17954,0.887074,1.77148,1.0855,0.829194,10.8668,4.17625,0.126609,0.198255,1.94554,2.16641,3.49178,2.18116,8.27208,0.948713,0.0,0.363622861,0.0,0.824394882,0.454891016,4.92982383
14.0,0.0,0.0,13.90583,-0.2705,53.788620000000016,64.17392899999999,41.54734800000003,39.692833499999985,32.419696000000016,39.88420799999999,23.022240099999994,63.65573899999995,41.22275700000001,46.613970900000034,47.34513769999996,53.72827399999997,43.40965000000001,56.44963599999999,47.06472800000004,45.852900000000055,58.643891999999965,36.55307699999998,76.48527470000002,54.696935999999994,64.95866600000001,20.45324979899999,18.791968599999997,48.253032999999995,61.72482400000002,47.097149999999985,50.55067520000001,45.587309,107.77779499999995,91.62614899999998,80.80882200000006,58.46036999999998,17.55696859999999,18.308738,21.444287999999993,44.67538770000001,23.443044,56.07860099999999,62.95473400000001,61.93147520800003,79.46326470000001,54.843104,17.579668000000005,23.016985999999996,21.26802700000002,48.240766000000015,19.182654999999997,0.02872281324,0.0,0.0,0.179693475,0.028983163,2.906937999600001
147.0,0.0,0.0,273.61809480000016,0.4225,47.796554000000036,58.794346000000004,51.029359000000014,59.55560500000002,29.814088000000016,35.990553000000006,22.733151669999994,57.984560999999985,40.149918,61.75828790000001,44.03580899999997,52.93753699999999,37.45742500000003,50.183278000000016,45.70565000000004,42.99548300000004,53.16258799999995,33.12030199999998,43.176594699999995,53.43872199999999,53.550096999999994,21.57744046999999,13.8599709,49.33015800000001,57.75614600000001,46.279762,49.606714200000006,40.54645599999999,102.15327399999998,87.47756899999995,71.74865100000001,56.01507499999998,17.35420599999999,17.974481000000004,20.983427999999993,35.44346100000001,22.051199,48.828036000000004,57.51409200000001,54.05688112000001,63.32603029999999,50.09547899999998,16.99436100000001,22.767396000000012,21.26950100000001,47.03785400000002,18.044598999999998,0.0,0.00477882401,0.0,0.3413641228300001,0.18116982782949084,4.183055194999998
26.0,1.0,1.0,1533.87452,0.3577,111.936,77.5643,91.3071,20.6785,629.226,150.055,3181.76,271.189,63.8193,8.65174,566.518,318.601,103.448,35.3488,13.8401,172.872,671.303,34.6731,191.285,199.905,56.0734,2.7653,13.4142,30.0476,131.929,115.864,430.409,3543.25,94.0809,207.321,24.0981,80.7918,1154.31,757.225,1593.45,629.459,604.172,262.706,172.052,2.69857,37.2269,64.6581,1673.38,576.817,954.067,321.464,1659.28,0.0,0.578384088,0.0,0.460647643,0.034533583,25.5898132
49.0,1.0,0.0,3332.8913,0.5474,436.279,596.164,110.294,138.756,270.218,357.401,11.4668,951.131,190.47,57.9542,37.9799,219.767,27.6952,174.669,734.111,70.4744,26.1011,52.0215,17.3382,241.055,377.122,4.64359,150.779,110.14,304.482,93.8435,711.403,30.4087,1545.2,819.56,475.353,338.707,29.577,26.8302,71.9297,46.0632,16.45,455.422,278.779,0.975289,5.11506,198.048,178.271,127.288,67.4945,462.436,82.522,0.0,0.557884944,0.0,0.139342904,0.049925638,14.6291652
17.0,0.0,0.0,2588.6288,0.3004,0.387028,0.18379,0.039397,0.0912782,0.123817,0.150173,0.153082,0.104172,0.227021,0.0,1.33247,0.260112,0.901954,0.24846,0.371597,0.0941333,0.0487527,0.0924238,7.10049,0.142803,0.542322,0.0,0.0458883,0.0864945,0.226358,0.130283,0.278835,0.042907,0.360988,0.293668,0.358184,0.249141,0.114393,0.162509,0.0957769,0.0,0.176221,0.281622,0.305027,0.0,0.155744,0.393524,0.101353,0.146276,0.176564,0.187863,0.0896857,0.0,0.0,0.0,0.146139458,0.039182646,1.99024055
516.0,0.0,0.0,2305.0631,-0.5586,13.7899,59.1928,10.2855,8.90774,12.5871,20.5796,10.3198,17.4372,16.569,7.93263,15.1787,15.0158,36.2916,22.2141,18.2401,6.17977,40.067,11.306,19.8891,59.7599,18.747,1.07352,6.13155,3.80561,10.0744,9.91125,11.5226,8.24624,56.6668,35.0222,45.7703,11.4327,12.3718,14.5858,10.1508,164.995,17.4272,7.28563,19.7326,0.796268,1.42731,18.9115,7.84724,9.60923,18.1351,14.715,11.6202,0.919866211,0.0,0.0,0.713784814,8.21839e-07,5.85157295
229.0,0.0,0.0,162.29015,0.327,13.8663,10.527,18.9868,18.5777,9.71495,10.5762,25.1198,7.14118,7.49122,5.99023,17.964,7.16636,12.5933,14.7208,13.376,4.91894,28.6465,4.988,15.6409,16.7946,16.1138,0.920266,6.58825,3.59677,9.89279,4.70745,5.63045,411.564,8.48017,10.3947,8.2718,5.81931,7.14896,7.36525,10.1908,26.3761,7.16527,5.68798,18.228,2.02104,6.63502,11.3362,8.17582,6.38991,10.3111,7.5135,10.213,0.0,0.0,0.0,0.300877631,5.09138e-07,0.0
53.0,1.0,0.0,35.43011,-0.4331,13.6358,13.9494,4.43631,2.48005,4.67109,7.1283,4.65923,19.4058,8.43137,10.2796,14.7609,14.2033,16.7378,11.4604,10.3903,18.4147,18.8864,8.97071,17.3962,13.9612,16.5825,7.16286,4.97518,7.4154,16.641,14.4622,15.4971,5.07738,9.38069,11.1345,12.7641,15.4388,17.9042,35.1048,66.5691,77.5748,46.5931,16.678,16.0429,38.9581,99.379,13.3031,6.58644,8.07531,15.2741,12.3995,57.5083,0.0,0.0,0.0,0.767620981,0.999997542,11.67800063
256.0,0.0,0.0,7.94254,-0.3397,0.0,0.0563144,0.068652,0.0627846,0.0441233,0.0,0.0123188,0.0625119,0.0435507,0.0373851,0.0950038,0.131552,0.0714729,0.0545882,0.0475876,0.0770212,0.0554715,0.0602639,0.104658,0.0581229,0.0225704,0.0,0.0,0.0389961,0.0649519,0.0566536,0.0590174,0.0749394,0.0535415,0.0618426,0.0455978,0.0916898,0.0,0.0,0.0232562,0.0727509,0.0,0.0575902,0.0,0.0855784,0.0670155,0.0556091,0.0,0.0,0.0276107,0.0624761,0.0,0.0,0.0,0.0,0.111908376,0.166948561,2.750762663000001
34.0,0.0,0.0,463.55581,0.3715,12.8761,23.7593,1.97808,1.36133,2.66198,3.91002,0.454302,4.65543,3.52701,4.07969,15.5264,5.15574,5.81123,7.71484,8.08586,7.53739,11.3093,1.61707,2.21285,21.3284,17.4713,1.82958,0.742908,2.09939,10.2074,5.07225,10.6297,0.591067,8.19047,8.69271,7.34838,6.45023,4.23468,3.91936,4.16492,1.83973,3.69599,7.9994,15.2325,49.6889,1.01728,6.6945,4.59219,3.98752,3.98165,11.2693,4.51958,0.0,0.358930757,0.0,0.79961127,0.337855764,12.5785497
14.0,1.0,0.0,2261.17843,0.2663,0.235617,0.270611,0.0856405,0.872946,0.101613,0.386775,0.0434151,1.17176,0.16486,0.0511744,0.452277,0.560046,1.20793,1.27155,0.0845321,0.11513,0.125046,0.156758,0.793846,0.589497,0.178633,0.00476276,0.0558073,0.394834,0.606927,0.172556,0.145097,0.146828,2.65236,0.659481,2.25069,1.40505,0.931821,1.43322,0.055012,5.84741,1.0797,0.324943,0.351982,0.0564419,2.01478,0.271805,0.368938,0.236083,1.40474,0.213075,0.0634691,0.0,0.0,0.0,0.7969836,0.946719308,9.78859286
49.0,0.0,0.0,1182.0150644000005,-0.1845,54.158709000000016,65.009931,65.516947,57.662225000000014,31.807408000000013,37.14578499999998,20.848522669999998,65.88375999999995,43.568709000000005,57.938021300000045,45.74991369999998,56.85185599999997,42.31794100000002,57.58380299999999,49.95510300000004,45.27674200000005,51.75613119999996,37.582457999999974,63.86608700000001,55.772507,57.981733000000006,19.67902749899999,18.474397,49.928355,66.039855,48.506600999999975,49.38038440000001,49.381288999999995,102.60182700000001,91.39678299999994,75.43437700000003,63.284201999999965,17.289703599999992,17.534653000000002,21.042758999999997,39.9198467,21.56249100000001,57.803255999999976,61.971785,55.10421347800001,71.05909010000002,57.032880000000006,16.9396885,22.686528000000013,20.294876000000016,49.169849000000006,17.851403999999995,0.05669440853999999,0.0,0.0,0.17792584,4.99768e-06,5.040647425299996
202.0,0.0,0.0,689.7738046,0.5132,50.92097100000004,62.80455699999999,53.346503000000006,59.72944400000002,31.444344000000015,40.12008400000001,24.29118787000001,58.52425299999999,40.376416000000006,64.78100750000004,44.07566899999998,54.12357899999998,38.42492900000002,52.61359100000001,45.70990000000004,42.59733400000004,46.723748999999955,34.25454399999998,47.37966530000001,54.035014000000004,55.218759,18.48052069999999,14.888708199999998,50.43249500000001,59.28486400000001,46.96073099999999,49.03213120000001,49.519850999999996,102.13961999999998,88.26439799999994,73.06661300000002,56.339449999999985,17.369183999999994,17.952361000000007,21.073780999999993,37.52981500000001,21.780446000000005,56.468471,60.81111300000001,50.519401329999994,63.112705000000005,50.421686,17.082721000000003,23.791487000000014,21.138807000000007,47.64956300000001,17.788154999999996,0.0,0.01911529604,0.0,0.29797132020000017,0.12345092818578003,4.693473600299994
241.0,0.0,0.0,1475.7791732999995,-0.3624,54.293750000000024,62.77309599999999,48.981650000000016,57.834722,27.926344000000032,37.467890999999995,19.21464384,65.39822799999997,42.05862000000001,59.09099870000003,47.74039769999997,55.99867399999998,40.61030700000001,54.784012000000004,47.19008800000005,43.40860000000004,55.10035399999997,36.80395599999998,50.52548539999999,57.762622,63.05980700000002,23.90822607,15.110728100000001,48.89333299999999,61.76756700000003,47.32006599999999,51.36030320000002,141.617689,103.39408499999996,91.91231199999997,71.45840400000002,61.441507999999956,17.001988599999994,17.567486000000002,21.262632999999997,36.5905243,21.435872000000014,57.295847,63.557394,55.623508730000005,72.4493162,54.67778899999999,17.098475999999998,23.384823,20.195386000000017,48.661246,18.033051999999994,0.06577856601000001,0.00826392613,0.0,0.3334147663500002,0.08470197076938005,4.728005661699998
528.0,1.0,1.0,5.07717,0.3445,0.0593618,0.0671924,0.0275618,0.0,0.0376693,0.0415247,0.0,0.0299023,0.0508212,0.0264917,0.103576,0.0,0.149415,0.0727083,0.0181018,5.13712,0.0210418,0.0157684,1.35608,0.149614,0.111868,0.0156129,0.0279515,0.0,0.0298861,32.955,0.0191614,0.0314759,0.0504809,0.062924,0.0249501,0.0299426,3.15717,6.60777,9.07741,3.19848,10.8575,0.0416517,0.0496611,0.0,0.0248146,0.188106,0.334747,0.222954,0.44554,0.0223636,6.67265,0.0,0.0,0.0,0.836621523,0.775375974,0.0
22.0,1.0,0.0,257.23512,1.2559,6.48269,2.75645,11.0358,10.652,1.1799,2.70827,0.202653,7.05657,1.20866,0.505665,1.90519,1.71185,8.29414,9.49919,24.9014,2.50428,4.35301,2.14296,4.61596,1.96658,33.6386,0.0249337,0.447694,1.67204,4.68666,10.8344,3.90819,0.91873,23.0314,26.3302,23.2078,16.5567,2.27168,3.5242,2.55348,6.98406,6.15416,3.03199,10.5729,0.0310554,5.71098,44.4513,1.34552,1.11412,2.94056,2.89983,3.30342,0.0,0.499434067,0.0,0.693781972,0.999998433,6.87689431
662.0,1.0,1.0,728.73949,0.5555,4.79846,2.90134,0.547019,0.0387712,1.40566,0.988662,0.917359,8.74015,0.736759,0.0234157,0.589407,0.707415,11.1441,2.96836,0.215153,2.04151,2.75374,0.449585,3.00258,4.21635,0.568029,0.0988922,0.960596,0.284167,0.190808,1.2028,0.0625685,8.35908,0.0931234,0.0954007,0.0504717,0.416834,0.91449,1.54052,1.20314,5.35367,2.8613,0.110138,4.5315,0.730862,0.0175695,0.941293,0.921234,0.962374,1.52773,1.08011,1.99088,0.900502883,0.49080455,0.0,0.693386316,1.0,3.74177141
64.0,1.0,1.0,590.52071,-0.4331,3.49425,2.1231,8.653,0.842963,3.22984,3.02187,0.339362,33.241,2.59913,1.08735,5.43879,3.10224,16.2288,4.713,2.73541,2.63021,2.16559,4.57853,14.7574,4.54103,4.8367,0.868236,1.32694,0.722843,2.36232,2.19122,1.50188,0.500165,4.50673,2.13246,2.07822,1.69317,2.54225,4.95926,9.06452,33.1612,7.26203,2.05453,4.96163,0.126768,0.189158,2.79403,5.67643,2.07196,15.2186,2.43976,11.439,0.0,0.512173321,0.0,0.622939706,0.999693297,1.90066426
1.0,1.0,1.0,766.55161,0.013132999999999995,13.9779,3.16219,8.75035,7.71557,1.75555,2.67937,2.14918,4.76715,1.70976,0.369301,17.3516,3.1,23.9603,9.21872,40.2982,9.68289,1.14454,2.20906,1.93115,2.71435,13.5338,0.0949219,3.17266,3.01403,3.76991,9.25971,2.22506,4.67696,6.98414,7.69702,12.0643,21.1655,4.13319,11.0541,6.92082,27.6475,13.6439,2.09675,11.3915,1.76349,2.61572,20.1911,2.6711,2.18361,7.80013,3.66738,9.36353,0.0,0.570663532,0.0,0.602114379,0.001820338,3.49140794
65.0,1.0,1.0,22.57919,0.2241,0.571744,1.03689,0.162043,0.0576818,0.529291,0.252611,0.0361896,0.8389,1.86247,0.0542263,0.329518,0.9394,2.22282,1.77734,0.703623,0.326342,0.335235,0.440006,3.74133,0.716492,0.513878,0.0565969,0.143204,1.12463,0.559293,0.227612,0.868221,0.424746,1.5526,0.787872,0.932342,1.94897,2.41066,4.87178,6.99794,29.4263,4.57834,0.33921,0.585373,3.22076,0.063647,0.392394,1.84046,1.81005,2.75346,0.713107,8.10036,0.0,0.0,0.0,0.638582647,0.011363582,3.8518009
21.0,0.0,0.0,1301.92267,0.3745,0.275553,14.7352,28.8645,22.8407,0.758959,0.709074,2.36737,0.25018,0.327715,37.6709,0.256279,0.766888,54.1038,2.00698,0.529045,0.462457,0.282419,1.40849,2.557,26.8371,0.168673,0.0491604,0.83115,0.332368,0.192873,0.397375,0.28251,0.278357,1.81119,0.410913,0.283978,0.12061,38.9539,66.9085,91.0117,275.183,86.1475,0.121118,0.151367,0.183398,0.18279,0.893932,19.484,9.00619,45.7601,0.6814,93.8877,0.0,0.431381082,0.0,0.736296356,0.468620194,9.88779187
149.0,0.0,0.0,1917.48114,-0.3541,24.9937,15.9277,5.49164,4.39141,8.74486,11.2859,4.27798,10.1213,6.46368,4.36884,56.4885,3.73784,28.27,16.831,8.29302,8.24926,8.26515,7.18352,27.4466,25.4091,18.9627,5.50825,7.55325,8.42422,11.2987,7.25271,6.10486,12.9917,9.3643,9.19006,10.8924,12.5511,5.38834,5.75354,7.45947,13.1555,7.62996,8.42523,18.4505,5.59133,5.06358,9.23061,5.62349,8.98706,6.50396,7.76844,7.49594,0.0,0.396248826,0.0,0.669261694,0.003193956,5.52376604
109.0,0.0,0.0,804.17478,0.4873,63.4628,77.3417,74.99,62.741,27.534,44.5983,21.3231,82.977,66.4994,85.3963,56.2413,101.531,39.0108,61.636,72.5376,52.4618,32.5811,30.4581,59.966,59.845,75.3552,37.05,13.2045,147.525,137.292,62.9743,100.312,40.0837,94.5554,83.1963,117.222,96.4555,8.58696,9.28079,11.09,11.499,11.9424,67.2755,74.3397,39.3169,93.9037,76.1534,14.4943,25.4072,15.1283,71.744,10.186,0.0,0.0,0.0,0.429466158,1.55576e-06,2.93496915
155.0,1.0,0.0,11.5877,0.1871,264.664,268.032,126.378,85.6152,4.81265,11.8758,4.90887,367.544,56.4558,34.4387,110.969,119.892,6.35668,74.1103,331.011,53.3129,101.387,38.9113,21.4049,242.115,312.487,0.615947,6.48671,45.7862,160.565,119.573,543.346,6.28175,244.379,309.357,424.771,181.547,4.26531,4.05134,6.41307,2.62932,3.89951,331.944,216.579,3.89939,889.862,377.314,8.09506,14.8333,5.8797,319.715,4.79953,0.869202136,0.788155246,0.0,0.769165754,0.018707972,23.41984427
41.0,1.0,1.0,1294.94009,-0.4295,13.4,13.8478,1.66066,0.812483,4.17825,6.26007,0.413393,4.41708,2.71505,0.215039,16.5295,4.47318,42.1044,17.0595,4.98973,2.01665,1.10454,1.4327,96.3852,9.7133,16.1758,0.0664122,1.02029,2.34721,8.51124,2.86201,3.43826,26.6844,3.97022,5.4547,3.67385,12.0074,7.35814,6.65134,8.20682,1.63864,8.1404,2.33604,24.8856,16.0634,7.81521,6.80618,3.60915,4.01188,11.2299,7.47732,10.9922,0.0,0.0,0.0,0.186891869,1.16806e-05,3.581649527600001
211.0,0.0,0.0,435.38052,-0.4933,0.143568,0.408639,0.0250122,0.011801,0.0202853,0.0485366,0.0103568,0.0468136,0.0473853,0.0,0.104992,0.495428,1.0724,0.15435,0.24681,0.0195877,0.0114129,37.126,1.01452,0.263811,0.104328,0.0250102,3.65296,0.036069,0.0460715,0.105565,0.0511261,0.0973834,0.0281937,0.0545881,0.0275382,0.037827,6.25615,14.9405,2.22167,23.6032,21.5455,0.0725776,0.107604,0.0,0.0,0.113161,0.449973,0.396955,0.972495,0.0489497,4.32054,0.0,0.528331768,0.0,0.421012312,9.67009e-05,1.98266541
1166.0,0.0,0.0,11.551,0.467,19.865,94.811,27.3795,24.6997,17.8658,30.299,25.7132,62.1373,44.5032,1.39123,8.02001,102.191,40.9923,71.5256,41.2621,14.1371,20.1511,20.9309,5.17559,50.6347,17.9891,0.255782,18.3763,96.5525,71.6884,18.9798,59.5648,27.445,87.2215,64.4504,70.1661,30.2791,13.8482,12.3071,10.3565,8.10264,9.1724,28.0166,14.6563,5.42097,202.003,26.7099,19.9105,23.8804,14.383,55.9963,9.51135,0.957427108,0.0,0.0,0.830946863,0.238186362,8.79295894
